round;w1;w2;w3;w4;w5
1;0.20000000298023224;0.25;0.25;0.10000000149011612;0.20000000298023224
2;0.20000000298023224;0.25;0.25;0.10000000149011612;0.20000000298023224
3;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
4;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
5;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
6;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
7;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
8;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
9;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
10;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
11;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
12;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
13;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
14;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
15;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
16;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
17;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
18;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
19;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
20;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
21;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
22;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
23;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
24;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
25;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
26;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
27;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
28;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
29;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
30;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
31;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
32;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
33;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
34;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
35;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
36;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
37;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
38;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
39;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
40;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
41;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
42;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
43;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
44;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
45;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
46;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
47;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
48;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
49;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
50;0.1;0.35;0.25;0.15000000000000005;0.15000000000000002
