controller;battery;memory_avaliable;total_memory_avaliable
controller 90;41;75;1536
controller 90;41;75;1536
controller 90;41;80;1638
controller 90;41;80;1638
controller 90;41;83;1700
controller 90;41;83;1700
controller 90;41;84;1720
controller 90;41;84;1720
controller 90;41;84;1720
controller 90;41;83;1700
controller 90;40;79;1618
controller 90;40;78;1597
controller 90;40;78;1597
controller 90;40;78;1597
controller 90;40;75;1536
controller 90;40;75;1536
controller 90;40;75;1536
controller 90;40;76;1556
controller 90;40;81;1659
controller 90;40;81;1659
controller 90;40;74;1516
controller 90;40;76;1556
controller 90;40;77;1577
controller 90;40;77;1577
controller 90;40;77;1577
controller 90;40;77;1577
controller 90;40;76;1556
controller 90;40;74;1516
controller 90;40;76;1556
controller 90;40;71;1454
controller 90;39;71;1454
controller 90;39;71;1454
controller 90;39;73;1495
controller 90;39;73;1495
controller 90;39;73;1495
controller 90;39;73;1495
controller 90;39;73;1495
controller 90;39;73;1495
controller 90;39;73;1495
controller 82;46;90;922
controller 82;46;90;922
controller 82;46;83;850
controller 82;46;78;799
controller 90;38;62;1270
controller 90;38;62;1270
controller 54;46;71;1454
controller 54;46;71;1454
controller 54;46;71;1454
controller 54;46;71;1454
controller 54;45;72;1475
controller 54;45;69;1413
controller 54;45;69;1413
controller 54;45;74;1516
controller 54;45;74;1516
controller 54;45;72;1475
controller 54;45;72;1475
controller 54;45;72;1475
controller 54;45;75;1536
controller 54;45;82;1679
controller 54;45;76;1556
controller 54;45;71;1454
controller 54;45;83;1700
controller 54;44;84;1720
controller 54;44;87;1782
controller 54;44;88;1802
controller 54;43;89;1823
controller 54;43;88;1802
controller 54;43;86;1761
controller 54;43;88;1802
controller 54;43;88;1802
controller 96;35;83;1700
controller 96;35;83;1700
controller 96;35;79;1618
controller 96;35;79;1618
controller 96;35;80;1638
controller 96;35;78;1597
controller 96;35;79;1618
controller 96;34;93;1905
controller 96;34;92;1884
controller 96;34;92;1884
controller 82;44;85;870
controller 82;44;85;870
controller 82;44;85;870
controller 82;44;84;860
controller 82;44;81;829
controller 82;44;84;860
controller 82;44;66;676
controller 90;37;98;2007
controller 90;37;96;1966
controller 90;37;96;1966
controller 90;37;96;1966
controller 90;37;96;1966
controller 90;37;96;1966
controller 90;37;96;1966
controller 90;37;94;1925
controller 90;37;87;1782
controller 90;37;87;1782
controller 90;37;84;1720
controller 90;37;84;1720
controller 90;37;79;1618
controller 90;37;83;1700
controller 90;37;83;1700
controller 90;36;84;1720
controller 90;36;84;1720
controller 90;36;81;1659
controller 90;36;77;1577
controller 90;36;84;1720
controller 90;35;72;1475
controller 90;35;73;1495
controller 90;35;73;1495
controller 90;35;73;1495
controller 90;35;73;1495
controller 90;35;74;1516
controller 90;35;74;1516
controller 90;35;74;1516
controller 90;35;74;1516
controller 90;35;74;1516
controller 90;35;76;1556
controller 90;34;81;1659
controller 90;34;81;1659
controller 90;34;81;1659
controller 76;48;82;840
controller 76;48;76;778
controller 90;34;88;1802
controller 90;34;88;1802
controller 90;34;88;1802
controller 90;34;88;1802
controller 90;34;86;1761
controller 90;34;86;1761
controller 90;34;86;1761
controller 90;34;86;1761
controller 90;34;88;1802
controller 90;34;90;1843
controller 82;44;80;819
controller 82;44;80;819
controller 82;44;81;829
controller 82;44;81;829
controller 82;44;84;860
controller 82;44;79;809
controller 82;44;71;727
controller 90;34;89;1823
controller 90;34;96;1966
controller 90;33;92;1884
controller 90;33;94;1925
controller 90;33;94;1925
controller 90;33;95;1946
controller 90;33;95;1946
controller 90;33;95;1946
controller 90;33;87;1782
controller 90;33;87;1782
controller 90;33;86;1761
controller 90;32;88;1802
controller 90;32;88;1802
controller 90;32;88;1802
controller 90;32;88;1802
controller 90;32;77;1577
controller 90;32;77;1577
controller 90;32;77;1577
controller 90;32;75;1536
controller 90;32;75;1536
controller 90;32;76;1556
controller 90;32;86;1761
controller 90;32;89;1823
controller 90;32;89;1823
controller 90;32;92;1884
controller 90;32;92;1884
controller 90;32;92;1884
controller 90;32;91;1864
controller 90;32;91;1864
controller 90;32;91;1864
controller 90;32;91;1864
controller 90;32;86;1761
controller 90;32;86;1761
controller 90;32;86;1761
controller 90;32;88;1802
controller 90;32;84;1720
controller 90;32;84;1720
controller 90;32;84;1720
controller 90;32;90;1843
controller 90;32;85;1741
controller 90;32;84;1720
controller 90;32;84;1720
controller 90;32;86;1761
controller 90;32;83;1700
controller 90;31;83;1700
controller 90;31;83;1700
controller 90;31;81;1659
controller 90;31;81;1659
controller 90;31;81;1659
controller 90;31;81;1659
controller 90;31;81;1659
controller 90;31;94;1925
controller 90;31;93;1905
controller 90;31;91;1864
controller 90;31;93;1905
controller 90;31;99;2028
controller 90;31;98;2007
controller 90;31;98;2007
controller 90;31;96;1966
controller 90;31;96;1966
controller 90;30;99;2028
controller 90;30;99;2028
controller 90;30;99;2028
controller 90;29;99;2028
controller 90;28;99;2028
controller 90;28;99;2028
controller 90;28;98;2007
controller 90;28;100;2048
controller 90;28;100;2048
controller 90;28;97;1987
controller 90;28;97;1987
controller 90;27;97;1987
controller 90;27;91;1864
controller 90;26;95;1946
controller 90;26;95;1946
controller 90;26;95;1946
controller 90;26;95;1946
controller 90;25;93;1905
controller 90;25;86;1761
controller 90;25;85;1741
controller 82;35;95;973
controller 82;35;95;973
controller 82;35;95;973
controller 82;35;92;942
controller 82;35;92;942
controller 82;35;92;942
controller 82;35;87;891
controller 82;34;96;983
controller 82;34;92;942
controller 82;34;92;942
controller 82;34;93;952
controller 82;34;93;952
controller 82;34;93;952
controller 82;34;93;952
controller 82;34;96;983
controller 82;34;97;993
controller 82;34;97;993
controller 82;34;97;993
controller 82;34;97;993
controller 82;33;91;932
controller 82;33;90;922
controller 82;33;87;891
controller 82;33;89;911
controller 82;32;89;911
controller 90;24;97;1987
controller 82;32;89;911
controller 82;32;89;911
controller 82;32;93;952
controller 82;32;93;952
controller 82;32;93;952
controller 82;32;93;952
controller 82;32;88;901
controller 82;32;88;901
controller 54;37;82;1679
controller 54;37;86;1761
controller 54;36;89;1823
controller 54;36;92;1884
controller 54;36;92;1884
controller 54;36;95;1946
controller 90;24;100;2048
controller 90;24;97;1987
controller 90;24;99;2028
controller 90;24;99;2028
controller 90;24;96;1966
controller 90;24;96;1966
controller 90;24;93;1905
controller 90;24;93;1905
controller 90;24;90;1843
controller 90;24;95;1946
controller 90;24;94;1925
controller 90;24;94;1925
controller 90;24;96;1966
controller 90;24;96;1966
controller 90;24;96;1966
controller 82;30;87;891
controller 82;29;87;891
controller 82;29;84;860
controller 82;29;85;870
controller 21;37;56;1147
controller 21;37;57;1167
controller 21;37;60;1229
controller 21;37;60;1229
controller 21;37;60;1229
controller 21;37;60;1229
controller 90;24;94;1925
controller 90;24;90;1843
controller 90;24;90;1843
controller 90;24;90;1843
controller 90;23;89;1823
