controller;battery;memory_avaliable;total_memory_avaliable
controller 23;57;60;1229
controller 23;57;63;1290
controller 23;57;63;1290
controller 23;57;63;1290
controller 3;83;79;1618
controller 3;83;75;1536
controller 3;82;75;1536
controller 3;82;75;1536
controller 11;87;52;1065
controller 11;87;49;1004
controller 11;87;47;963
controller 94;91;72;1475
controller 94;91;72;1475
controller 94;91;72;1475
controller 94;91;75;1536
controller 18;59;73;1495
controller 18;59;71;1454
controller 18;59;71;1454
controller 5;60;86;1761
controller 5;59;86;1761
controller 5;59;86;1761
controller 5;59;86;1761
controller 5;59;86;1761
controller 5;59;86;1761
controller 5;59;86;1761
controller 5;59;86;1761
controller 5;59;91;1864
controller 5;59;91;1864
controller 16;96;98;2007
controller 16;96;98;2007
controller 16;96;98;2007
controller 16;96;91;1864
controller 78;92;84;860
controller 78;92;78;799
controller 78;92;78;799
controller 78;92;76;778
controller 78;92;76;778
controller 78;92;76;778
controller 78;91;80;819
controller 78;91;80;819
controller 78;91;80;819
controller 78;91;80;819
controller 18;58;66;1352
controller 18;58;66;1352
controller 18;58;66;1352
controller 18;58;61;1249
controller 18;58;67;1372
controller 42;92;84;430
controller 42;92;84;430
controller 42;92;82;420
controller 7;78;82;840
controller 7;78;82;840
controller 7;78;76;778
controller 7;78;76;778
controller 31;66;84;1720
controller 31;66;83;1700
controller 31;66;83;1700
controller 31;66;80;1638
controller 31;66;84;1720
controller 31;66;84;1720
controller 31;65;84;1720
controller 31;65;84;1720
controller 31;65;71;1454
controller 31;65;71;1454
controller 31;65;71;1454
controller 31;65;71;1454
controller 31;65;78;1597
controller 31;65;78;1597
controller 31;65;75;1536
controller 31;65;75;1536
controller 31;65;70;1434
controller 31;64;70;1434
controller 3;76;98;2007
controller 3;76;99;2028
controller 3;76;97;1987
controller 3;76;97;1987
controller 3;76;97;1987
controller 3;76;97;1987
controller 3;75;99;2028
controller 42;91;88;451
controller 42;91;75;384
controller 42;90;75;384
controller 42;90;75;384
controller 94;87;81;1659
controller 94;87;75;1536
controller 94;87;75;1536
controller 11;76;53;1085
controller 11;76;60;1229
controller 11;76;65;1331
controller 11;76;65;1331
controller 11;75;65;1331
controller 11;75;65;1331
controller 11;75;65;1331
controller 11;75;65;1331
controller 11;75;65;1331
controller 11;75;65;1331
controller 11;75;71;1454
controller 11;75;72;1475
controller 11;75;72;1475
controller 11;75;72;1475
controller 11;75;77;1577
controller 11;75;77;1577
controller 11;75;77;1577
controller 11;75;77;1577
controller 11;75;77;1577
controller 11;74;79;1618
controller 11;74;72;1475
controller 11;74;72;1475
controller 11;74;72;1475
controller 11;74;73;1495
controller 11;74;73;1495
controller 11;74;73;1495
controller 11;73;73;1495
controller 11;73;73;1495
controller 11;73;73;1495
controller 11;73;77;1577
controller 11;73;81;1659
controller 11;73;81;1659
controller 11;73;83;1700
controller 11;73;83;1700
controller 19;80;81;1659
controller 19;80;76;1556
controller 19;80;79;1618
controller 19;80;82;1679
controller 19;80;86;1761
controller 19;80;86;1761
controller 19;80;86;1761
controller 19;80;85;1741
controller 19;80;78;1597
controller 19;80;89;1823
controller 5;52;82;1679
controller 5;52;82;1679
controller 19;79;87;1782
controller 19;79;87;1782
controller 19;79;87;1782
controller 19;79;87;1782
controller 19;79;83;1700
controller 19;79;83;1700
controller 19;79;83;1700
controller 19;79;83;1700
controller 16;85;91;1864
controller 16;85;94;1925
controller 16;85;94;1925
controller 16;85;95;1946
controller 19;79;80;1638
controller 19;79;80;1638
controller 19;79;83;1700
controller 16;85;98;2007
controller 16;85;98;2007
controller 16;85;98;2007
controller 16;84;98;2007
controller 19;79;81;1659
controller 19;79;81;1659
controller 19;78;77;1577
controller 16;83;100;2048
controller 16;83;100;2048
controller 16;83;100;2048
controller 19;78;82;1679
controller 19;78;82;1679
controller 19;78;82;1679
controller 19;78;82;1679
controller 16;83;99;2028
controller 16;83;99;2028
controller 16;83;99;2028
controller 19;78;84;1720
controller 19;78;84;1720
controller 19;78;83;1700
controller 19;78;82;1679
controller 16;83;100;2048
controller 19;78;76;1556
controller 19;78;76;1556
controller 19;78;76;1556
controller 19;78;79;1618
controller 19;78;81;1659
controller 19;78;81;1659
controller 19;78;81;1659
controller 11;71;73;1495
controller 11;71;72;1475
controller 11;71;72;1475
controller 94;77;81;1659
controller 94;76;81;1659
controller 94;75;81;1659
controller 94;75;81;1659
controller 94;75;81;1659
controller 76;61;67;1372
controller 76;61;67;1372
controller 76;61;67;1372
controller 76;61;67;1372
controller 76;61;67;1372
controller 7;73;81;829
controller 7;73;81;829
controller 7;73;77;788
controller 7;73;77;788
controller 18;41;83;1700
controller 18;40;74;1516
controller 18;40;77;1577
controller 18;40;77;1577
controller 18;40;80;1638
controller 29;37;91;1864
controller 29;37;91;1864
controller 29;37;86;1761
controller 19;72;78;1597
controller 19;72;78;1597
controller 19;72;70;1434
controller 19;72;70;1434
controller 29;37;84;1720
controller 29;37;84;1720
controller 29;37;83;1700
controller 29;37;69;1413
controller 29;37;65;1331
controller 29;37;69;1413
controller 29;37;69;1413
controller 29;37;64;1311
controller 27;58;85;870
controller 27;58;93;952
controller 27;58;93;952
controller 27;58;91;932
controller 27;58;91;932
controller 27;58;93;952
controller 27;58;93;952
controller 27;58;93;952
controller 23;31;77;1577
controller 19;71;89;1823
controller 19;70;89;1823
controller 19;70;89;1823
controller 19;70;86;1761
controller 23;31;79;1618
controller 23;31;79;1618
controller 23;31;79;1618
controller 19;70;93;1905
controller 19;70;93;1905
controller 19;70;94;1925
controller 23;31;86;1761
controller 23;31;86;1761
controller 23;31;86;1761
controller 23;31;86;1761
controller 19;70;90;1843
controller 19;70;89;1823
controller 19;70;85;1741
controller 19;70;85;1741
controller 49;32;61;78
controller 49;32;61;78
controller 49;32;61;78
controller 49;32;61;78
controller 49;31;56;72
controller 49;31;53;68
controller 50;53;88;901
controller 50;53;88;901
controller 50;52;76;778
controller 50;52;79;809
controller 50;52;81;829
controller 50;52;80;819
controller 50;52;80;819
controller 50;52;80;819
controller 19;69;89;1823
controller 19;69;88;1802
controller 19;69;88;1802
controller 50;52;89;911
controller 50;52;84;860
controller 50;52;84;860
controller 50;52;83;850
controller 50;52;83;850
controller 50;52;83;850
controller 50;52;83;850
controller 19;67;82;1679
controller 19;67;81;1659
controller 19;67;81;1659
controller 23;30;73;1495
controller 50;51;83;850
controller 50;51;81;829
controller 50;51;81;829
controller 50;50;81;829
controller 23;30;73;1495
controller 23;30;75;1536
controller 23;30;68;1393
controller 50;50;81;829
controller 50;50;81;829
controller 50;50;81;829
controller 19;65;85;1741
controller 19;65;85;1741
controller 18;30;78;1597
controller 18;29;84;1720
controller 50;49;82;840
controller 50;49;80;819
controller 50;49;80;819
controller 18;29;83;1700
controller 18;29;78;1597
controller 18;29;78;1597
controller 50;49;84;860
controller 50;49;84;860
controller 50;49;84;860
controller 50;49;78;799
controller 18;28;81;1659
controller 18;28;81;1659
controller 18;27;81;1659
controller 50;49;91;932
controller 50;49;91;932
controller 50;49;91;932
controller 18;26;80;1638
controller 18;26;80;1638
controller 18;26;64;1311
controller 18;26;64;1311
controller 50;48;90;922
controller 50;48;90;922
controller 50;47;88;901
controller 23;26;57;1167
