controller;battery;memory_avaliable;total_memory_avaliable
controller 69;98;58;1188
controller 69;97;58;1188
controller 69;97;58;1188
controller 69;97;59;1208
controller 69;97;57;1167
controller 69;97;54;1106
controller 69;97;54;1106
controller 93;95;89;911
controller 93;95;85;870
controller 93;95;85;870
controller 93;95;84;860
controller 93;95;84;860
controller 93;95;84;860
controller 93;95;84;860
controller 93;95;84;860
controller 93;95;84;860
controller 69;97;53;1085
controller 69;97;53;1085
controller 69;96;53;1085
controller 69;96;66;1352
controller 69;96;66;1352
controller 69;96;66;1352
controller 69;96;54;1106
controller 69;96;54;1106
controller 69;96;53;1085
controller 69;96;53;1085
controller 66;93;95;1946
controller 66;93;86;1761
controller 66;93;86;1761
controller 66;93;86;1761
controller 66;93;85;1741
controller 66;92;91;1864
controller 66;92;98;2007
controller 66;92;98;2007
controller 66;92;92;1884
controller 66;92;94;1925
controller 66;92;90;1843
controller 66;92;82;1679
controller 66;92;82;1679
controller 66;92;82;1679
controller 66;92;77;1577
controller 66;92;77;1577
controller 66;92;76;1556
controller 66;91;73;1495
controller 66;91;73;1495
controller 93;92;86;881
controller 69;96;54;1106
controller 69;96;54;1106
controller 69;96;54;1106
controller 69;96;54;1106
controller 69;96;51;1044
controller 66;91;75;1536
controller 66;91;75;1536
controller 66;91;75;1536
controller 66;91;75;1536
controller 66;91;75;1536
controller 91;84;65;1331
controller 91;84;65;1331
controller 91;84;65;1331
controller 91;84;65;1331
controller 91;84;68;1393
controller 91;84;68;1393
controller 91;84;69;1413
controller 91;84;69;1413
controller 91;84;69;1413
controller 69;96;51;1044
controller 66;91;58;1188
controller 66;91;58;1188
controller 66;91;55;1126
controller 66;91;55;1126
controller 66;91;55;1126
controller 66;91;67;1372
controller 66;91;67;1372
controller 66;91;65;1331
controller 66;91;65;1331
controller 66;90;63;1290
controller 66;90;63;1290
controller 66;90;61;1249
controller 66;90;61;1249
controller 66;90;61;1249
controller 66;90;58;1188
controller 66;90;58;1188
controller 69;95;62;1270
controller 69;95;62;1270
controller 69;94;62;1270
controller 69;94;62;1270
controller 69;94;62;1270
controller 69;93;62;1270
controller 69;93;62;1270
controller 69;93;62;1270
controller 69;93;60;1229
controller 69;93;60;1229
controller 69;93;57;1167
controller 69;93;61;1249
controller 69;93;63;1290
controller 69;93;63;1290
controller 93;88;84;860
controller 93;88;84;860
controller 93;88;84;860
controller 93;87;80;819
controller 69;93;65;1331
controller 69;93;62;1270
controller 89;73;82;1679
controller 89;73;68;1393
controller 89;73;73;1495
controller 89;73;73;1495
controller 89;73;73;1495
controller 89;73;74;1516
controller 89;73;74;1516
controller 89;73;76;1556
controller 66;89;31;635
controller 69;93;61;1249
controller 69;93;64;1311
controller 69;92;68;1393
controller 69;92;64;1311
controller 69;92;63;1290
controller 69;92;63;1290
controller 69;92;66;1352
controller 69;92;67;1372
controller 69;91;70;1434
