controller;battery;memory_avaliable;total_memory_avaliable
controller 80;96;63;1290
controller 80;96;62;1270
controller 80;96;58;1188
controller 80;95;60;1229
controller 80;94;59;1208
controller 80;94;57;1167
controller 80;94;55;1126
controller 80;94;55;1126
controller 80;93;51;1044
controller 75;85;76;1556
controller 75;85;76;1556
controller 75;85;76;1556
controller 75;85;76;1556
controller 75;85;76;1556
controller 75;85;76;1556
controller 75;85;78;1597
controller 75;85;78;1597
controller 75;85;78;1597
controller 75;85;83;1700
controller 75;85;83;1700
controller 75;85;90;1843
controller 75;85;90;1843
controller 75;85;90;1843
controller 75;85;73;1495
controller 75;85;73;1495
controller 75;85;73;1495
controller 75;85;73;1495
controller 75;85;73;1495
controller 75;85;76;1556
controller 75;85;78;1597
controller 75;85;78;1597
controller 86;93;63;1290
controller 86;93;63;1290
controller 86;93;63;1290
controller 86;93;70;1434
controller 86;93;64;1311
controller 86;93;64;1311
controller 86;93;87;1782
controller 86;93;87;1782
controller 86;93;86;1761
controller 86;93;86;1761
controller 86;93;86;1761
controller 86;93;86;1761
controller 86;92;86;1761
controller 86;92;86;1761
controller 86;92;86;1761
controller 86;92;82;1679
controller 86;92;82;1679
controller 86;92;84;1720
controller 86;92;84;1720
controller 86;92;84;1720
controller 86;92;80;1638
controller 86;92;80;1638
controller 86;91;75;1536
controller 86;91;72;1475
controller 86;91;71;1454
controller 86;91;77;1577
controller 86;91;77;1577
controller 86;91;79;1618
controller 86;91;73;1495
controller 80;89;54;1106
controller 80;89;54;1106
controller 80;88;56;1147
controller 80;88;64;1311
controller 80;88;64;1311
controller 75;80;68;1393
controller 75;80;68;1393
controller 75;80;74;1516
controller 75;80;74;1516
controller 75;80;74;1516
controller 75;80;75;1536
controller 75;79;75;1536
controller 75;79;75;1536
controller 75;79;78;1597
controller 75;79;79;1618
controller 75;79;79;1618
controller 75;79;75;1536
controller 75;79;75;1536
controller 75;79;75;1536
controller 75;79;79;1618
controller 96;84;86;881
controller 96;83;85;870
controller 96;82;83;850
controller 96;82;83;850
controller 75;78;78;1597
controller 75;78;78;1597
controller 75;78;78;1597
controller 60;79;71;1454
controller 60;79;71;1454
controller 60;79;71;1454
controller 60;79;70;1434
controller 77;69;84;1720
controller 77;69;85;1741
controller 77;69;81;1659
controller 77;69;81;1659
controller 77;68;82;1679
controller 77;68;82;1679
controller 77;68;82;1679
controller 77;68;78;1597
controller 77;68;78;1597
controller 77;68;79;1618
controller 77;68;79;1618
controller 77;67;80;1638
controller 77;66;80;1638
controller 77;66;80;1638
controller 77;66;80;1638
controller 77;66;80;1638
controller 77;66;89;1823
controller 77;66;89;1823
controller 77;66;89;1823
controller 75;78;78;1597
controller 75;78;80;1638
controller 80;83;75;1536
controller 80;82;77;1577
controller 80;82;77;1577
controller 80;82;81;1659
controller 80;82;73;1495
controller 80;82;73;1495
controller 80;82;73;1495
controller 80;82;76;1556
controller 80;82;76;1556
controller 80;82;77;1577
controller 80;81;77;1577
controller 80;81;89;1823
controller 80;81;89;1823
controller 80;80;89;1823
controller 80;80;89;1823
controller 80;80;89;1823
controller 80;80;89;1823
controller 80;80;86;1761
controller 80;80;86;1761
controller 80;80;89;1823
controller 80;80;89;1823
controller 80;80;90;1843
controller 80;80;90;1843
controller 80;80;94;1925
controller 80;79;94;1925
controller 80;78;94;1925
controller 80;78;94;1925
controller 80;78;99;2028
controller 80;78;99;2028
controller 80;78;99;2028
controller 75;77;91;1864
controller 75;77;91;1864
controller 75;77;90;1843
controller 75;77;86;1761
controller 75;77;86;1761
controller 75;77;82;1679
controller 75;76;68;1393
controller 75;76;68;1393
controller 75;76;75;1536
controller 75;76;76;1556
controller 75;76;76;1556
controller 75;75;80;1638
controller 75;75;90;1843
controller 75;75;83;1700
controller 75;75;83;1700
controller 75;75;83;1700
controller 75;75;86;1761
controller 75;75;88;1802
controller 75;75;88;1802
controller 17;79;76;1556
controller 17;79;76;1556
controller 17;79;82;1679
controller 17;79;82;1679
controller 80;75;56;1147
controller 80;74;56;1147
controller 80;74;56;1147
controller 80;73;54;1106
controller 80;72;54;1106
controller 80;72;54;1106
controller 75;75;75;1536
controller 75;75;84;1720
controller 75;75;81;1659
controller 75;75;81;1659
controller 75;75;81;1659
controller 75;75;81;1659
controller 75;75;81;1659
controller 75;75;81;1659
controller 75;75;81;1659
controller 75;75;79;1618
controller 75;75;80;1638
controller 75;75;80;1638
controller 75;74;84;1720
controller 15;78;82;1679
controller 15;78;82;1679
controller 15;78;81;1659
controller 15;78;81;1659
controller 15;77;82;1679
controller 15;77;82;1679
controller 15;77;75;1536
controller 60;70;97;1987
controller 60;70;97;1987
controller 60;70;97;1987
controller 60;70;97;1987
controller 60;70;100;2048
controller 60;69;100;2048
controller 60;69;100;2048
controller 60;69;100;2048
controller 60;69;100;2048
controller 15;77;77;1577
controller 15;77;77;1577
controller 75;73;91;1864
controller 75;73;86;1761
controller 75;73;86;1761
controller 75;73;86;1761
controller 75;73;87;1782
controller 75;73;70;1434
controller 75;73;70;1434
controller 75;72;70;1434
controller 75;72;70;1434
controller 75;71;84;1720
controller 75;71;84;1720
controller 75;71;80;1638
controller 75;71;79;1618
controller 75;71;84;1720
controller 75;71;71;1454
controller 75;71;71;1454
controller 75;71;71;1454
controller 75;71;71;1454
controller 75;71;70;1434
controller 86;81;90;1843
controller 86;81;94;1925
controller 86;81;94;1925
controller 86;81;94;1925
controller 60;68;82;1679
controller 60;68;82;1679
controller 60;68;83;1700
controller 60;68;79;1618
controller 75;71;77;1577
controller 75;70;77;1577
controller 75;70;73;1495
controller 75;70;78;1597
controller 15;77;76;1556
controller 15;77;76;1556
controller 64;78;95;486
controller 64;77;95;486
controller 86;80;97;1987
controller 86;79;96;1966
controller 86;79;96;1966
controller 86;78;95;1946
controller 86;78;93;1905
controller 86;78;93;1905
controller 60;65;82;1679
controller 60;65;70;1434
controller 60;65;73;1495
controller 60;65;73;1495
controller 60;64;73;1495
