controller;battery;memory_avaliable;total_memory_avaliable
controller 35;99;71;1454
controller 35;99;68;1393
controller 35;99;68;1393
controller 35;99;68;1393
controller 35;98;68;1393
controller 35;98;68;1393
controller 35;98;68;1393
controller 26;98;95;486
controller 26;98;92;471
controller 26;98;95;486
controller 56;94;90;1843
controller 56;94;90;1843
controller 56;94;85;1741
controller 56;94;85;1741
controller 56;94;84;1720
controller 56;94;80;1638
controller 56;94;78;1597
controller 56;94;78;1597
controller 56;94;78;1597
controller 56;94;80;1638
controller 56;94;76;1556
controller 56;94;77;1577
controller 56;94;77;1577
controller 56;94;77;1577
controller 56;94;81;1659
controller 56;94;79;1618
controller 56;94;88;1802
controller 56;94;88;1802
controller 56;94;88;1802
controller 56;94;88;1802
controller 56;94;87;1782
controller 56;93;94;1925
controller 56;92;97;1987
controller 56;92;97;1987
controller 48;95;79;1618
controller 48;95;80;1638
controller 48;95;80;1638
controller 14;83;67;1372
controller 14;83;67;1372
controller 14;83;67;1372
controller 14;83;67;1372
controller 14;83;66;1352
controller 14;83;66;1352
controller 14;83;61;1249
controller 14;83;61;1249
controller 14;82;60;1229
controller 14;81;64;1311
controller 14;81;65;1331
controller 14;81;63;1290
controller 14;80;63;1290
controller 14;80;67;1372
controller 14;80;67;1372
controller 56;88;84;1720
controller 56;88;78;1597
controller 56;88;78;1597
controller 56;87;70;1434
controller 56;87;70;1434
controller 56;86;70;1434
controller 56;86;70;1434
controller 56;86;70;1434
controller 56;85;66;1352
controller 56;85;63;1290
controller 48;95;79;1618
controller 48;95;78;1597
controller 48;94;82;1679
controller 48;94;82;1679
controller 48;94;75;1536
controller 48;94;75;1536
controller 48;94;75;1536
controller 48;94;75;1536
controller 48;93;75;1536
controller 48;93;75;1536
controller 14;77;35;717
controller 14;77;37;758
controller 14;77;37;758
controller 48;93;78;1597
controller 48;93;78;1597
controller 48;93;78;1597
controller 48;93;78;1597
controller 14;77;26;532
controller 14;77;23;471
controller 14;77;18;369
controller 48;93;80;1638
controller 48;93;83;1700
controller 48;93;83;1700
controller 48;93;82;1679
controller 48;92;84;1720
controller 48;91;78;1597
controller 48;91;85;1741
controller 48;91;85;1741
controller 48;91;84;1720
controller 48;91;84;1720
controller 14;77;17;348
controller 14;77;17;348
controller 14;77;17;348
controller 51;49;93;1905
controller 51;49;93;1905
controller 51;49;93;1905
controller 51;48;94;1925
controller 51;48;89;1823
controller 51;48;97;1987
controller 85;73;72;737
controller 85;72;75;768
controller 85;72;75;768
controller 85;72;75;768
controller 85;72;80;819
controller 85;72;80;819
controller 85;72;84;860
controller 85;72;81;829
controller 85;72;73;748
controller 85;72;73;748
controller 85;72;75;768
controller 85;72;75;768
controller 85;72;75;768
controller 85;72;75;768
controller 85;72;75;768
controller 85;72;75;768
controller 85;72;79;809
controller 85;72;79;809
controller 85;72;79;809
controller 85;72;79;809
controller 85;71;80;819
controller 85;71;80;819
controller 85;70;80;819
controller 85;70;79;809
controller 85;70;79;809
controller 85;70;79;809
controller 85;70;77;788
controller 14;73;6;123
controller 14;73;2;41
controller 14;73;2;41
controller 14;72;1;20
controller 85;70;79;809
controller 85;70;73;748
controller 85;70;81;829
controller 14;70;5;102
controller 35;78;98;2007
controller 85;70;81;829
controller 85;70;81;829
controller 85;70;81;829
controller 85;70;81;829
controller 35;78;94;1925
controller 51;43;98;2007
controller 51;43;99;2028
controller 85;70;77;788
controller 85;70;77;788
controller 85;70;77;788
controller 51;43;94;1925
controller 51;43;100;2048
controller 51;43;96;1966
controller 51;43;96;1966
controller 85;70;82;840
controller 85;70;82;840
controller 85;70;81;829
controller 51;42;97;1987
controller 51;42;97;1987
controller 51;42;97;1987
controller 51;42;97;1987
controller 85;70;77;788
controller 85;70;79;809
controller 85;70;74;758
controller 51;42;97;1987
controller 51;42;97;1987
controller 51;42;97;1987
controller 85;70;73;748
controller 85;70;73;748
controller 85;70;73;748
controller 85;70;74;758
controller 51;42;99;2028
controller 51;41;99;2028
controller 51;40;99;2028
controller 85;70;80;819
controller 85;70;80;819
controller 85;70;80;819
controller 85;70;80;819
controller 51;39;77;1577
controller 51;39;75;1536
controller 51;39;78;1597
controller 51;39;78;1597
controller 35;74;76;1556
controller 35;74;76;1556
controller 35;74;80;1638
controller 85;69;86;881
controller 85;69;86;881
controller 85;68;92;942
controller 35;74;83;1700
controller 35;74;85;1741
controller 35;73;85;1741
controller 35;73;85;1741
controller 85;68;87;891
controller 85;68;87;891
controller 85;68;87;891
controller 35;72;86;1761
controller 35;72;86;1761
controller 35;72;85;1741
controller 35;72;85;1741
controller 85;68;83;850
controller 85;68;83;850
controller 85;67;83;850
controller 35;71;93;1905
controller 35;71;93;1905
controller 35;71;93;1905
controller 41;46;83;1700
controller 41;46;83;1700
controller 41;46;83;1700
controller 41;46;67;1372
controller 48;78;86;1761
controller 48;78;83;1700
controller 48;78;80;1638
controller 41;46;74;1516
controller 41;46;74;1516
controller 41;46;74;1516
controller 41;46;79;1618
controller 41;46;79;1618
controller 95;50;82;420
controller 95;50;72;369
controller 95;50;72;369
controller 95;50;72;369
controller 85;67;86;881
