controller;battery;memory_avaliable;total_memory_avaliable
controller 98;81;76;1556
controller 98;81;76;1556
controller 98;80;76;1556
controller 98;80;76;1556
controller 98;80;76;1556
controller 98;80;78;1597
controller 98;79;79;1618
controller 98;78;82;1679
controller 98;78;82;1679
controller 98;78;80;1638
controller 98;78;80;1638
controller 98;78;86;1761
controller 98;78;87;1782
controller 98;78;88;1802
controller 98;77;84;1720
controller 98;76;81;1659
controller 98;76;82;1679
controller 98;76;85;1741
controller 98;76;85;1741
controller 98;76;83;1700
controller 98;76;83;1700
controller 98;76;83;1700
controller 98;76;83;1700
controller 98;75;85;1741
controller 98;75;85;1741
controller 98;75;85;1741
controller 98;75;82;1679
controller 98;75;79;1618
controller 69;68;90;1843
controller 69;67;90;1843
controller 98;75;78;1597
controller 98;75;78;1597
controller 98;75;81;1659
controller 98;75;81;1659
controller 98;75;81;1659
controller 98;74;81;1659
controller 98;74;73;1495
controller 98;74;78;1597
controller 98;74;78;1597
controller 98;74;78;1597
controller 98;73;84;1720
controller 98;73;84;1720
controller 98;73;84;1720
controller 98;73;84;1720
controller 98;73;84;1720
controller 98;73;86;1761
controller 98;73;86;1761
controller 98;73;83;1700
controller 98;73;83;1700
controller 98;73;83;1700
controller 98;73;77;1577
controller 98;73;82;1679
controller 98;73;77;1577
controller 98;73;77;1577
controller 98;73;77;1577
controller 98;73;98;2007
controller 98;73;98;2007
controller 98;73;98;2007
controller 98;73;96;1966
controller 98;73;91;1864
controller 98;72;78;1597
controller 98;72;81;1659
controller 98;72;80;1638
controller 98;72;80;1638
controller 98;72;81;1659
controller 98;72;76;1556
controller 98;72;76;1556
controller 98;72;87;1782
controller 98;72;82;1679
controller 98;72;82;1679
controller 98;72;81;1659
controller 98;72;81;1659
controller 98;72;80;1638
controller 98;72;80;1638
controller 98;72;80;1638
controller 98;72;85;1741
controller 98;72;78;1597
controller 98;72;79;1618
controller 98;72;79;1618
controller 98;72;80;1638
controller 98;72;81;1659
controller 98;72;78;1597
controller 98;72;78;1597
controller 98;71;78;1597
controller 98;71;78;1597
controller 98;71;81;1659
controller 97;71;57;1167
controller 97;71;57;1167
controller 98;71;76;1556
controller 98;71;76;1556
controller 98;71;76;1556
controller 98;71;76;1556
controller 98;71;80;1638
controller 98;71;83;1700
controller 98;71;80;1638
controller 98;71;80;1638
controller 98;71;80;1638
controller 98;71;80;1638
controller 98;71;80;1638
controller 98;71;81;1659
controller 98;71;77;1577
controller 97;70;59;1208
controller 97;70;59;1208
controller 97;70;63;1290
controller 82;57;85;870
controller 82;57;96;983
controller 82;57;97;993
controller 82;57;93;952
controller 98;71;80;1638
controller 98;71;80;1638
controller 98;71;80;1638
controller 98;71;85;1741
controller 98;71;79;1618
controller 98;70;79;1618
controller 98;69;79;1618
controller 98;69;79;1618
controller 98;69;79;1618
controller 98;69;79;1618
controller 98;69;83;1700
controller 98;69;79;1618
controller 98;69;83;1700
controller 98;69;83;1700
controller 98;69;75;1536
controller 98;69;75;1536
controller 98;68;83;1700
controller 98;68;76;1556
controller 98;68;79;1618
controller 98;68;82;1679
controller 98;68;83;1700
controller 98;68;83;1700
controller 98;68;83;1700
controller 98;68;83;1700
controller 98;68;81;1659
controller 98;68;81;1659
controller 98;68;81;1659
controller 97;67;66;1352
controller 97;66;63;1290
controller 97;66;55;1126
controller 97;66;55;1126
controller 97;66;55;1126
controller 97;66;49;1004
controller 64;73;81;829
controller 64;73;81;829
controller 65;59;99;2028
controller 65;59;99;2028
controller 65;59;98;2007
controller 65;59;98;2007
controller 65;59;99;2028
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;84;1720
controller 98;67;100;2048
controller 98;67;100;2048
controller 98;67;100;2048
controller 98;67;100;2048
controller 98;67;100;2048
controller 98;67;83;1700
controller 98;67;81;1659
controller 98;67;81;1659
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;77;1577
controller 98;67;82;1679
controller 98;66;82;1679
controller 98;66;82;1679
controller 98;66;78;1597
controller 98;66;78;1597
controller 98;66;81;1659
controller 98;66;75;1536
controller 98;66;84;1720
controller 98;66;85;1741
controller 98;65;85;1741
controller 98;65;85;1741
controller 98;65;85;1741
controller 98;65;91;1864
controller 98;65;91;1864
controller 98;65;91;1864
controller 98;65;91;1864
controller 98;64;87;1782
controller 98;64;87;1782
controller 98;64;86;1761
controller 98;64;86;1761
controller 98;64;84;1720
controller 98;64;84;1720
controller 98;64;84;1720
controller 98;64;80;1638
controller 98;63;81;1659
controller 98;63;81;1659
controller 64;70;82;840
controller 64;70;82;840
controller 64;70;74;758
controller 82;51;79;809
controller 82;51;80;819
controller 98;63;80;1638
controller 98;63;82;1679
controller 98;63;81;1659
controller 98;63;81;1659
controller 98;63;81;1659
controller 98;63;80;1638
controller 98;63;86;1761
controller 98;63;86;1761
controller 98;63;86;1761
controller 98;63;81;1659
controller 98;63;75;1536
controller 98;63;89;1823
controller 98;63;92;1884
controller 98;63;88;1802
controller 98;63;88;1802
controller 98;63;96;1966
controller 98;63;96;1966
controller 98;63;96;1966
controller 98;63;96;1966
controller 98;63;94;1925
controller 98;62;94;1925
controller 98;62;94;1925
controller 98;62;93;1905
controller 98;62;93;1905
controller 98;62;93;1905
controller 98;61;89;1823
controller 98;61;89;1823
controller 98;61;89;1823
controller 98;61;89;1823
controller 98;61;88;1802
controller 98;61;78;1597
controller 98;60;79;1618
controller 98;59;77;1577
controller 98;59;77;1577
controller 98;59;77;1577
controller 82;51;81;829
controller 82;51;81;829
controller 97;59;55;1126
controller 97;59;55;1126
controller 97;59;54;1106
controller 97;59;54;1106
controller 97;59;54;1106
controller 97;59;53;1085
controller 97;59;53;1085
controller 97;58;51;1044
controller 98;58;84;1720
controller 98;58;84;1720
controller 98;57;84;1720
controller 98;57;96;1966
controller 98;57;98;2007
controller 78;54;90;922
controller 78;54;87;891
controller 64;68;80;819
controller 64;68;80;819
controller 64;68;76;778
controller 64;68;76;778
controller 97;55;53;1085
controller 97;55;51;1044
controller 97;55;40;819
controller 82;50;87;891
controller 82;50;84;860
controller 82;48;83;850
controller 98;57;88;1802
controller 98;56;88;1802
controller 98;56;88;1802
controller 98;56;87;1782
controller 98;56;83;1700
controller 98;56;79;1618
controller 98;56;82;1679
controller 98;56;78;1597
controller 59;26;74;1516
controller 59;26;84;1720
controller 59;25;84;1720
controller 59;25;84;1720
controller 59;25;84;1720
controller 64;68;95;973
controller 64;67;95;973
controller 64;67;99;1014
controller 64;67;96;983
controller 64;67;96;983
controller 64;67;96;983
controller 64;67;96;983
controller 98;55;82;1679
controller 98;55;82;1679
controller 98;55;80;1638
controller 82;48;83;850
controller 82;48;81;829
controller 82;48;81;829
controller 82;48;81;829
controller 82;48;77;788
controller 82;48;71;727
controller 70;50;27;553
controller 70;49;27;553
controller 70;48;27;553
controller 98;55;82;1679
controller 98;55;82;1679
controller 98;55;82;1679
controller 98;55;82;1679
controller 75;59;80;1638
controller 75;59;80;1638
controller 75;59;79;1618
controller 64;66;99;1014
controller 64;66;99;1014
controller 64;66;96;983
controller 64;66;93;952
controller 64;66;93;952
controller 64;66;93;952
controller 64;66;93;952
controller 64;66;94;963
controller 64;66;95;973
controller 64;65;95;973
controller 64;65;95;973
controller 64;65;95;973
controller 64;65;95;973
controller 64;65;95;973
controller 64;65;95;973
controller 64;65;95;973
controller 64;65;95;973
controller 64;64;95;973
controller 64;64;95;973
controller 98;53;84;1720
controller 98;53;83;1700
controller 98;53;83;1700
controller 98;53;86;1761
controller 98;53;86;1761
controller 98;53;86;1761
controller 98;53;86;1761
controller 98;53;86;1761
controller 98;53;86;1761
controller 98;52;78;1597
controller 98;52;78;1597
controller 98;52;78;1597
controller 98;52;76;1556
controller 98;52;77;1577
controller 98;52;83;1700
controller 98;52;83;1700
controller 98;52;83;1700
controller 98;52;83;1700
controller 98;52;83;1700
controller 98;52;81;1659
controller 98;52;81;1659
controller 98;52;81;1659
controller 98;51;81;1659
controller 98;50;81;1659
controller 98;50;90;1843
controller 98;50;89;1823
controller 98;50;88;1802
controller 98;50;88;1802
controller 98;50;88;1802
controller 98;50;88;1802
controller 98;50;82;1679
controller 98;50;82;1679
controller 98;50;76;1556
controller 98;50;78;1597
controller 98;50;78;1597
controller 78;52;82;840
controller 78;52;82;840
controller 78;52;82;840
controller 78;52;78;799
controller 98;50;66;1352
controller 98;50;64;1311
controller 98;50;65;1331
controller 98;50;65;1331
controller 98;50;65;1331
controller 98;50;65;1331
controller 98;50;65;1331
controller 98;50;72;1475
controller 98;50;72;1475
controller 98;50;72;1475
controller 98;50;75;1536
controller 98;50;79;1618
controller 98;50;79;1618
controller 98;50;79;1618
controller 98;50;78;1597
controller 98;49;78;1597
controller 98;49;80;1638
controller 98;49;80;1638
controller 98;49;80;1638
controller 98;49;75;1536
controller 98;49;75;1536
controller 98;49;74;1516
controller 98;49;74;1516
controller 98;48;95;1946
controller 98;48;98;2007
controller 98;47;98;2007
controller 98;47;98;2007
controller 64;59;74;758
controller 64;59;74;758
controller 64;59;74;758
controller 64;59;74;758
controller 64;59;80;819
controller 64;59;79;809
controller 78;52;79;809
controller 78;52;82;840
controller 78;52;82;840
controller 78;52;85;870
controller 78;52;80;819
controller 78;52;80;819
controller 78;52;83;850
controller 98;46;91;1864
controller 98;46;91;1864
controller 98;46;92;1884
controller 98;46;92;1884
controller 98;45;84;1720
controller 98;45;78;1597
controller 98;45;81;1659
controller 98;45;80;1638
controller 98;45;83;1700
controller 98;45;83;1700
controller 98;45;83;1700
controller 98;45;83;1700
controller 98;45;82;1679
controller 98;45;82;1679
controller 98;45;76;1556
controller 98;45;80;1638
controller 98;44;80;1638
controller 98;44;87;1782
controller 98;44;81;1659
controller 98;43;83;1700
controller 98;43;79;1618
controller 98;43;79;1618
controller 98;43;82;1679
controller 98;43;70;1434
controller 98;43;76;1556
controller 98;43;76;1556
controller 98;43;76;1556
controller 98;43;76;1556
controller 98;43;84;1720
controller 98;43;84;1720
controller 98;43;84;1720
controller 98;43;84;1720
controller 98;42;80;1638
controller 98;42;80;1638
controller 98;42;80;1638
controller 78;51;79;809
controller 78;51;88;901
controller 78;51;88;901
controller 78;51;93;952
controller 78;51;94;963
controller 78;51;94;963
controller 78;50;96;983
controller 78;50;96;983
controller 78;50;96;983
controller 78;50;95;973
controller 78;50;95;973
controller 78;50;90;922
controller 78;50;87;891
controller 78;50;86;881
controller 78;50;86;881
controller 64;58;83;850
controller 64;58;83;850
controller 64;58;83;850
controller 64;58;80;819
controller 64;58;81;829
controller 64;58;81;829
controller 98;41;79;1618
controller 98;41;79;1618
controller 98;41;97;1987
controller 98;41;97;1987
controller 98;41;97;1987
controller 98;40;96;1966
controller 98;40;96;1966
controller 98;40;96;1966
controller 98;40;93;1905
controller 98;39;93;1905
controller 98;39;93;1905
controller 78;49;83;850
controller 78;49;79;809
controller 78;49;80;819
controller 78;49;80;819
controller 78;49;80;819
controller 78;49;82;840
controller 78;48;82;840
controller 78;48;82;840
controller 64;57;86;881
controller 64;57;85;870
controller 64;57;86;881
controller 64;57;86;881
controller 64;57;86;881
controller 64;57;85;870
controller 64;57;85;870
controller 97;38;79;1618
controller 97;38;85;1741
controller 98;39;89;1823
controller 98;39;89;1823
controller 98;39;86;1761
controller 98;39;84;1720
controller 98;39;84;1720
controller 98;39;84;1720
controller 98;39;84;1720
controller 98;39;84;1720
controller 98;39;84;1720
controller 98;39;78;1597
controller 98;39;79;1618
controller 98;39;79;1618
controller 98;39;61;1249
controller 98;39;60;1229
controller 98;39;60;1229
controller 98;39;64;1311
controller 98;38;68;1393
controller 98;38;70;1434
controller 98;38;70;1434
controller 64;56;94;963
controller 64;56;89;911
controller 64;56;93;952
controller 64;56;93;952
controller 64;56;89;911
controller 64;55;62;635
controller 97;37;93;1905
controller 97;37;93;1905
controller 97;36;86;1761
controller 97;35;91;1864
controller 98;38;76;1556
controller 98;38;76;1556
controller 98;38;76;1556
controller 98;38;76;1556
controller 78;48;80;819
controller 78;48;80;819
controller 78;48;80;819
controller 78;48;80;819
controller 78;48;89;911
controller 78;48;89;911
controller 78;48;89;911
controller 78;48;89;911
controller 78;48;86;881
controller 65;32;97;1987
controller 65;31;97;1987
controller 97;34;100;2048
controller 97;33;100;2048
controller 97;33;97;1987
controller 97;33;97;1987
controller 97;32;100;2048
controller 97;32;100;2048
controller 98;38;81;1659
controller 98;38;81;1659
controller 98;38;69;1413
controller 78;47;90;922
controller 78;47;94;963
controller 78;47;94;963
controller 78;47;84;860
controller 78;47;83;850
controller 78;47;82;840
controller 78;47;82;840
controller 78;47;78;799
controller 78;47;82;840
controller 65;30;64;1311
controller 65;30;64;1311
controller 65;30;60;1229
controller 65;30;60;1229
controller 97;31;98;2007
controller 97;31;98;2007
controller 97;31;100;2048
controller 97;31;100;2048
controller 98;38;62;1270
controller 98;38;62;1270
controller 98;38;62;1270
controller 98;37;65;1331
controller 98;37;65;1331
controller 78;47;90;922
controller 78;47;85;870
controller 82;33;88;901
controller 82;33;88;901
controller 65;29;56;1147
controller 65;28;55;1126
controller 64;53;83;850
controller 64;53;84;860
controller 64;53;84;860
controller 64;53;84;860
controller 64;53;83;850
controller 64;53;83;850
controller 64;53;83;850
controller 64;53;80;819
controller 64;53;81;829
controller 64;53;74;758
controller 98;37;80;1638
controller 98;37;81;1659
controller 98;37;80;1638
controller 98;37;80;1638
controller 98;37;80;1638
controller 98;36;87;1782
controller 78;44;85;870
controller 78;44;82;840
controller 78;44;82;840
controller 78;44;82;840
controller 78;44;82;840
controller 78;44;82;840
controller 78;44;80;819
controller 78;44;80;819
controller 78;44;81;829
controller 78;44;76;778
controller 78;44;77;788
controller 78;43;75;768
controller 78;43;87;891
controller 78;43;87;891
controller 78;43;86;881
controller 78;43;85;870
controller 98;35;77;1577
controller 98;35;77;1577
controller 98;35;77;1577
controller 98;35;77;1577
controller 78;42;79;809
controller 78;42;79;809
controller 78;41;81;829
controller 78;40;65;666
controller 78;40;65;666
controller 78;40;68;696
controller 78;40;69;707
controller 78;40;71;727
controller 78;40;77;788
controller 78;40;85;870
controller 78;40;87;891
controller 78;40;87;891
controller 78;40;85;870
controller 78;40;85;870
controller 78;40;81;829
controller 78;40;71;727
controller 98;34;83;1700
controller 98;34;83;1700
controller 98;34;83;1700
controller 98;33;83;1700
controller 98;33;80;1638
controller 98;33;80;1638
controller 98;33;85;1741
controller 98;33;85;1741
controller 98;33;85;1741
controller 78;40;97;993
controller 78;39;98;1004
controller 78;39;98;1004
controller 78;39;98;1004
controller 78;39;98;1004
controller 78;39;98;1004
controller 78;39;98;1004
controller 78;39;98;1004
controller 78;39;92;942
controller 78;39;88;901
controller 78;39;88;901
controller 78;39;82;840
controller 78;39;81;829
controller 78;39;80;819
controller 78;38;80;819
controller 78;38;83;850
controller 78;38;83;850
controller 78;38;83;850
controller 78;38;83;850
controller 78;38;83;850
controller 78;38;83;850
controller 64;50;85;870
controller 64;50;80;819
controller 64;50;80;819
controller 64;50;83;850
controller 98;30;80;1638
controller 98;30;80;1638
controller 98;30;85;1741
controller 98;30;85;1741
controller 98;30;86;1761
controller 98;30;86;1761
controller 98;30;75;1536
controller 78;37;74;758
controller 78;37;74;758
controller 78;37;74;758
controller 82;24;81;829
controller 82;24;82;840
controller 82;24;82;840
controller 64;49;84;860
controller 64;49;88;901
controller 64;49;88;901
controller 64;49;88;901
controller 64;48;88;901
controller 64;48;88;901
controller 64;48;88;901
controller 64;48;88;901
controller 64;48;88;901
controller 64;48;88;901
controller 98;29;85;1741
controller 98;29;83;1700
controller 98;29;78;1597
controller 78;36;84;860
controller 78;36;74;758
controller 78;36;74;758
controller 78;36;77;788
controller 64;48;84;860
controller 64;48;84;860
controller 64;48;84;860
controller 64;48;84;860
controller 64;47;85;870
controller 64;47;85;870
controller 64;47;89;911
controller 64;47;89;911
controller 64;47;93;952
controller 64;47;93;952
controller 64;47;93;952
controller 64;47;93;952
controller 64;47;94;963
controller 64;47;94;963
controller 64;47;87;891
controller 64;47;87;891
controller 64;47;84;860
controller 64;46;84;860
controller 64;46;84;860
controller 64;46;84;860
controller 64;46;84;860
controller 64;46;84;860
controller 64;46;84;860
controller 64;46;84;860
controller 64;46;87;891
controller 64;46;87;891
controller 64;46;87;891
controller 64;46;87;891
controller 64;46;81;829
controller 64;46;81;829
controller 64;46;84;860
controller 98;29;80;1638
controller 98;29;81;1659
controller 98;29;81;1659
controller 98;29;81;1659
controller 98;29;71;1454
controller 98;28;77;1577
controller 98;27;77;1577
controller 98;27;79;1618
controller 98;27;79;1618
