controller;battery;memory_avaliable;total_memory_avaliable
controller 59;100;62;1270
controller 59;100;62;1270
controller 59;100;67;1372
controller 59;100;74;1516
controller 59;100;74;1516
controller 59;100;77;1577
controller 59;100;74;1516
controller 59;100;74;1516
controller 59;100;74;1516
controller 59;100;71;1454
controller 59;99;79;1618
controller 59;99;84;1720
controller 59;99;84;1720
controller 59;99;84;1720
controller 59;99;84;1720
controller 59;98;84;1720
controller 59;97;84;1720
controller 59;97;84;1720
controller 59;97;90;1843
controller 59;97;87;1782
controller 51;95;69;1413
controller 51;95;69;1413
controller 51;95;67;1372
controller 51;95;67;1372
controller 51;95;68;1393
controller 51;95;68;1393
controller 51;95;69;1413
controller 51;95;64;1311
controller 51;95;64;1311
controller 51;95;64;1311
controller 51;95;64;1311
controller 51;95;72;1475
controller 51;94;72;1475
controller 51;94;72;1475
controller 51;94;69;1413
controller 51;93;69;1413
controller 51;93;69;1413
controller 51;93;69;1413
controller 59;96;79;1618
controller 59;96;92;1884
controller 59;96;90;1843
controller 78;78;58;1188
controller 78;78;58;1188
controller 78;78;50;1024
controller 78;78;55;1126
controller 78;78;54;1106
controller 78;78;54;1106
controller 78;77;52;1065
controller 78;77;52;1065
controller 59;96;96;1966
controller 59;96;96;1966
controller 59;96;96;1966
controller 59;96;96;1966
controller 59;96;96;1966
controller 59;96;95;1946
controller 59;96;87;1782
controller 59;96;87;1782
controller 59;96;91;1864
controller 59;96;86;1761
controller 59;96;85;1741
controller 59;96;81;1659
controller 59;96;89;1823
controller 59;96;95;1946
controller 59;96;95;1946
controller 59;96;95;1946
controller 59;95;95;1946
controller 59;95;95;1946
controller 59;95;95;1946
controller 59;95;95;1946
controller 59;95;95;1946
controller 59;95;94;1925
controller 59;94;90;1843
controller 59;94;83;1700
controller 59;94;83;1700
controller 59;94;85;1741
controller 59;93;85;1741
controller 59;93;71;1454
controller 59;92;71;1454
controller 59;92;70;1434
controller 59;91;77;1577
controller 59;91;88;1802
controller 59;91;88;1802
controller 59;91;88;1802
controller 59;90;88;1802
controller 59;90;88;1802
controller 59;90;87;1782
controller 59;90;88;1802
controller 59;90;85;1741
controller 59;90;84;1720
controller 59;89;68;1393
controller 59;88;68;1393
controller 59;88;68;1393
controller 59;88;68;1393
controller 59;88;68;1393
controller 59;88;69;1413
controller 59;88;54;1106
controller 59;87;54;1106
controller 59;87;60;1229
controller 59;87;60;1229
controller 59;87;59;1208
controller 59;87;59;1208
controller 97;60;88;1802
controller 97;60;89;1823
controller 97;59;93;1905
controller 97;59;93;1905
controller 59;87;58;1188
controller 59;86;61;1249
controller 59;86;70;1434
controller 59;86;74;1516
controller 59;85;88;1802
controller 59;85;88;1802
controller 59;84;88;1802
controller 59;84;81;1659
controller 59;84;75;1536
controller 59;84;76;1556
controller 59;84;72;1475
controller 59;84;74;1516
controller 59;84;74;1516
controller 59;84;82;1679
controller 59;84;81;1659
controller 59;84;81;1659
controller 59;84;81;1659
controller 59;84;82;1679
controller 59;84;81;1659
controller 59;84;81;1659
controller 59;84;89;1823
controller 59;84;94;1925
controller 59;83;94;1925
controller 59;83;94;1925
controller 59;83;94;1925
controller 59;83;91;1864
controller 59;83;87;1782
controller 59;83;88;1802
controller 59;83;85;1741
controller 59;82;81;1659
controller 59;82;88;1802
controller 59;82;81;1659
controller 59;82;81;1659
controller 51;91;96;1966
controller 51;90;100;2048
controller 59;81;79;1618
controller 59;81;79;1618
controller 59;81;81;1659
controller 59;81;80;1638
controller 59;81;83;1700
controller 59;80;80;1638
controller 63;79;83;425
controller 63;78;82;420
controller 63;78;84;430
controller 51;90;100;2048
controller 51;90;99;2028
controller 51;90;94;1925
controller 51;90;94;1925
controller 51;90;94;1925
controller 51;90;96;1966
controller 51;90;98;2007
controller 51;90;97;1987
controller 51;90;97;1987
controller 51;89;97;1987
controller 51;89;97;1987
controller 51;89;97;1987
controller 51;88;97;1987
controller 51;88;82;1679
controller 59;79;86;1761
controller 59;79;86;1761
controller 75;83;76;389
controller 75;83;80;410
controller 51;88;92;1884
controller 51;88;91;1864
controller 51;88;94;1925
controller 51;87;95;1946
controller 51;86;95;1946
controller 51;86;87;1782
controller 51;86;86;1761
controller 51;86;86;1761
controller 51;86;84;1720
controller 51;86;84;1720
controller 51;86;84;1720
controller 51;86;84;1720
controller 51;86;83;1700
controller 51;86;87;1782
controller 51;86;87;1782
controller 51;86;87;1782
controller 51;86;85;1741
controller 51;86;69;1413
controller 51;86;69;1413
controller 51;86;69;1413
controller 51;86;69;1413
controller 51;86;69;1413
controller 51;86;67;1372
controller 51;86;67;1372
controller 51;86;67;1372
controller 51;86;68;1393
controller 51;86;68;1393
controller 51;86;68;1393
controller 59;76;81;1659
controller 59;76;78;1597
controller 59;75;83;1700
controller 59;75;77;1577
controller 59;74;77;1577
controller 51;86;79;1618
controller 51;86;79;1618
controller 51;86;77;1577
controller 51;86;77;1577
controller 51;86;77;1577
controller 51;86;96;1966
controller 51;86;96;1966
controller 51;86;95;1946
controller 51;86;93;1905
controller 51;86;97;1987
controller 51;86;97;1987
controller 51;86;97;1987
controller 51;86;98;2007
controller 51;86;98;2007
controller 51;86;98;2007
controller 51;86;98;2007
controller 51;86;99;2028
controller 51;85;99;2028
controller 51;85;99;2028
controller 51;85;99;2028
controller 51;84;99;2028
controller 51;84;99;2028
controller 51;84;99;2028
controller 51;84;95;1946
controller 51;83;93;1905
controller 51;83;93;1905
controller 51;83;91;1864
controller 51;83;96;1966
controller 51;83;96;1966
controller 51;82;86;1761
controller 51;82;86;1761
controller 51;82;73;1495
controller 51;82;80;1638
controller 51;81;84;1720
controller 51;81;84;1720
controller 51;81;87;1782
controller 51;81;87;1782
controller 51;81;87;1782
controller 51;81;88;1802
controller 51;81;88;1802
controller 51;80;91;1864
controller 51;80;91;1864
controller 51;80;87;1782
controller 51;80;87;1782
controller 51;79;89;1823
controller 51;79;91;1864
controller 59;73;82;1679
controller 59;73;87;1782
controller 59;72;83;1700
controller 59;72;83;1700
controller 78;67;95;1946
controller 78;67;95;1946
controller 78;67;91;1864
controller 78;67;91;1864
controller 78;67;91;1864
controller 78;67;91;1864
controller 78;67;91;1864
controller 78;66;91;1864
controller 78;66;91;1864
controller 78;66;89;1823
controller 78;66;89;1823
controller 78;65;89;1823
controller 78;65;89;1823
controller 78;65;89;1823
controller 78;65;86;1761
controller 78;65;86;1761
controller 59;70;69;1413
controller 59;69;69;1413
controller 59;69;65;1331
controller 59;69;66;1352
controller 59;68;66;1352
controller 78;65;80;1638
controller 78;65;84;1720
controller 78;65;84;1720
controller 78;65;88;1802
controller 78;65;88;1802
controller 78;65;88;1802
controller 78;65;88;1802
controller 78;65;88;1802
controller 78;65;88;1802
controller 78;65;88;1802
controller 78;64;89;1823
controller 78;64;88;1802
controller 78;64;85;1741
controller 78;64;89;1823
controller 78;64;89;1823
controller 51;75;54;1106
controller 51;75;57;1167
controller 51;74;63;1290
controller 51;74;68;1393
controller 51;74;67;1372
controller 51;74;65;1331
controller 51;74;65;1331
controller 51;74;58;1188
controller 51;74;60;1229
controller 51;74;60;1229
controller 51;73;60;1229
controller 51;73;60;1229
controller 51;73;70;1434
controller 51;73;70;1434
controller 51;73;70;1434
controller 51;73;69;1413
controller 51;73;69;1413
controller 51;73;68;1393
controller 51;73;68;1393
controller 51;73;74;1516
controller 51;73;47;963
controller 59;68;81;1659
controller 59;67;81;1659
controller 59;66;92;1884
controller 78;64;51;1044
controller 78;64;53;1085
controller 78;64;54;1106
controller 78;64;54;1106
controller 78;64;54;1106
controller 51;73;56;1147
controller 51;73;54;1106
