controller;battery;memory_avaliable;total_memory_avaliable
controller 13;81;69;1413
controller 13;81;69;1413
controller 51;92;53;1085
controller 51;92;35;717
controller 41;97;98;1004
controller 41;97;98;1004
controller 41;97;95;973
controller 41;97;95;973
controller 41;97;95;973
controller 41;97;95;973
controller 41;97;93;952
controller 41;97;93;952
controller 41;97;93;952
controller 41;97;93;952
controller 41;97;93;952
controller 51;92;54;1106
controller 51;92;54;1106
controller 51;92;54;1106
controller 51;92;54;1106
controller 51;92;53;1085
controller 51;92;61;1249
controller 51;92;62;1270
controller 51;92;62;1270
controller 51;92;62;1270
controller 51;92;69;1413
controller 51;91;75;1536
controller 88;92;54;1106
controller 88;92;57;1167
controller 88;92;57;1167
controller 88;92;57;1167
controller 88;92;57;1167
controller 88;92;57;1167
controller 88;92;67;1372
controller 88;92;67;1372
controller 88;91;76;1556
controller 88;91;76;1556
controller 88;91;76;1556
controller 88;91;76;1556
controller 88;91;76;1556
controller 88;91;76;1556
controller 88;91;79;1618
controller 88;91;79;1618
controller 88;91;84;1720
controller 88;91;83;1700
controller 88;90;83;1700
controller 88;90;83;1700
controller 88;90;83;1700
controller 88;89;83;1700
controller 88;89;80;1638
controller 88;89;80;1638
controller 88;89;80;1638
controller 88;88;82;1679
controller 88;88;82;1679
controller 88;88;81;1659
controller 88;87;81;1659
controller 88;86;81;1659
controller 88;85;81;1659
controller 88;84;79;1618
controller 88;84;79;1618
controller 13;80;87;1782
controller 13;79;87;1782
controller 51;88;78;1597
controller 51;88;81;1659
controller 51;88;83;1700
controller 51;88;83;1700
controller 51;88;83;1700
controller 51;88;83;1700
controller 51;88;82;1679
controller 51;88;77;1577
controller 51;88;77;1577
controller 51;88;77;1577
controller 51;88;77;1577
controller 51;88;87;1782
controller 51;88;87;1782
controller 51;88;87;1782
controller 51;88;87;1782
controller 51;88;87;1782
controller 51;88;82;1679
controller 51;88;82;1679
controller 51;88;73;1495
controller 51;88;74;1516
controller 51;88;65;1331
controller 51;88;60;1229
controller 51;88;59;1208
controller 51;88;59;1208
controller 51;88;60;1229
controller 51;88;60;1229
controller 51;88;60;1229
controller 51;88;60;1229
controller 51;88;60;1229
controller 51;88;70;1434
controller 51;88;74;1516
controller 51;88;74;1516
controller 51;88;74;1516
controller 51;88;74;1516
controller 51;87;92;1884
controller 51;87;91;1864
controller 51;87;89;1823
controller 51;87;86;1761
controller 51;86;86;1761
controller 51;85;81;1659
controller 51;85;78;1597
controller 51;85;78;1597
controller 51;85;78;1597
controller 51;85;81;1659
controller 51;85;81;1659
controller 51;85;81;1659
controller 51;85;81;1659
controller 51;85;81;1659
controller 51;85;73;1495
controller 51;85;74;1516
controller 51;85;75;1536
controller 51;85;75;1536
controller 51;85;75;1536
controller 51;85;75;1536
controller 51;85;77;1577
controller 51;85;77;1577
controller 51;85;77;1577
controller 51;85;80;1638
controller 51;85;81;1659
controller 51;85;80;1638
controller 51;85;81;1659
controller 51;85;78;1597
controller 51;85;78;1597
controller 51;85;78;1597
controller 51;85;79;1618
controller 51;85;79;1618
controller 51;85;79;1618
controller 51;85;79;1618
controller 51;85;79;1618
