controller;battery;memory_avaliable;total_memory_avaliable
controller 54;92;63;1290
controller 54;92;65;1331
controller 54;92;65;1331
controller 54;92;65;1331
controller 54;92;66;1352
controller 54;92;66;1352
controller 54;92;66;1352
controller 54;91;68;1393
controller 54;91;60;1229
controller 54;91;64;1311
controller 54;91;60;1229
controller 54;91;60;1229
controller 54;91;60;1229
controller 54;90;60;1229
controller 54;90;60;1229
controller 54;90;60;1229
controller 54;90;64;1311
controller 90;81;82;840
controller 90;81;87;891
controller 90;81;89;911
controller 90;81;89;911
controller 54;90;58;1188
controller 54;90;65;1331
controller 82;81;74;758
controller 82;81;75;768
controller 13;54;83;1700
controller 13;54;83;1700
controller 13;54;83;1700
controller 13;54;83;1700
controller 13;54;82;1679
controller 13;54;82;1679
controller 13;54;74;1516
controller 66;70;84;860
controller 66;70;84;860
controller 66;70;73;748
controller 54;90;86;1761
controller 54;90;86;1761
controller 54;89;85;1741
controller 54;89;82;1679
controller 54;88;82;1679
controller 54;88;81;1659
controller 54;88;81;1659
controller 54;87;81;1659
controller 54;87;75;1536
controller 54;87;75;1536
controller 54;87;74;1516
controller 54;87;74;1516
controller 54;87;79;1618
controller 54;87;82;1679
controller 54;87;82;1679
controller 90;80;79;809
controller 90;80;81;829
controller 90;80;81;829
controller 90;80;81;829
controller 90;79;81;829
controller 90;79;82;840
controller 90;79;82;840
controller 90;78;82;840
controller 90;78;82;840
controller 90;78;81;829
controller 90;78;82;840
controller 90;78;81;829
controller 90;78;85;870
controller 90;77;83;850
controller 90;77;78;799
controller 54;86;81;1659
controller 54;86;82;1679
controller 54;86;79;1618
controller 54;86;79;1618
controller 54;86;79;1618
controller 54;86;79;1618
controller 54;86;79;1618
controller 54;86;72;1475
controller 90;77;84;860
controller 90;77;84;860
controller 90;76;84;860
controller 90;76;84;860
controller 90;76;82;840
controller 90;76;82;840
controller 90;76;81;829
controller 90;76;81;829
controller 66;70;95;973
controller 66;69;92;942
controller 54;85;80;1638
controller 54;85;82;1679
controller 54;85;82;1679
controller 54;85;83;1700
controller 54;84;83;1700
controller 54;84;81;1659
controller 54;84;81;1659
controller 54;84;81;1659
controller 54;84;75;1536
controller 54;84;79;1618
controller 54;84;82;1679
controller 54;84;83;1700
controller 54;84;83;1700
controller 54;84;83;1700
controller 54;84;85;1741
controller 54;84;85;1741
controller 54;84;85;1741
controller 54;84;84;1720
controller 54;84;38;778
controller 90;75;80;819
controller 90;75;80;819
controller 90;75;82;840
controller 90;75;83;850
controller 90;75;83;850
controller 90;75;85;870
controller 90;75;81;829
controller 1;75;82;840
controller 1;75;82;840
controller 13;50;80;1638
controller 13;49;83;1700
controller 13;49;83;1700
controller 13;49;83;1700
controller 13;49;83;1700
controller 82;77;83;850
controller 82;77;81;829
controller 82;77;81;829
controller 82;77;82;840
controller 82;77;78;799
controller 54;81;50;1024
controller 54;81;55;1126
controller 54;81;56;1147
controller 54;81;56;1147
controller 54;80;56;1147
controller 90;73;89;911
controller 90;73;91;932
controller 90;73;91;932
controller 90;73;91;932
controller 90;73;91;932
controller 90;73;91;932
controller 90;73;88;901
controller 90;73;88;901
controller 90;73;87;891
controller 90;73;89;911
controller 90;72;90;922
controller 90;72;90;922
controller 90;72;88;901
controller 90;72;88;901
controller 90;72;86;881
controller 90;72;86;881
controller 90;72;86;881
controller 90;71;85;870
controller 90;70;86;881
controller 90;70;85;870
controller 54;80;94;1925
controller 54;80;94;1925
controller 54;80;92;1884
controller 54;80;90;1843
controller 54;80;90;1843
controller 90;70;84;860
controller 90;70;83;850
controller 90;70;80;819
controller 90;70;80;819
controller 90;70;84;860
controller 82;75;87;891
controller 82;75;87;891
controller 82;75;87;891
controller 82;75;87;891
controller 82;75;87;891
controller 82;74;87;891
controller 54;80;80;1638
controller 54;80;81;1659
controller 54;80;81;1659
controller 54;80;81;1659
controller 90;70;83;850
controller 90;70;83;850
controller 90;70;88;901
controller 90;70;88;901
controller 90;70;88;901
controller 1;71;87;891
controller 1;71;85;870
controller 1;71;85;870
controller 1;71;82;840
controller 1;71;82;840
controller 54;78;80;1638
controller 54;78;80;1638
controller 54;78;87;1782
controller 54;78;87;1782
controller 54;78;87;1782
controller 54;78;87;1782
controller 54;78;87;1782
controller 54;78;86;1761
controller 54;78;83;1700
controller 54;78;83;1700
controller 54;78;86;1761
controller 54;78;81;1659
controller 54;77;79;1618
controller 54;77;79;1618
controller 90;69;82;840
controller 90;69;82;840
controller 1;71;81;829
controller 54;77;60;1229
controller 54;77;59;1208
controller 54;77;56;1147
controller 54;77;56;1147
controller 54;77;59;1208
controller 54;77;59;1208
controller 54;77;59;1208
controller 54;77;62;1270
controller 82;72;81;829
controller 82;72;81;829
controller 82;71;81;829
controller 82;71;81;829
controller 82;71;93;952
controller 82;71;93;952
controller 82;71;93;952
controller 82;71;91;932
controller 54;77;81;1659
controller 54;77;81;1659
controller 54;77;81;1659
controller 54;77;73;1495
controller 54;77;86;1761
controller 54;77;83;1700
controller 54;77;83;1700
controller 54;76;83;1700
controller 54;76;83;1700
controller 54;76;83;1700
controller 90;68;82;840
controller 90;68;82;840
controller 90;68;79;809
controller 90;68;79;809
controller 90;67;79;809
controller 90;67;83;850
controller 90;67;83;850
controller 90;67;83;850
controller 90;67;83;850
controller 90;67;85;870
controller 90;67;85;870
controller 90;67;83;850
controller 90;67;83;850
controller 90;67;83;850
controller 90;67;73;748
controller 54;76;63;1290
controller 54;76;60;1229
controller 54;76;60;1229
controller 54;76;60;1229
controller 54;76;56;1147
controller 54;76;58;1188
controller 54;76;58;1188
controller 1;69;82;840
controller 1;69;78;799
controller 10;69;81;829
controller 10;69;72;737
controller 90;67;78;799
controller 90;67;78;799
controller 90;67;78;799
controller 90;66;79;809
controller 90;66;79;809
controller 90;66;79;809
controller 54;76;67;1372
controller 54;76;70;1434
controller 54;76;79;1618
controller 54;76;77;1577
controller 54;76;78;1597
controller 54;75;78;1597
controller 54;75;75;1536
controller 54;75;83;1700
controller 54;75;75;1536
controller 54;74;75;1536
controller 54;74;75;1536
controller 90;66;80;819
controller 90;65;80;819
controller 90;64;83;850
controller 90;63;77;788
controller 54;74;80;1638
controller 54;74;81;1659
controller 54;74;77;1577
controller 54;74;77;1577
controller 54;74;84;1720
controller 54;74;81;1659
controller 54;74;85;1741
controller 54;74;85;1741
controller 54;74;82;1679
controller 54;74;82;1679
controller 54;73;71;1454
controller 54;73;68;1393
controller 54;73;68;1393
controller 54;73;68;1393
controller 54;73;70;1434
controller 54;73;69;1413
controller 54;73;69;1413
controller 54;73;69;1413
controller 54;73;69;1413
controller 54;73;69;1413
controller 54;73;76;1556
controller 54;73;75;1536
controller 54;73;75;1536
controller 54;73;75;1536
controller 54;73;75;1536
controller 54;73;79;1618
controller 54;73;80;1638
controller 54;72;80;1638
controller 54;72;80;1638
controller 54;72;80;1638
controller 54;72;79;1618
controller 54;72;79;1618
controller 54;72;86;1761
controller 54;72;80;1638
controller 54;72;97;1987
controller 54;72;97;1987
controller 90;62;82;840
controller 90;62;82;840
controller 1;67;86;881
controller 1;67;86;881
controller 1;67;86;881
controller 54;72;91;1864
controller 54;72;80;1638
controller 54;72;91;1864
controller 54;72;91;1864
controller 54;72;88;1802
controller 54;72;88;1802
controller 54;71;83;1700
controller 54;71;80;1638
controller 54;71;80;1638
controller 54;71;70;1434
controller 54;71;70;1434
controller 54;71;70;1434
controller 54;71;70;1434
controller 54;71;76;1556
controller 54;71;76;1556
controller 54;71;76;1556
controller 54;71;77;1577
controller 54;71;77;1577
controller 54;71;80;1638
controller 54;71;80;1638
controller 54;71;80;1638
controller 54;71;80;1638
controller 54;71;85;1741
controller 54;71;82;1679
controller 54;71;82;1679
controller 54;71;82;1679
controller 54;71;80;1638
controller 54;71;81;1659
controller 54;71;81;1659
controller 54;70;81;1659
controller 54;69;65;1331
controller 54;69;70;1434
controller 54;69;70;1434
controller 54;69;70;1434
controller 54;69;77;1577
controller 54;69;77;1577
controller 90;60;86;881
controller 90;60;86;881
controller 90;60;86;881
controller 90;60;98;1004
controller 90;60;98;1004
controller 90;60;97;993
controller 90;60;97;993
controller 90;60;99;1014
controller 90;60;99;1014
controller 90;60;99;1014
controller 90;60;98;1004
controller 90;60;98;1004
controller 54;69;84;1720
controller 54;69;81;1659
controller 54;69;76;1556
controller 54;69;81;1659
controller 54;69;60;1229
controller 54;69;60;1229
controller 90;60;91;932
controller 90;60;91;932
controller 65;46;94;1925
controller 65;46;94;1925
controller 65;46;93;1905
controller 82;57;81;829
controller 82;57;71;727
controller 86;45;79;809
controller 86;45;80;819
controller 86;45;80;819
controller 86;45;80;819
controller 54;68;87;1782
controller 54;68;73;1495
controller 54;68;76;1556
controller 54;68;94;1925
controller 54;68;95;1946
controller 90;58;94;963
controller 90;58;94;963
controller 90;58;90;922
controller 90;58;88;901
controller 90;58;86;881
controller 90;58;85;870
controller 90;58;84;860
controller 90;58;84;860
controller 54;68;85;1741
controller 54;68;79;1618
controller 54;68;79;1618
controller 54;68;79;1618
controller 54;68;79;1618
controller 54;68;79;1618
controller 54;68;87;1782
controller 54;68;83;1700
controller 54;68;82;1679
controller 54;68;83;1700
controller 54;68;77;1577
controller 54;68;80;1638
controller 13;30;58;1188
controller 90;58;80;819
controller 90;58;80;819
controller 90;58;84;860
controller 90;58;78;799
controller 54;68;88;1802
controller 54;68;88;1802
controller 54;68;88;1802
controller 54;68;82;1679
controller 54;67;82;1679
controller 54;67;81;1659
controller 54;67;77;1577
controller 54;67;81;1659
controller 54;66;79;1618
controller 54;66;85;1741
controller 54;66;85;1741
controller 54;66;81;1659
controller 54;65;81;1659
controller 54;65;77;1577
controller 54;65;77;1577
controller 54;65;82;1679
controller 54;65;80;1638
controller 54;65;81;1659
controller 54;65;76;1556
controller 54;65;84;1720
controller 54;65;84;1720
controller 54;65;82;1679
controller 54;65;82;1679
controller 54;65;82;1679
controller 54;65;79;1618
controller 54;65;79;1618
controller 54;65;79;1618
controller 54;65;79;1618
controller 54;65;97;1987
controller 54;65;90;1843
controller 54;65;90;1843
controller 54;65;87;1782
controller 54;65;87;1782
controller 54;65;87;1782
controller 54;65;87;1782
controller 54;64;100;2048
controller 54;63;100;2048
controller 54;63;100;2048
controller 54;63;100;2048
controller 90;56;79;809
controller 90;56;83;850
controller 54;63;98;2007
controller 54;63;95;1946
controller 54;63;93;1905
controller 54;63;93;1905
controller 54;63;93;1905
controller 54;63;93;1905
controller 54;63;89;1823
controller 54;62;89;1823
controller 54;62;89;1823
controller 54;62;89;1823
controller 54;62;85;1741
controller 54;62;85;1741
controller 54;62;85;1741
controller 54;62;85;1741
controller 54;62;78;1597
controller 54;62;81;1659
controller 54;62;81;1659
controller 54;62;80;1638
controller 54;62;80;1638
controller 54;62;80;1638
controller 54;62;80;1638
controller 54;62;85;1741
controller 54;62;75;1536
controller 54;61;75;1536
controller 54;61;83;1700
controller 54;61;77;1577
controller 54;60;81;1659
controller 54;60;78;1597
controller 90;55;92;942
controller 90;55;90;922
controller 90;55;90;922
controller 90;55;90;922
controller 90;55;88;901
controller 90;55;88;901
controller 90;55;88;901
controller 90;54;87;891
controller 90;54;87;891
controller 90;54;85;870
controller 54;59;83;1700
controller 54;59;83;1700
controller 54;58;83;1700
controller 54;58;85;1741
controller 54;58;79;1618
controller 54;57;81;1659
controller 54;57;81;1659
controller 54;57;81;1659
controller 54;57;81;1659
controller 54;57;81;1659
controller 66;47;82;840
controller 66;47;78;799
controller 82;51;82;840
controller 82;51;82;840
controller 54;57;78;1597
controller 54;57;88;1802
controller 54;57;88;1802
controller 54;57;88;1802
controller 54;57;87;1782
controller 90;54;89;911
controller 90;54;87;891
controller 90;54;87;891
controller 90;54;87;891
controller 90;54;87;891
controller 90;54;86;881
controller 90;54;82;840
controller 90;54;81;829
controller 90;54;73;748
controller 54;56;78;1597
controller 54;56;82;1679
controller 54;56;82;1679
controller 54;56;82;1679
controller 54;56;82;1679
controller 54;56;82;1679
controller 54;56;82;1679
controller 54;56;84;1720
controller 54;56;84;1720
controller 54;55;82;1679
controller 54;55;82;1679
controller 54;55;76;1556
controller 1;58;85;870
controller 1;58;81;829
controller 54;55;76;1556
controller 54;55;87;1782
controller 54;55;87;1782
controller 54;54;87;1782
controller 54;54;87;1782
controller 54;54;87;1782
controller 54;54;79;1618
controller 90;52;80;819
controller 90;51;80;819
controller 90;51;80;819
controller 90;51;80;819
controller 90;51;80;819
controller 90;51;80;819
controller 90;51;80;819
controller 90;50;80;819
controller 90;50;80;819
controller 90;50;69;707
controller 54;52;78;1597
controller 54;52;79;1618
controller 54;52;79;1618
controller 54;51;79;1618
controller 54;51;79;1618
controller 54;51;79;1618
controller 54;51;74;1516
controller 54;51;75;1536
controller 54;51;80;1638
controller 54;51;80;1638
controller 54;51;84;1720
controller 54;51;84;1720
controller 54;51;84;1720
controller 54;51;84;1720
controller 54;51;84;1720
controller 90;50;81;829
controller 90;49;81;829
controller 54;51;59;1208
controller 54;50;64;1311
controller 54;50;64;1311
controller 54;50;64;1311
controller 54;50;64;1311
controller 66;43;79;809
controller 66;43;79;809
controller 66;42;80;819
controller 66;42;80;819
controller 66;42;77;788
controller 66;42;84;860
controller 66;42;87;891
controller 66;42;87;891
controller 66;42;81;829
controller 66;42;81;829
controller 66;42;81;829
controller 90;48;81;829
controller 90;48;79;809
controller 90;48;80;819
controller 90;48;80;819
controller 90;48;79;809
controller 90;48;79;809
controller 90;48;76;778
controller 54;50;79;1618
controller 54;50;80;1638
controller 86;33;43;440
controller 86;33;43;440
controller 66;40;99;1014
controller 66;40;96;983
controller 66;40;93;952
controller 66;40;93;952
controller 66;40;93;952
controller 66;40;93;952
controller 66;40;92;942
controller 90;47;80;819
controller 90;47;85;870
controller 90;47;85;870
controller 90;47;83;850
controller 90;47;79;809
controller 90;47;81;829
controller 1;54;80;819
controller 1;54;80;819
controller 1;54;80;819
controller 1;54;80;819
controller 54;48;80;1638
controller 54;48;80;1638
controller 54;48;80;1638
controller 54;48;68;1393
controller 54;48;57;1167
controller 54;48;57;1167
controller 54;48;57;1167
controller 54;48;59;1208
controller 90;46;79;809
controller 90;46;87;891
controller 90;46;85;870
controller 90;46;72;737
controller 66;39;81;829
controller 66;39;85;870
controller 66;38;87;891
controller 66;38;82;840
controller 66;38;82;840
controller 66;37;80;819
controller 66;37;78;799
controller 54;45;70;1434
controller 54;45;70;1434
controller 54;45;58;1188
controller 54;45;58;1188
controller 54;45;70;1434
controller 54;45;70;1434
controller 54;45;71;1454
controller 54;45;71;1454
controller 54;45;74;1516
controller 54;45;74;1516
controller 54;45;74;1516
controller 54;45;75;1536
controller 54;44;79;1618
controller 54;44;79;1618
controller 54;44;80;1638
controller 54;43;80;1638
controller 54;43;80;1638
controller 90;46;68;696
controller 90;46;69;707
controller 90;46;69;707
controller 90;46;72;737
controller 54;43;76;1556
controller 54;43;76;1556
controller 54;43;76;1556
controller 54;43;76;1556
controller 54;43;76;1556
controller 54;43;86;1761
controller 54;43;86;1761
controller 54;42;74;1516
controller 54;42;75;1536
controller 54;42;79;1618
controller 54;42;80;1638
controller 54;42;80;1638
controller 54;42;80;1638
controller 54;42;80;1638
controller 54;42;81;1659
controller 90;43;91;932
controller 90;43;90;922
controller 90;42;90;922
controller 90;42;90;922
controller 90;42;85;870
controller 90;42;81;829
controller 90;41;81;829
controller 90;40;77;788
controller 54;40;78;1597
controller 54;40;78;1597
controller 54;40;79;1618
controller 54;40;80;1638
controller 54;40;80;1638
controller 54;40;83;1700
controller 54;40;80;1638
controller 54;40;83;1700
controller 54;40;76;1556
controller 54;40;65;1331
controller 54;40;68;1393
controller 90;39;81;829
