controller;battery;memory_avaliable;total_memory_avaliable
controller 84;87;97;993
controller 84;87;92;942
controller 84;87;90;922
controller 84;87;80;819
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;57;1167
controller 56;86;74;1516
controller 56;86;82;1679
controller 56;86;82;1679
controller 56;86;82;1679
controller 56;86;81;1659
controller 56;86;81;1659
controller 56;86;81;1659
controller 56;86;80;1638
controller 56;86;76;1556
controller 56;86;78;1597
controller 56;86;78;1597
controller 56;85;78;1597
controller 56;85;81;1659
controller 56;85;81;1659
controller 56;85;82;1679
controller 56;85;82;1679
controller 56;85;82;1679
controller 56;84;85;1741
controller 56;84;85;1741
controller 56;84;85;1741
controller 56;84;84;1720
controller 56;84;85;1741
controller 56;84;84;1720
controller 56;83;84;1720
controller 56;83;84;1720
controller 56;83;84;1720
controller 56;83;90;1843
controller 56;83;89;1823
controller 56;83;89;1823
controller 56;83;89;1823
controller 56;83;89;1823
controller 56;83;93;1905
controller 56;83;93;1905
controller 56;83;93;1905
controller 56;83;93;1905
controller 56;83;92;1884
controller 56;83;90;1843
controller 56;83;90;1843
controller 56;82;90;1843
controller 56;82;90;1843
controller 56;82;90;1843
controller 56;81;87;1782
controller 56;81;80;1638
controller 56;81;80;1638
controller 68;73;80;1638
controller 68;73;82;1679
controller 68;73;82;1679
controller 68;72;79;1618
controller 55;81;81;1659
controller 55;81;69;1413
controller 55;81;74;1516
controller 55;81;74;1516
controller 55;81;74;1516
controller 55;81;74;1516
controller 55;81;77;1577
controller 55;81;80;1638
controller 55;81;80;1638
controller 55;81;81;1659
controller 55;81;81;1659
controller 55;81;81;1659
controller 56;81;80;1638
controller 56;81;80;1638
controller 56;81;81;1659
controller 56;81;81;1659
controller 56;81;81;1659
controller 56;81;82;1679
controller 56;81;82;1679
controller 0;80;89;911
controller 0;80;86;881
controller 0;80;87;891
controller 0;80;85;870
controller 0;80;85;870
controller 0;79;74;758
controller 0;79;74;758
controller 0;79;78;799
controller 0;79;78;799
controller 0;78;82;840
controller 0;78;82;840
controller 0;77;82;840
controller 60;84;91;233
controller 60;84;86;220
controller 60;84;86;220
