controller;battery;memory_avaliable;total_memory_avaliable
controller 69;33;70;1434
controller 69;33;70;1434
controller 69;33;70;1434
controller 69;32;70;1434
controller 69;31;70;1434
controller 69;31;71;1454
controller 69;31;71;1454
controller 69;31;72;1475
controller 69;31;72;1475
controller 69;31;72;1475
controller 69;31;72;1475
controller 69;31;73;1495
controller 69;31;75;1536
controller 69;30;75;1536
controller 55;57;89;1823
controller 55;57;86;1761
controller 55;57;84;1720
controller 55;57;84;1720
controller 55;57;80;1638
controller 55;56;82;1679
controller 55;56;81;1659
controller 55;56;78;1597
controller 55;56;87;1782
controller 55;56;87;1782
controller 55;56;87;1782
controller 55;56;86;1761
controller 55;56;86;1761
controller 55;56;86;1761
controller 55;56;84;1720
controller 55;55;84;1720
controller 55;55;84;1720
controller 55;55;84;1720
controller 55;55;85;1741
controller 55;55;85;1741
controller 55;55;84;1720
controller 55;55;83;1700
controller 55;55;83;1700
controller 55;55;65;1331
controller 55;55;65;1331
controller 70;56;89;1823
controller 70;56;83;1700
controller 70;56;86;1761
controller 69;28;72;1475
controller 69;27;69;1413
controller 69;27;69;1413
controller 69;27;70;1434
controller 69;27;70;1434
controller 69;27;70;1434
controller 69;26;70;1434
controller 69;26;78;1597
controller 69;26;78;1597
controller 69;25;78;1597
controller 69;24;78;1597
controller 69;24;82;1679
controller 69;24;82;1679
controller 69;24;82;1679
controller 69;24;82;1679
controller 69;24;82;1679
controller 69;24;82;1679
controller 69;24;80;1638
controller 69;24;86;1761
controller 69;24;83;1700
controller 69;24;80;1638
controller 69;24;81;1659
controller 69;23;81;1659
controller 66;65;57;584
controller 66;65;57;584
controller 66;65;62;635
controller 66;64;62;635
controller 48;81;79;1618
controller 48;81;79;1618
controller 48;81;80;1638
controller 17;73;92;471
controller 17;72;92;471
controller 17;71;95;486
controller 17;71;95;486
controller 17;71;95;486
controller 70;54;84;1720
controller 70;54;79;1618
controller 70;53;79;1618
controller 70;53;79;1618
controller 70;53;79;1618
controller 70;53;79;1618
controller 70;53;86;1761
controller 70;53;86;1761
controller 70;53;86;1761
controller 70;53;90;1843
controller 70;53;90;1843
controller 70;53;90;1843
controller 70;53;90;1843
controller 70;52;90;1843
controller 70;52;90;1843
controller 70;52;86;1761
controller 70;52;86;1761
controller 70;52;86;1761
controller 70;52;86;1761
controller 70;52;86;1761
controller 70;52;86;1761
controller 70;51;77;1577
controller 70;51;78;1597
controller 70;51;78;1597
controller 70;50;78;1597
controller 70;50;79;1618
controller 70;50;79;1618
controller 70;50;79;1618
controller 70;49;83;1700
controller 70;49;79;1618
controller 70;49;82;1679
controller 70;49;85;1741
controller 70;49;84;1720
controller 70;49;82;1679
controller 70;49;82;1679
controller 70;49;80;1638
controller 70;49;85;1741
controller 70;49;82;1679
controller 70;49;81;1659
controller 70;49;79;1618
controller 70;49;79;1618
controller 70;49;79;1618
controller 70;49;79;1618
controller 70;49;79;1618
controller 70;49;84;1720
controller 70;48;84;1720
controller 70;48;84;1720
controller 70;47;84;1720
controller 70;47;84;1720
controller 70;47;80;1638
controller 70;47;80;1638
controller 70;47;80;1638
controller 70;47;80;1638
controller 70;47;81;1659
controller 70;47;81;1659
controller 70;47;81;1659
controller 70;47;81;1659
controller 70;46;81;1659
controller 70;46;81;1659
controller 70;46;78;1597
controller 70;46;76;1556
controller 70;46;77;1577
controller 70;46;77;1577
controller 70;46;79;1618
controller 70;46;79;1618
controller 70;46;79;1618
controller 70;46;79;1618
controller 70;46;79;1618
controller 70;46;85;1741
controller 70;46;84;1720
controller 70;46;100;2048
controller 70;46;100;2048
controller 70;46;100;2048
controller 70;46;100;2048
controller 70;46;100;2048
controller 70;46;100;2048
controller 70;46;100;2048
controller 70;46;96;1966
controller 70;46;96;1966
controller 70;46;94;1925
controller 70;46;99;2028
controller 70;46;99;2028
controller 70;46;99;2028
controller 70;46;97;1987
controller 70;46;93;1905
controller 70;46;93;1905
controller 70;46;93;1905
controller 70;46;89;1823
controller 70;45;89;1823
controller 70;45;89;1823
controller 70;44;84;1720
controller 70;44;82;1679
controller 70;44;82;1679
controller 70;44;82;1679
controller 70;44;82;1679
controller 70;44;82;1679
controller 70;44;82;1679
controller 70;44;80;1638
controller 70;44;86;1761
controller 70;43;86;1761
controller 70;43;86;1761
controller 70;43;86;1761
controller 70;43;86;1761
controller 70;43;83;1700
controller 70;43;82;1679
controller 70;43;89;1823
controller 70;43;88;1802
controller 70;43;88;1802
controller 70;43;84;1720
controller 70;43;84;1720
controller 70;43;84;1720
controller 70;43;84;1720
controller 70;43;88;1802
controller 70;43;87;1782
controller 70;43;87;1782
controller 70;43;87;1782
controller 70;43;77;1577
controller 70;43;77;1577
controller 70;43;85;1741
controller 70;43;84;1720
controller 70;43;81;1659
controller 70;43;81;1659
controller 70;43;81;1659
controller 70;43;79;1618
controller 70;43;83;1700
controller 70;43;81;1659
controller 70;43;81;1659
controller 70;43;81;1659
controller 70;43;78;1597
controller 70;43;78;1597
controller 70;43;80;1638
controller 70;43;88;1802
controller 70;43;88;1802
controller 70;43;88;1802
controller 70;43;91;1864
controller 70;43;91;1864
controller 70;43;91;1864
controller 70;43;90;1843
controller 70;43;88;1802
controller 70;43;89;1823
controller 70;43;89;1823
controller 70;43;89;1823
controller 70;42;89;1823
controller 70;42;89;1823
controller 70;42;89;1823
controller 70;42;84;1720
controller 70;42;80;1638
controller 70;42;80;1638
controller 70;42;80;1638
controller 70;42;86;1761
controller 70;41;86;1761
controller 70;41;89;1823
controller 70;41;92;1884
controller 70;41;92;1884
controller 70;41;93;1905
controller 70;41;93;1905
controller 70;41;88;1802
controller 70;41;88;1802
controller 70;41;88;1802
controller 70;41;91;1864
controller 70;41;88;1802
controller 70;41;88;1802
controller 70;41;88;1802
controller 70;41;88;1802
controller 70;41;87;1782
controller 70;41;87;1782
controller 70;41;65;1331
controller 70;41;65;1331
controller 70;40;61;1249
controller 70;40;61;1249
controller 70;40;61;1249
controller 70;40;61;1249
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;63;1290
controller 70;40;65;1331
controller 70;40;65;1331
controller 70;40;65;1331
controller 70;40;65;1331
controller 70;40;67;1372
controller 70;40;67;1372
controller 70;39;67;1372
controller 70;39;67;1372
controller 70;39;67;1372
controller 70;39;67;1372
controller 70;39;67;1372
controller 70;38;67;1372
controller 70;38;67;1372
controller 70;38;67;1372
controller 70;38;71;1454
controller 57;28;80;1638
controller 57;28;80;1638
controller 57;27;82;1679
controller 57;27;82;1679
controller 57;27;82;1679
controller 57;27;82;1679
controller 57;27;83;1700
controller 57;27;83;1700
controller 57;27;83;1700
controller 57;27;83;1700
controller 57;27;83;1700
controller 57;27;83;1700
controller 57;27;83;1700
controller 57;27;83;1700
controller 57;26;83;1700
controller 57;26;83;1700
controller 57;26;82;1679
controller 57;26;78;1597
controller 57;25;78;1597
controller 57;25;79;1618
controller 22;67;81;415
controller 22;67;82;420
controller 22;67;82;420
controller 22;66;82;420
controller 22;66;82;420
controller 55;43;80;1638
controller 55;43;82;1679
controller 55;42;82;1679
controller 55;41;84;1720
controller 55;41;84;1720
controller 55;41;84;1720
controller 55;41;78;1597
controller 55;41;79;1618
controller 55;41;69;1413
controller 55;41;69;1413
controller 55;41;75;1536
controller 55;41;75;1536
controller 55;41;75;1536
controller 55;41;79;1618
controller 55;41;80;1638
controller 55;41;80;1638
controller 55;41;80;1638
controller 55;41;80;1638
controller 55;41;80;1638
controller 55;41;78;1597
controller 55;41;80;1638
controller 56;70;17;348
controller 56;70;16;328
controller 56;70;16;328
controller 56;70;16;328
controller 56;70;16;328
controller 73;38;86;881
controller 73;38;85;870
controller 73;38;85;870
controller 73;38;85;870
controller 73;38;82;840
controller 66;38;81;829
controller 66;37;81;829
controller 66;36;81;829
controller 66;36;81;829
controller 70;35;83;1700
controller 70;35;82;1679
controller 70;35;83;1700
controller 70;35;83;1700
controller 22;66;61;312
controller 22;66;62;317
controller 22;66;66;338
controller 22;66;66;338
controller 22;66;66;338
controller 22;65;66;338
controller 22;65;65;333
controller 22;65;66;338
controller 22;65;69;353
controller 22;65;71;364
controller 22;65;71;364
controller 22;65;71;364
controller 22;65;74;379
controller 22;65;74;379
controller 73;36;81;829
controller 73;35;81;829
controller 73;34;78;799
controller 73;34;82;840
controller 73;33;82;840
controller 73;33;82;840
controller 73;33;82;840
controller 73;33;82;840
controller 73;33;82;840
controller 73;33;80;819
controller 73;32;84;860
controller 73;32;94;963
controller 73;32;94;963
controller 73;32;94;963
controller 73;32;92;942
controller 73;32;92;942
controller 73;32;89;911
controller 73;32;88;901
controller 73;32;88;901
controller 73;32;88;901
controller 73;32;88;901
controller 73;32;83;850
controller 22;64;80;410
controller 22;64;82;420
controller 22;63;79;404
controller 22;63;79;404
controller 22;63;86;440
controller 22;63;86;440
controller 22;63;79;404
controller 22;63;82;420
controller 22;63;85;435
controller 22;63;85;435
controller 22;63;85;435
controller 22;63;90;461
controller 22;63;87;445
controller 22;63;87;445
controller 22;63;87;445
controller 22;63;86;440
controller 22;63;86;440
controller 22;63;80;410
controller 22;63;80;410
controller 24;47;79;809
controller 24;47;79;809
controller 24;47;81;829
controller 55;40;69;1413
controller 55;40;69;1413
controller 55;40;69;1413
controller 55;40;72;1475
controller 55;40;72;1475
controller 55;39;70;1434
controller 55;39;70;1434
controller 55;39;70;1434
controller 55;39;70;1434
controller 55;39;70;1434
controller 55;39;70;1434
controller 55;39;72;1475
controller 55;39;72;1475
controller 55;39;72;1475
controller 55;38;75;1536
controller 55;38;75;1536
controller 55;38;75;1536
controller 55;38;80;1638
controller 55;38;81;1659
controller 55;38;82;1679
controller 55;38;82;1679
controller 55;38;83;1700
controller 55;38;83;1700
controller 55;37;83;1700
controller 55;37;79;1618
controller 55;37;81;1659
controller 55;37;79;1618
controller 55;37;79;1618
controller 55;37;82;1679
controller 55;37;77;1577
controller 55;37;77;1577
controller 55;37;77;1577
controller 55;37;78;1597
controller 55;37;76;1556
controller 55;37;78;1597
controller 55;37;78;1597
controller 55;36;79;1618
controller 55;36;79;1618
controller 55;36;88;1802
controller 55;36;88;1802
controller 55;36;88;1802
controller 55;36;84;1720
controller 55;35;84;1720
controller 55;35;84;1720
controller 55;35;80;1638
controller 55;35;80;1638
controller 55;35;80;1638
controller 55;35;75;1536
controller 55;35;75;1536
controller 55;35;81;1659
controller 55;35;81;1659
controller 55;35;81;1659
controller 55;35;80;1638
controller 55;35;86;1761
controller 55;35;86;1761
controller 55;35;88;1802
controller 55;35;88;1802
controller 55;35;88;1802
controller 55;35;88;1802
controller 55;35;88;1802
controller 55;35;88;1802
controller 55;35;88;1802
controller 55;34;88;1802
controller 55;34;88;1802
controller 55;33;80;1638
controller 55;33;80;1638
controller 55;32;80;1638
controller 55;32;87;1782
controller 55;32;87;1782
controller 73;25;84;860
controller 73;25;83;850
controller 73;25;83;850
controller 73;25;80;819
controller 73;25;80;819
controller 73;25;86;881
controller 73;25;86;881
controller 56;63;13;266
controller 56;63;13;266
controller 56;63;17;348
controller 56;63;14;287
controller 56;63;3;61
controller 32;33;75;1536
controller 32;33;83;1700
controller 32;33;83;1700
controller 32;33;83;1700
controller 32;33;83;1700
controller 32;33;78;1597
controller 55;30;76;1556
controller 55;30;82;1679
controller 55;30;82;1679
controller 55;29;78;1597
controller 55;29;78;1597
controller 55;29;78;1597
controller 55;29;83;1700
controller 55;29;81;1659
controller 55;29;80;1638
controller 55;29;88;1802
controller 55;29;88;1802
controller 55;29;87;1782
controller 55;29;85;1741
controller 55;29;82;1679
controller 55;29;82;1679
controller 55;29;81;1659
controller 55;29;81;1659
controller 55;29;81;1659
controller 55;29;81;1659
controller 55;29;79;1618
controller 55;29;79;1618
controller 55;29;82;1679
controller 55;29;82;1679
controller 55;29;82;1679
controller 55;29;82;1679
controller 55;29;81;1659
controller 55;29;81;1659
controller 55;29;81;1659
controller 55;29;81;1659
controller 55;29;82;1679
controller 55;29;90;1843
controller 55;29;87;1782
controller 55;29;87;1782
controller 55;29;87;1782
controller 55;28;87;1782
controller 55;28;90;1843
controller 55;28;90;1843
controller 55;28;85;1741
controller 55;28;85;1741
controller 55;28;85;1741
controller 55;28;85;1741
controller 55;28;85;1741
controller 55;28;85;1741
controller 55;27;85;1741
controller 55;27;87;1782
controller 55;27;87;1782
controller 55;27;87;1782
controller 70;25;95;1946
controller 70;25;94;1925
controller 70;25;93;1905
controller 70;25;80;1638
controller 70;25;80;1638
controller 70;25;80;1638
controller 70;24;80;1638
controller 70;23;80;1638
controller 70;22;73;1495
controller 70;22;73;1495
controller 70;22;77;1577
controller 70;22;77;1577
controller 70;22;80;1638
controller 70;22;85;1741
controller 70;22;85;1741
controller 70;21;79;1618
controller 55;25;83;1700
controller 55;25;83;1700
controller 55;25;83;1700
controller 55;25;83;1700
controller 55;25;83;1700
controller 55;25;83;1700
controller 55;25;83;1700
controller 55;25;83;1700
controller 22;59;84;430
controller 22;59;84;430
controller 22;59;84;430
controller 22;59;82;420
controller 22;59;82;420
controller 22;59;82;420
controller 22;59;78;399
controller 22;59;78;399
controller 22;59;79;404
controller 22;59;79;404
controller 22;59;79;404
controller 22;59;79;404
controller 22;59;79;404
controller 70;21;92;1884
controller 70;21;91;1864
controller 70;21;91;1864
controller 70;21;91;1864
controller 70;21;91;1864
controller 70;21;89;1823
controller 70;21;85;1741
controller 70;21;85;1741
controller 70;21;85;1741
controller 70;21;85;1741
controller 70;21;72;1475
controller 70;21;74;1516
controller 70;21;71;1454
controller 70;21;76;1556
controller 70;21;71;1454
controller 70;21;71;1454
controller 73;16;82;840
controller 73;16;82;840
controller 73;16;82;840
controller 73;16;83;850
controller 22;59;79;404
controller 22;58;79;404
controller 22;58;78;399
controller 32;28;56;1147
controller 32;28;56;1147
controller 32;28;58;1188
