value;proposed_method;mcc
93;;;
93;;;
93;;;
93;;;
93;;;
93;;;
93;;;
93;;;
93;;;
93;93;93
93;;;
93;;;
93;;;
93;;;
93;;;
92;;;
92;92;93
92;92;93
92;;;
92;92;93
92;92;93
92;92;93
92;;;
92;;;
92;;;
92;;;
91;;;
91;;;
91;;;
91;;;
90;;;
90;;;
90;;;
90;;;
90;90;93
90;;;
90;;;
90;;;
90;;;
90;90;93
90;;;
90;;;
90;;;
90;;;
90;;;
90;;;
90;;;
90;90;93
90;;;
90;;;
90;;;
90;;;
90;;;
90;;;
90;;;
90;90;93
89;90;93
89;;;
89;;;
89;89;93
89;89;93
89;89;93
