controller;round;mobility;battery;memory_avaliable;signal_strentch;processing
controller 80;1;100;92;57;12.0;75
controller 97;9;100;89;50;14.0;90
controller 9;31;100;83;80;15.0;90
controller 97;38;100;89;56;13.0;90
