controller;round;mobility;battery;memory_avaliable;signal_strentch;processing
controller 91;1;100;78;59;2.0;100
controller 16;6;100;99;68;4.0;100
controller 85;9;100;92;83;4.0;100
controller 94;49;100;92;81;4.0;100
controller 85;51;100;92;90;1.0;100
