controller;round;mobility;battery;memory_avaliable;signal_strentch;processing
controller 41;1;100;100;92;12.0;100
controller 20;13;100;96;91;15.0;100
controller 78;53;100;79;94;17.0;100
controller 41;59;100;100;72;11.0;100
controller 57;519;100;92;70;13.0;75
controller 41;522;100;100;50;11.0;100
