controller;round;mobility;battery;memory_avaliable;signal_strentch;processing
controller 64;1;100;98;75;2.0;100
controller 20;16;100;100;78;2.0;100
controller 64;69;100;98;75;5.0;100
controller 91;148;100;93;77;10.0;100
controller 20;231;100;100;97;10.0;100
controller 91;244;100;93;83;14.0;100
controller 59;395;100;95;98;13.0;90
controller 20;500;100;100;98;12.0;100
