node 1;node 2;node 3;node 4;node 5
65;90;85;95;79
65;90;85;95;79
65;90;85;95;79
65;90;85;95;79
65;90;85;95;79
96;91;98;96;98
96;91;98;96;98
96;91;98;96;98
96;91;98;96;98
96;91;98;96;98
51;92;85;100;86
51;92;85;100;86
51;92;85;100;86
51;92;85;100;86
51;92;85;100;86
98;100;86;100;96
98;100;86;100;96
98;100;86;100;96
98;100;86;100;96
98;100;86;100;96
51;99;83;78;94
51;99;83;78;94
51;99;83;78;94
51;99;83;78;94
51;99;83;78;94
96;100;66;90;94
96;100;66;90;94
96;100;66;90;94
96;100;66;90;94
96;100;66;90;94
60;91;81;92;95
60;91;81;92;95
60;91;81;92;95
60;91;81;92;95
60;91;81;92;95
87;92;56;87;91
87;92;56;87;91
87;92;56;87;91
87;92;56;87;91
87;92;56;87;91
83;96;72;100;93
83;96;72;100;93
83;96;72;100;93
83;96;72;100;93
83;96;72;100;93
87;94;55;90;73
87;94;55;90;73
87;94;55;90;73
87;94;55;90;73
87;94;55;90;73
74;91;69;100;83
74;91;69;100;83
74;91;69;100;83
74;91;69;100;83
74;91;69;100;83
94;95;43;96;73
94;95;43;96;73
94;95;43;96;73
94;95;43;96;73
94;95;43;96;73
73;100;46;89;73
73;100;46;89;73
73;100;46;89;73
73;100;46;89;73
73;100;46;89;73
96;100;40;100;83
96;100;40;100;83
96;100;40;100;83
96;100;40;100;83
96;100;40;100;83
66;91;33;86;71
66;91;33;86;71
66;91;33;86;71
66;91;33;86;71
66;91;33;86;71
92;98;44;87;86
92;98;44;87;86
92;98;44;87;86
92;98;44;87;86
92;98;44;87;86
80;99;31;87;80
80;99;31;87;80
80;99;31;87;80
80;99;31;87;80
80;99;31;87;80
95;99;44;88;93
95;99;44;88;93
95;99;44;88;93
95;99;44;88;93
95;99;44;88;93
96;100;47;88;76
96;100;47;88;76
96;100;47;88;76
96;100;47;88;76
96;100;47;88;76
95;98;49;98;99
95;98;49;98;99
95;98;49;98;99
95;98;49;98;99
95;98;49;98;99
96;99;53;98;87
96;99;53;98;87
96;99;53;98;87
96;99;53;98;87
96;99;53;98;87
98;93;46;93;87
98;93;46;93;87
98;93;46;93;87
98;93;46;93;87
98;93;46;93;87
99;96;43;96;96
99;96;43;96;96
99;96;43;96;96
99;96;43;96;96
99;96;43;96;96
99;99;41;89;75
99;99;41;89;75
99;99;41;89;75
99;99;41;89;75
99;99;41;89;75
100;92;47;88;100
100;92;47;88;100
100;92;47;88;100
100;92;47;88;100
100;92;47;88;100
96;98;41;90;74
96;98;41;90;74
96;98;41;90;74
96;98;41;90;74
96;98;41;90;74
100;96;45;97;92
100;96;45;97;92
100;96;45;97;92
100;96;45;97;92
100;96;45;97;92
98;84;28;94;87
98;84;28;94;87
98;84;28;94;87
98;84;28;94;87
98;84;28;94;87
99;97;37;100;98
99;97;37;100;98
99;97;37;100;98
99;97;37;100;98
99;97;37;100;98
99;93;29;100;86
99;93;29;100;86
99;93;29;100;86
99;93;29;100;86
99;93;29;100;86
91;98;35;100;100
91;98;35;100;100
91;98;35;100;100
91;98;35;100;100
91;98;35;100;100
93;96;31;100;87
93;96;31;100;87
93;96;31;100;87
93;96;31;100;87
93;96;31;100;87
81;97;40;95;93
81;97;40;95;93
81;97;40;95;93
81;97;40;95;93
81;97;40;95;93
93;99;29;100;79
93;99;29;100;79
93;99;29;100;79
93;99;29;100;79
93;99;29;100;79
80;87;45;83;91
80;87;45;83;91
80;87;45;83;91
80;87;45;83;91
80;87;45;83;91
90;92;32;84;76
90;92;32;84;76
90;92;32;84;76
90;92;32;84;76
90;92;32;84;76
87;92;52;81;99
87;92;52;81;99
87;92;52;81;99
87;92;52;81;99
87;92;52;81;99
99;100;44;77;75
99;100;44;77;75
99;100;44;77;75
99;100;44;77;75
99;100;44;77;75
81;71;47;78;99
81;71;47;78;99
81;71;47;78;99
81;71;47;78;99
81;71;47;78;99
93;92;37;92;52
93;92;37;92;52
93;92;37;92;52
93;92;37;92;52
93;92;37;92;52
79;71;28;89;92
79;71;28;89;92
79;71;28;89;92
79;71;28;89;92
79;71;28;89;92
95;75;66;92;44
95;75;66;92;44
95;75;66;92;44
95;75;66;92;44
95;75;66;92;44
93;66;25;100;84
93;66;25;100;84
