node 1;node 2;node 3;node 4;node 5
56;95;99;70;51
56;95;99;70;51
56;95;99;70;51
56;95;99;70;51
56;95;99;70;51
99;100;100;100;100
99;100;100;100;100
99;100;100;100;100
99;100;100;100;100
99;100;100;100;100
63;92;100;74;51
63;92;100;74;51
63;92;100;74;51
63;92;100;74;51
63;92;100;74;51
100;100;100;99;100
100;100;100;99;100
100;100;100;99;100
100;100;100;99;100
100;100;100;99;100
60;89;100;74;56
60;89;100;74;56
60;89;100;74;56
60;89;100;74;56
60;89;100;74;56
92;94;100;98;98
92;94;100;98;98
92;94;100;98;98
92;94;100;98;98
92;94;100;98;98
57;99;100;78;54
57;99;100;78;54
57;99;100;78;54
57;99;100;78;54
57;99;100;78;54
91;97;100;98;99
91;97;100;98;99
91;97;100;98;99
91;97;100;98;99
91;97;100;98;99
62;99;100;78;52
62;99;100;78;52
62;99;100;78;52
62;99;100;78;52
62;99;100;78;52
93;98;97;98;99
93;98;97;98;99
93;98;97;98;99
93;98;97;98;99
93;98;97;98;99
58;97;100;84;48
58;97;100;84;48
58;97;100;84;48
58;97;100;84;48
58;97;100;84;48
83;88;95;98;100
83;88;95;98;100
83;88;95;98;100
83;88;95;98;100
83;88;95;98;100
58;88;100;87;44
58;88;100;87;44
58;88;100;87;44
58;88;100;87;44
58;88;100;87;44
83;84;100;94;100
83;84;100;94;100
83;84;100;94;100
83;84;100;94;100
83;84;100;94;100
66;86;97;87;40
66;86;97;87;40
66;86;97;87;40
66;86;97;87;40
66;86;97;87;40
83;84;99;89;95
83;84;99;89;95
83;84;99;89;95
83;84;99;89;95
83;84;99;89;95
66;90;97;91;36
66;90;97;91;36
66;90;97;91;36
66;90;97;91;36
66;90;97;91;36
87;81;100;87;92
87;81;100;87;92
87;81;100;87;92
87;81;100;87;92
87;81;100;87;92
67;92;100;91;31
67;92;100;91;31
67;92;100;91;31
67;92;100;91;31
67;92;100;91;31
89;83;97;87;95
89;83;97;87;95
89;83;97;87;95
89;83;97;87;95
89;83;97;87;95
67;96;100;93;31
67;96;100;93;31
67;96;100;93;31
67;96;100;93;31
67;96;100;93;31
90;90;94;91;99
90;90;94;91;99
90;90;94;91;99
90;90;94;91;99
90;90;94;91;99
63;100;100;96;35
63;100;100;96;35
63;100;100;96;35
63;100;100;96;35
63;100;100;96;35
86;90;91;91;98
86;90;91;91;98
86;90;91;91;98
86;90;91;91;98
86;90;91;91;98
67;98;98;96;35
67;98;98;96;35
67;98;98;96;35
67;98;98;96;35
67;98;98;96;35
87;87;98;91;98
87;87;98;91;98
87;87;98;91;98
87;87;98;91;98
87;87;98;91;98
68;99;93;94;31
68;99;93;94;31
68;99;93;94;31
68;99;93;94;31
68;99;93;94;31
87;87;98;94;96
87;87;98;94;96
87;87;98;94;96
87;87;98;94;96
87;87;98;94;96
69;97;91;90;39
69;97;91;90;39
69;97;91;90;39
69;97;91;90;39
69;97;91;90;39
84;91;98;95;98
84;91;98;95;98
84;91;98;95;98
84;91;98;95;98
84;91;98;95;98
76;96;100;87;35
76;96;100;87;35
76;96;100;87;35
76;96;100;87;35
76;96;100;87;35
86;85;93;95;98
86;85;93;95;98
86;85;93;95;98
86;85;93;95;98
86;85;93;95;98
78;96;99;87;40
78;96;99;87;40
78;96;99;87;40
78;96;99;87;40
78;96;99;87;40
85;82;99;95;98
85;82;99;95;98
85;82;99;95;98
85;82;99;95;98
85;82;99;95;98
81;98;99;86;43
81;98;99;86;43
81;98;99;86;43
81;98;99;86;43
81;98;99;86;43
85;79;99;88;92
85;79;99;88;92
85;79;99;88;92
85;79;99;88;92
85;79;99;88;92
86;95;99;83;46
86;95;99;83;46
86;95;99;83;46
86;95;99;83;46
86;95;99;83;46
85;79;99;83;89
85;79;99;83;89
85;79;99;83;89
85;79;99;83;89
85;79;99;83;89
85;91;94;83;45
85;91;94;83;45
85;91;94;83;45
85;91;94;83;45
85;91;94;83;45
85;78;97;85;90
85;78;97;85;90
85;78;97;85;90
85;78;97;85;90
85;78;97;85;90
89;91;99;82;45
89;91;99;82;45
89;91;99;82;45
89;91;99;82;45
89;91;99;82;45
92;73;99;88;90
92;73;99;88;90
92;73;99;88;90
92;73;99;88;90
92;73;99;88;90
85;91;97;80;41
85;91;97;80;41
85;91;97;80;41
85;91;97;80;41
85;91;97;80;41
89;74;97;89;82
89;74;97;89;82
89;74;97;89;82
89;74;97;89;82
89;74;97;89;82
85;91;100;80;42
85;91;100;80;42
85;91;100;80;42
85;91;100;80;42
85;91;100;80;42
87;75;99;92;82
87;75;99;92;82
87;75;99;92;82
87;75;99;92;82
87;75;99;92;82
89;94;100;79;45
89;94;100;79;45
89;94;100;79;45
89;94;100;79;45
89;94;100;79;45
90;75;99;89;81
90;75;99;89;81
90;75;99;89;81
90;75;99;89;81
90;75;99;89;81
92;95;99;82;52
92;95;99;82;52
92;95;99;82;52
92;95;99;82;52
92;95;99;82;52
95;72;98;86;81
95;72;98;86;81
95;72;98;86;81
95;72;98;86;81
95;72;98;86;81
91;93;95;86;54
91;93;95;86;54
91;93;95;86;54
91;93;95;86;54
91;93;95;86;54
92;74;94;88;79
92;74;94;88;79
92;74;94;88;79
92;74;94;88;79
92;74;94;88;79
97;93;93;81;51
97;93;93;81;51
97;93;93;81;51
97;93;93;81;51
97;93;93;81;51
93;74;94;88;79
93;74;94;88;79
93;74;94;88;79
93;74;94;88;79
93;74;94;88;79
97;98;93;76;51
97;98;93;76;51
97;98;93;76;51
97;98;93;76;51
97;98;93;76;51
97;73;91;94;76
97;73;91;94;76
97;73;91;94;76
97;73;91;94;76
97;73;91;94;76
97;98;93;79;51
97;98;93;79;51
97;98;93;79;51
97;98;93;79;51
97;98;93;79;51
100;80;91;85;71
100;80;91;85;71
100;80;91;85;71
100;80;91;85;71
100;80;91;85;71
97;89;96;79;50
97;89;96;79;50
97;89;96;79;50
97;89;96;79;50
97;89;96;79;50
100;80;92;80;73
100;80;92;80;73
100;80;92;80;73
100;80;92;80;73
100;80;92;80;73
97;90;96;78;46
97;90;96;78;46
97;90;96;78;46
97;90;96;78;46
97;90;96;78;46
97;76;92;80;73
97;76;92;80;73
97;76;92;80;73
97;76;92;80;73
97;76;92;80;73
100;92;95;79;46
100;92;95;79;46
100;92;95;79;46
100;92;95;79;46
100;92;95;79;46
98;72;93;79;74
98;72;93;79;74
98;72;93;79;74
98;72;93;79;74
98;72;93;79;74
100;92;98;74;46
100;92;98;74;46
100;92;98;74;46
100;92;98;74;46
100;92;98;74;46
99;70;93;79;71
99;70;93;79;71
99;70;93;79;71
99;70;93;79;71
99;70;93;79;71
95;89;98;78;45
95;89;98;78;45
95;89;98;78;45
95;89;98;78;45
95;89;98;78;45
99;70;97;79;71
99;70;97;79;71
99;70;97;79;71
99;70;97;79;71
99;70;97;79;71
96;84;92;76;45
96;84;92;76;45
96;84;92;76;45
96;84;92;76;45
96;84;92;76;45
100;68;100;76;59
100;68;100;76;59
100;68;100;76;59
100;68;100;76;59
100;68;100;76;59
94;84;92;80;43
94;84;92;80;43
94;84;92;80;43
94;84;92;80;43
94;84;92;80;43
100;68;97;78;62
100;68;97;78;62
100;68;97;78;62
100;68;97;78;62
100;68;97;78;62
97;84;94;79;39
97;84;94;79;39
97;84;94;79;39
97;84;94;79;39
97;84;94;79;39
100;64;94;78;62
100;64;94;78;62
100;64;94;78;62
100;64;94;78;62
100;64;94;78;62
96;81;94;82;42
96;81;94;82;42
96;81;94;82;42
96;81;94;82;42
96;81;94;82;42
100;60;96;78;62
100;60;96;78;62
100;60;96;78;62
100;60;96;78;62
100;60;96;78;62
96;82;90;79;42
96;82;90;79;42
96;82;90;79;42
96;82;90;79;42
96;82;90;79;42
100;60;96;74;62
100;60;96;74;62
100;60;96;74;62
100;60;96;74;62
100;60;96;74;62
93;84;90;81;42
93;84;90;81;42
93;84;90;81;42
93;84;90;81;42
93;84;90;81;42
98;61;97;74;58
98;61;97;74;58
98;61;97;74;58
98;61;97;74;58
98;61;97;74;58
95;86;86;79;40
95;86;86;79;40
95;86;86;79;40
95;86;86;79;40
95;86;86;79;40
97;61;97;74;59
97;61;97;74;59
97;61;97;74;59
97;61;97;74;59
97;61;97;74;59
96;77;87;78;45
96;77;87;78;45
96;77;87;78;45
96;77;87;78;45
96;77;87;78;45
97;59;97;74;59
97;59;97;74;59
97;59;97;74;59
97;59;97;74;59
97;59;97;74;59
98;77;84;78;50
98;77;84;78;50
98;77;84;78;50
98;77;84;78;50
98;77;84;78;50
99;55;98;78;53
99;55;98;78;53
99;55;98;78;53
99;55;98;78;53
99;55;98;78;53
97;80;84;78;51
97;80;84;78;51
97;80;84;78;51
97;80;84;78;51
97;80;84;78;51
96;54;99;78;53
96;54;99;78;53
96;54;99;78;53
96;54;99;78;53
96;54;99;78;53
100;82;84;76;48
100;82;84;76;48
100;82;84;76;48
100;82;84;76;48
100;82;84;76;48
99;55;95;75;53
99;55;95;75;53
99;55;95;75;53
99;55;95;75;53
99;55;95;75;53
100;88;90;80;48
100;88;90;80;48
100;88;90;80;48
100;88;90;80;48
100;88;90;80;48
100;53;95;78;49
100;53;95;78;49
100;53;95;78;49
100;53;95;78;49
100;53;95;78;49
99;93;94;80;45
99;93;94;80;45
99;93;94;80;45
99;93;94;80;45
99;93;94;80;45
98;53;99;79;47
98;53;99;79;47
98;53;99;79;47
98;53;99;79;47
98;53;99;79;47
98;86;100;78;45
98;86;100;78;45
98;86;100;78;45
98;86;100;78;45
98;86;100;78;45
99;57;99;78;46
99;57;99;78;46
99;57;99;78;46
99;57;99;78;46
99;57;99;78;46
99;86;100;78;45
99;86;100;78;45
99;86;100;78;45
99;86;100;78;45
99;86;100;78;45
98;57;96;78;46
98;57;96;78;46
98;57;96;78;46
98;57;96;78;46
98;57;96;78;46
99;86;98;75;45
99;86;98;75;45
99;86;98;75;45
99;86;98;75;45
99;86;98;75;45
96;59;100;81;46
96;59;100;81;46
96;59;100;81;46
96;59;100;81;46
96;59;100;81;46
99;81;98;75;48
99;81;98;75;48
99;81;98;75;48
99;81;98;75;48
99;81;98;75;48
97;58;99;72;49
97;58;99;72;49
97;58;99;72;49
97;58;99;72;49
97;58;99;72;49
99;82;98;65;50
99;82;98;65;50
99;82;98;65;50
99;82;98;65;50
99;82;98;65;50
99;58;98;72;49
99;58;98;72;49
99;58;98;72;49
99;58;98;72;49
99;58;98;72;49
100;81;99;64;52
100;81;99;64;52
100;81;99;64;52
100;81;99;64;52
100;81;99;64;52
99;58;99;76;46
99;58;99;76;46
99;58;99;76;46
99;58;99;76;46
99;58;99;76;46
99;81;98;63;52
99;81;98;63;52
99;81;98;63;52
99;81;98;63;52
99;81;98;63;52
97;61;95;77;46
97;61;95;77;46
97;61;95;77;46
97;61;95;77;46
97;61;95;77;46
100;80;94;59;57
100;80;94;59;57
100;80;94;59;57
100;80;94;59;57
100;80;94;59;57
98;64;96;77;47
98;64;96;77;47
98;64;96;77;47
98;64;96;77;47
98;64;96;77;47
100;83;94;59;57
100;83;94;59;57
100;83;94;59;57
100;83;94;59;57
100;83;94;59;57
98;66;96;80;40
98;66;96;80;40
98;66;96;80;40
98;66;96;80;40
98;66;96;80;40
98;90;94;64;59
98;90;94;64;59
98;90;94;64;59
98;90;94;64;59
98;90;94;64;59
99;66;94;78;36
99;66;94;78;36
99;66;94;78;36
99;66;94;78;36
99;66;94;78;36
98;97;91;64;59
98;97;91;64;59
98;97;91;64;59
98;97;91;64;59
