node 1;node 2;node 3;node 4;node 5
75;93;54;81;98
75;93;54;81;98
75;93;54;81;98
75;93;54;81;98
75;93;54;81;98
95;82;100;96;100
95;82;100;96;100
95;82;100;96;100
95;82;100;96;100
95;82;100;96;100
89;99;48;83;94
89;99;48;83;94
89;99;48;83;94
89;99;48;83;94
89;99;48;83;94
90;80;99;89;95
90;80;99;89;95
90;80;99;89;95
90;80;99;89;95
90;80;99;89;95
99;99;38;62;99
99;99;38;62;99
99;99;38;62;99
99;99;38;62;99
99;99;38;62;99
86;83;91;76;92
86;83;91;76;92
86;83;91;76;92
86;83;91;76;92
86;83;91;76;92
82;87;55;63;78
82;87;55;63;78
82;87;55;63;78
82;87;55;63;78
82;87;55;63;78
71;88;92;77;93
71;88;92;77;93
71;88;92;77;93
71;88;92;77;93
71;88;92;77;93
90;86;71;65;69
90;86;71;65;69
90;86;71;65;69
90;86;71;65;69
90;86;71;65;69
69;83;85;66;90
69;83;85;66;90
69;83;85;66;90
69;83;85;66;90
69;83;85;66;90
86;89;77;57;77
86;89;77;57;77
86;89;77;57;77
86;89;77;57;77
86;89;77;57;77
56;93;81;42;98
56;93;81;42;98
56;93;81;42;98
56;93;81;42;98
56;93;81;42;98
81;80;70;49;78
81;80;70;49;78
81;80;70;49;78
81;80;70;49;78
81;80;70;49;78
66;93;72;32;85
66;93;72;32;85
66;93;72;32;85
66;93;72;32;85
66;93;72;32;85
86;90;75;43;68
86;90;75;43;68
86;90;75;43;68
86;90;75;43;68
86;90;75;43;68
73;98;81;27;82
73;98;81;27;82
73;98;81;27;82
73;98;81;27;82
73;98;81;27;82
99;85;70;63;85
99;85;70;63;85
99;85;70;63;85
99;85;70;63;85
99;85;70;63;85
66;98;88;36;82
66;98;88;36;82
66;98;88;36;82
66;98;88;36;82
66;98;88;36;82
93;85;65;56;90
93;85;65;56;90
93;85;65;56;90
93;85;65;56;90
93;85;65;56;90
76;93;75;29;92
76;93;75;29;92
76;93;75;29;92
76;93;75;29;92
76;93;75;29;92
96;89;59;54;100
96;89;59;54;100
96;89;59;54;100
96;89;59;54;100
96;89;59;54;100
71;99;72;38;93
71;99;72;38;93
