node 1;node 2;node 3;node 4;node 5
1044;379;292;338;1311
819;451;312;348;1311
881;456;297;348;1249
881;466;297;343;1249
881;466;297;343;1249
819;466;297;384;1516
737;471;297;384;1516
737;476;292;404;1454
1065;476;307;404;1454
1188;476;312;404;1434
1147;476;312;404;1495
1147;476;312;404;1495
1167;476;307;404;1434
1167;456;323;404;1454
1167;435;358;415;1454
1167;425;358;430;1495
1167;425;358;435;1495
1167;425;358;451;1495
1167;425;358;451;1495
1167;425;364;451;1536
1290;425;364;430;1536
1290;425;389;430;1454
1290;420;374;445;1536
1290;420;374;445;1536
1741;471;374;445;1536
1741;471;369;445;1536
1741;471;369;451;1536
1741;471;389;394;1536
1700;471;420;394;1556
1659;466;420;394;1618
1659;466;420;358;1618
1659;415;420;358;1618
1659;410;420;369;1618
1597;410;430;348;1638
1556;415;430;343;1413
1556;404;430;343;1413
1556;420;430;348;1536
1577;404;430;276;1597
1597;404;430;276;1556
1618;404;456;261;1536
1618;410;430;261;1536
1618;410;466;261;1536
1618;410;466;266;1516
1659;410;466;266;1454
1577;379;451;297;1454
1638;379;456;287;1454
1638;379;471;307;1454
1352;374;471;307;1679
1352;374;471;379;1679
1516;364;471;410;1679
1536;364;476;415;1679
1597;374;476;415;1679
1597;374;476;415;1679
1597;374;512;415;1679
1720;379;512;394;1679
1720;430;512;379;1679
1720;430;512;389;1700
1720;430;512;389;1679
1720;486;512;384;1679
1720;486;512;384;1577
1720;486;512;384;1577
1638;486;512;389;1577
1638;497;512;389;1434
1638;497;512;445;1434
1638;497;512;399;1434
1638;507;512;486;1434
1638;507;512;481;1434
1700;507;512;481;1434
1700;507;512;481;1434
1700;492;445;476;1434
1700;476;445;476;1434
1700;476;445;486;1475
1823;481;445;497;1516
1782;440;451;497;1516
1782;456;486;512;1516
1761;456;486;481;1536
1495;451;486;507;1638
1495;451;486;507;1638
1536;471;486;507;1638
1536;471;486;507;1556
1659;461;471;507;1556
1659;451;461;507;1597
1475;461;461;507;1597
1577;430;471;486;1597
1577;430;471;466;1597
1577;430;456;420;1597
1536;430;471;420;1597
1536;430;471;420;1475
1536;425;486;420;1475
1536;461;476;415;1331
1597;461;481;404;1393
1720;476;481;404;1393
1720;476;481;404;1516
1720;507;481;404;1597
1720;507;481;384;1597
1720;502;486;384;1597
1720;507;492;384;1597
1659;507;492;384;1597
1659;507;492;425;1597
1659;507;492;425;1597
1659;507;492;425;1618
1679;507;492;420;1618
1700;507;492;420;1638
1700;502;492;420;1638
1700;502;497;384;1638
1700;502;497;399;1638
1700;502;512;374;1638
1700;502;512;374;1741
1700;502;512;369;1720
1700;471;512;404;1720
1700;466;512;369;1720
1720;461;512;369;1720
1597;461;512;369;1720
1618;461;512;369;1720
1618;461;512;369;1720
1638;445;512;369;1720
1843;399;512;384;1679
1864;399;512;389;1720
1864;399;512;292;1720
1720;420;512;292;1720
1720;420;512;307;1720
1720;425;512;297;1720
1618;425;512;292;1720
1516;410;512;343;1720
1516;404;512;343;1720
1516;404;512;317;1720
1516;394;512;317;1720
1516;389;512;302;1741
1516;389;512;302;1823
1516;404;512;302;1802
1516;404;512;302;1823
1516;440;471;317;1823
1536;440;471;317;1823
1536;425;471;317;1700
1536;425;471;317;1700
1536;425;471;343;1823
1536;425;471;353;1700
1556;425;466;353;1700
1761;425;471;379;1700
1516;425;471;379;1679
1577;425;471;379;1720
1577;369;481;353;1720
1577;369;486;353;1761
1761;369;486;328;1761
1659;364;471;328;1761
1556;338;471;328;1761
1516;338;471;328;1761
1516;338;471;328;1761
1516;338;497;312;1720
1495;338;497;312;1720
1495;338;497;338;1556
1516;343;497;328;1577
1516;343;497;323;1577
1556;343;497;323;1516
1556;374;497;323;1597
1556;358;492;323;1597
1556;369;492;317;1679
1331;384;492;343;1618
1331;389;481;343;1618
1331;389;486;343;1618
1331;389;486;343;1618
