node 1;node 2;node 3;node 4;node 5
379;1454;276;54;666
379;1413;271;56;696
430;1413;271;56;696
430;1413;251;54;676
430;1413;236;54;635
430;1556;230;52;584
461;1556;215;52;573
461;1556;215;49;573
502;1556;215;49;563
532;1556;205;49;563
532;1556;189;49;563
532;1556;189;55;543
563;1597;184;55;543
563;1597;184;55;543
563;1597;189;55;543
553;1597;236;55;502
553;1597;236;55;481
553;1577;246;55;481
553;1577;246;58;502
553;1577;241;58;502
553;1516;241;58;481
532;1516;241;58;481
532;1516;287;58;481
553;1475;287;58;512
553;1475;287;58;543
553;1475;287;56;502
870;1434;287;56;492
870;1393;287;52;481
860;1331;287;52;481
809;1331;287;52;522
809;1331;312;52;461
819;1208;307;51;440
819;1188;312;44;410
819;1270;282;41;440
819;1290;297;49;410
819;1290;297;49;369
819;1229;287;49;369
758;1229;287;49;369
758;1229;312;49;369
829;1229;364;56;369
829;1229;389;74;369
829;1270;389;74;369
829;1167;389;72;358
809;1167;415;76;358
840;1167;415;76;358
799;1106;415;76;358
799;1106;399;70;399
840;1208;394;70;369
942;963;404;77;369
942;963;440;86;369
973;963;440;96;358
891;963;440;96;358
891;963;440;100;358
891;942;399;95;358
891;942;399;97;358
891;942;410;97;358
891;942;410;97;317
860;942;364;97;317
860;860;364;96;317
860;1065;364;96;317
891;942;348;96;317
891;942;394;100;317
891;942;389;100;317
891;922;389;106;348
932;778;384;106;379
932;778;384;106;379
932;778;389;106;379
932;778;389;106;379
922;635;379;106;379
911;614;379;106;379
881;594;343;106;389
881;594;343;106;348
881;676;343;106;348
881;717;358;104;348
881;717;364;104;348
911;717;369;104;348
911;717;369;114;297
881;717;394;110;276
891;717;379;110;276
870;1004;379;110;256
870;1004;379;110;225
758;1249;399;104;225
758;1106;399;106;205
799;1126;399;113;184
799;1126;430;113;184
840;1106;430;113;164
840;1106;430;113;154
840;1106;430;113;154
932;1106;445;113;154
901;1106;445;113;123
891;1106;445;113;123
840;1106;445;106;123
809;1106;440;106;82
758;1106;440;108;82
758;1106;440;108;51
758;1106;440;109;51
768;1106;445;109;51
768;1106;445;110;51
768;1085;445;108;51
778;1004;445;108;51
799;942;445;108;20
840;983;445;109;20
829;1065;451;116;10
829;1065;415;116;82
829;1065;374;116;82
799;1085;374;116;82
870;963;338;116;82
870;963;338;113;82
870;963;394;119;82
870;963;435;119;51
870;963;404;111;164
901;983;404;111;133
901;983;420;109;328
901;881;415;109;328
860;881;415;110;471
881;860;456;110;471
870;860;456;109;471
870;860;445;109;471
860;860;440;116;481
840;942;440;116;481
840;840;440;119;389
840;819;456;118;410
788;758;343;118;389
788;758;343;118;389
788;758;343;118;389
645;758;343;119;420
707;717;364;120;430
686;676;369;122;512
686;676;369;122;430
686;369;364;114;502
686;369;364;114;502
686;369;374;114;532
645;348;374;114;532
676;348;374;114;481
686;348;323;109;492
686;451;323;119;492
686;451;353;123;492
686;451;353;122;379
686;430;353;122;379
686;451;353;116;379
748;410;353;111;379
809;410;353;111;379
809;410;348;105;389
911;553;348;104;389
809;553;348;106;246
870;389;369;106;195
860;287;369;105;225
860;143;369;105;195
860;143;369;102;164
860;246;369;102;164
819;246;394;100;184
829;246;399;100;184
829;287;399;100;154
819;328;399;101;154
829;328;399;101;143
829;328;399;99;143
860;328;420;99;143
860;328;420;101;143
860;328;410;101;143
850;287;430;102;143
850;287;430;106;113
850;266;445;106;41
850;266;451;110;41
778;0;451;111;41
778;0;435;111;41
829;20;435;111;31
829;20;415;111;20
881;143;456;106;20
901;143;456;106;10
901;471;456;106;10
901;471;456;106;10
901;471;353;106;61
901;471;353;118;61
901;471;353;118;10
932;430;353;110;10
942;82;353;108;10
942;82;369;109;82
901;82;369;104;31
901;41;369;104;31
901;20;369;104;31
891;102;364;113;31
758;123;333;106;31
758;123;333;106;31
758;123;333;106;31
788;164;333;106;31
840;82;333;105;31
922;82;333;105;31
932;184;333;102;31
932;184;333;102;31
922;184;333;101;31
850;184;328;101;31
850;184;328;101;72
850;184;312;101;92
850;205;312;101;92
850;205;333;102;92
819;143;333;102;82
891;143;333;105;102
891;41;333;101;102
881;41;333;100;102
768;0;333;106;92
799;20;307;108;92
799;20;297;108;72
799;20;282;108;72
799;20;282;108;72
809;0;282;108;72
788;82;282;115;72
799;82;282;105;72
819;82;297;102;61
829;102;307;102;72
799;41;323;102;20
799;61;348;102;123
799;61;348;100;92
799;143;369;101;61
799;143;369;101;61
727;143;369;101;92
727;143;369;100;92
717;143;353;100;92
717;20;353;100;82
717;20;353;100;82
799;20;394;101;31
799;20;394;99;20
799;20;415;101;20
799;20;435;101;31
799;20;420;101;31
799;41;420;106;0
799;123;420;104;0
686;123;420;105;31
737;102;430;105;51
696;102;420;105;72
645;20;420;102;72
676;41;420;102;102
676;41;425;102;102
676;20;425;102;102
676;20;425;106;61
850;20;425;106;61
850;20;425;119;41
850;20;425;122;41
891;20;425;128;41
932;82;425;128;31
932;82;425;125;41
932;123;466;124;10
932;82;466;122;61
932;20;466;122;61
