node 1;node 2;node 3;node 4;node 5
159;119;47;113;456
159;128;47;113;456
159;123;47;109;451
159;122;47;119;476
166;122;47;122;476
166;122;46;122;466
166;122;46;122;451
166;116;46;114;353
172;116;46;114;333
172;113;46;114;307
172;109;54;114;307
172;109;54;114;333
172;105;54;110;333
174;105;58;110;317
174;97;51;109;302
174;93;44;87;302
166;102;41;87;302
166;100;42;90;302
131;100;42;93;302
131;101;45;97;276
131;100;45;83;276
141;93;45;87;266
156;83;45;84;287
172;83;45;83;297
169;83;45;84;297
172;87;44;84;271
179;95;44;84;271
184;95;42;84;266
179;95;42;91;261
179;96;42;92;261
179;96;42;105;266
174;101;42;102;266
174;105;44;102;297
169;105;44;106;297
169;104;44;106;297
169;104;42;106;282
169;104;36;101;282
184;100;41;101;282
187;100;41;104;282
187;91;41;105;261
187;96;41;105;261
187;96;41;101;261
189;96;41;108;312
174;99;41;108;307
174;109;46;108;307
174;109;45;105;307
166;109;45;91;312
172;102;41;91;317
169;97;44;93;317
174;97;40;95;317
182;97;38;101;317
182;91;35;101;312
182;90;35;104;317
187;84;35;102;317
187;84;35;118;292
215;84;35;120;276
215;84;35;119;276
215;84;35;119;353
215;90;32;119;353
156;96;31;115;353
156;104;31;115;353
184;102;24;115;353
184;102;24;115;323
184;104;19;115;328
184;104;24;104;307
189;104;24;104;307
189;104;19;102;297
184;93;18;102;287
182;91;18;110;292
184;91;18;93;292
189;91;13;93;287
195;101;13;95;287
195;101;12;96;287
192;95;14;102;287
202;95;8;102;287
205;92;8;104;287
205;92;10;100;287
205;92;10;101;282
205;92;10;101;282
218;95;10;114;261
218;95;0;114;282
210;95;3;114;282
210;95;3;111;282
212;81;12;104;282
212;77;12;104;271
223;77;12;102;271
220;77;12;104;271
220;83;12;104;307
220;73;12;99;328
220;72;15;99;328
220;72;17;99;328
215;79;20;106;307
215;84;14;102;302
215;84;14;111;333
202;105;14;111;343
220;105;13;93;292
220;104;13;97;292
207;100;6;88;251
210;100;6;90;230
225;110;1;106;312
