node 1;node 2;node 3;node 4;node 5
1987;415;172;59;1516
1987;410;172;59;1516
1987;404;172;65;1536
1987;384;164;65;1536
1987;384;164;69;1536
1905;394;164;64;1577
1946;394;161;64;1577
1925;394;159;64;1577
1884;379;159;67;1577
1884;379;159;65;1577
1884;379;159;69;1577
1864;353;159;69;1577
1946;323;166;69;1577
1946;323;166;70;1577
1946;307;174;83;1577
1946;307;174;83;1577
2048;292;174;77;1597
2048;292;174;79;1556
2048;292;174;88;1679
2048;271;218;87;1679
2048;297;218;87;1700
2048;292;215;87;1700
2007;287;215;87;1782
2007;343;212;87;1782
2007;343;215;87;1741
2048;410;215;88;1659
2028;440;215;93;1638
2028;435;215;93;1638
2028;435;210;93;1536
2028;440;228;93;1536
2028;445;210;93;1536
2028;445;202;99;1577
2028;445;205;99;1556
2028;420;223;113;1597
2028;420;223;111;1577
2028;420;223;109;1577
2028;420;228;109;1638
1946;420;228;109;1720
1946;420;228;99;1720
1946;435;230;99;1720
1946;435;230;99;1454
1946;440;238;99;1454
1946;440;236;99;1413
1925;435;236;99;1700
1925;435;243;99;1700
1925;435;243;99;1720
1925;435;243;99;1720
1925;435;241;101;1720
1987;435;241;101;1700
1987;435;215;101;1679
1987;456;215;101;1741
1987;456;225;95;1741
1987;456;202;95;1679
1987;456;202;99;1679
1987;466;202;99;1679
1987;466;202;99;1741
1966;466;202;99;1741
2048;466;205;99;1741
1782;466;210;99;1741
1884;466;223;99;1802
1884;379;223;99;1843
1884;379;233;99;1843
1925;379;233;100;1843
1925;379;233;106;1802
1925;379;233;106;1802
1925;338;215;106;1802
1925;317;215;106;1843
1925;317;207;104;1720
1966;292;207;104;1782
1946;312;197;99;1782
1946;312;197;99;1761
1946;338;197;99;1761
1946;338;197;99;1823
1946;338;197;99;1761
1987;317;197;92;1761
1987;271;189;92;1761
1987;271;189;100;1802
1946;271;189;100;1802
1946;271;195;100;1802
1946;271;195;100;1966
1823;271;195;88;1966
1864;256;195;95;1966
1864;256;195;97;1946
1864;256;195;106;1946
1864;246;195;106;1946
1864;246;195;106;1946
1864;246;233;106;1946
1884;246;241;99;2048
1987;246;243;101;1966
1987;246;238;102;1884
1987;246;238;102;1905
1864;246;230;105;1905
1843;246;230;100;1864
1823;241;218;99;1823
1802;241;230;105;1823
1802;241;225;105;1823
1884;220;223;101;1864
1823;220;223;101;1864
1823;220;218;101;1864
1823;220;218;105;1782
1823;230;218;104;1782
1823;266;218;104;1782
1823;266;210;104;1782
1761;266;210;104;1782
1761;266;205;101;1782
1782;236;205;101;1782
1638;215;205;106;1782
1659;205;205;111;1782
1659;184;202;111;1782
1741;184;202;109;1782
1782;251;202;109;1679
1782;251;200;101;1679
1679;251;189;101;1823
1597;251;189;106;1966
1597;251;189;106;1966
1597;220;189;104;1966
1597;220;189;104;1884
1597;210;189;104;1884
1597;210;189;104;1925
1454;210;189;104;1925
1393;210;189;93;1925
1393;210;184;97;1884
1393;210;172;97;1802
1352;210;133;104;1761
1352;210;82;104;1761
1311;210;84;104;1577
1311;205;84;101;1577
1311;205;87;101;1577
1311;210;100;106;1495
1311;184;100;105;1495
1331;159;100;104;1495
1331;159;100;105;1536
1331;123;100;105;1495
1331;123;108;102;1495
1331;123;95;102;1516
1331;154;95;104;1516
1331;159;77;104;1516
1331;159;77;104;1618
1331;159;77;104;1659
1331;179;77;100;1720
1270;184;82;100;1741
1188;184;133;100;1864
1188;179;143;100;1864
1188;179;138;101;1864
1188;174;138;105;1864
1229;174;138;105;1802
1495;195;128;104;1679
1597;210;128;104;1679
1597;189;128;104;1679
1720;195;136;104;1679
1823;195;136;115;1618
1823;200;146;115;1618
1823;200;146;115;1618
1823;164;125;115;1597
1823;164;125;116;1638
1823;164;156;116;1720
1823;164;161;116;1720
1823;164;166;115;1782
1823;164;164;110;1761
1823;133;164;110;1802
1823;133;164;108;1802
1823;133;164;101;1802
1864;128;164;101;1741
1864;113;164;102;1741
1864;113;164;97;1597
1761;113;174;97;1475
1864;113;174;99;1495
1864;102;174;99;1495
1864;82;174;109;1352
1864;102;174;109;1475
1864;133;174;110;1516
1966;148;174;99;1536
1966;148;174;99;1536
1966;179;174;83;1495
1966;195;174;83;1495
1966;195;174;82;1536
1966;179;169;83;1536
2007;159;172;83;1536
2007;159;174;83;1536
2028;159;174;93;1577
2028;159;174;81;1536
2028;154;164;79;1536
2028;154;148;79;1536
2028;154;148;79;1536
2028;154;146;78;1536
2028;154;151;79;1556
2028;154;151;79;1556
2028;154;151;93;1556
2007;128;151;93;1556
1925;77;156;77;1556
2007;77;156;77;1556
1987;77;172;77;1577
2048;51;174;77;1475
1905;26;172;81;1475
1966;26;172;81;1618
1966;26;177;81;1475
1987;26;177;90;1475
1987;26;177;90;1454
2007;26;197;99;1434
2028;26;197;99;1434
2048;46;179;105;1434
2048;46;159;88;1434
1843;46;161;88;1495
1843;77;161;88;1536
1925;77;161;88;1454
1925;97;172;88;1454
1987;97;202;88;1475
1987;97;202;88;1475
1987;97;172;88;1475
1884;92;177;88;1475
1884;92;177;95;1638
2007;92;189;96;1638
2007;92;189;96;1638
1987;92;192;96;1659
1966;97;182;96;1659
1966;97;182;99;1536
2048;97;177;102;1536
1966;113;169;102;1536
1966;128;169;99;1495
1966;128;177;106;1495
1966;169;177;106;1495
1966;169;182;100;1454
1966;169;182;100;1556
1946;169;182;100;1823
1905;179;182;100;1823
1905;179;182;100;1761
1966;179;189;100;1802
1966;179;189;101;1802
1987;179;189;97;1802
1987;179;189;100;1802
2048;179;189;100;1823
2048;179;192;100;1823
2048;179;197;100;2028
2048;138;197;104;2028
2048;138;220;104;2028
2007;138;220;104;2028
2007;138;212;102;2028
2007;138;230;104;1987
2007;159;230;104;1987
2007;159;228;99;1987
2028;159;225;101;1720
2028;87;225;101;1720
