node 1;node 2;node 3;node 4;node 5
95;84;922;47;172
95;84;891;47;177
87;84;891;46;177
87;84;891;46;189
87;83;881;49;177
87;90;881;47;182
87;90;881;47;179
87;90;881;47;179
67;90;850;47;179
67;95;840;49;151
67;95;840;40;151
67;92;840;40;151
67;92;840;26;151
67;92;840;24;151
59;91;829;26;151
59;109;819;26;166
59;102;819;26;166
59;108;819;23;166
61;109;819;27;148
61;109;809;32;151
61;105;809;32;151
72;105;819;27;143
64;104;840;27;143
59;104;840;24;141
56;105;840;24;159
49;113;840;31;159
49;113;840;33;156
56;114;840;27;156
56;114;901;27;148
56;114;870;28;143
56;114;870;28;143
56;114;870;29;143
56;122;870;29;143
36;122;840;29;138
36;122;840;28;138
36;119;829;29;138
36;120;870;29;128
36;110;860;33;128
36;118;829;33;128
28;114;850;33;131
28;113;840;33;136
28;113;881;31;136
33;113;768;26;133
33;113;768;26;115
33;113;768;24;113
26;113;768;27;108
33;119;737;27;108
33;115;737;27;113
31;115;727;35;113
18;113;727;35;77
15;113;686;35;77
3;108;686;37;77
0;105;686;35;84
0;106;676;35;84
0;106;655;40;100
0;100;666;38;100
0;97;666;40;100
0;96;635;35;100
0;86;635;40;100
0;93;635;40;100
0;95;481;40;82
0;95;461;41;79
0;106;461;37;79
8;106;461;44;79
8;106;492;44;77
8;102;492;44;77
8;102;492;44;77
8;108;502;44;69
8;108;502;44;69
8;104;532;44;69
8;105;532;44;54
8;93;532;44;54
8;93;410;45;49
8;101;410;47;49
8;102;410;41;49
10;102;410;33;49
13;109;410;33;49
10;109;410;37;49
10;109;410;44;41
20;108;389;55;44
20;108;420;60;44
18;108;461;60;15
18;113;461;77;15
15;113;461;77;5
15;113;461;77;10
15;114;379;77;10
13;118;338;78;13
13;120;205;78;13
13;120;205;79;13
8;122;256;79;13
8;122;256;84;13
8;122;256;84;20
26;122;276;84;18
26;125;276;88;18
26;125;266;91;18
31;125;266;97;33
31;125;266;99;33
31;127;246;99;33
44;127;246;99;33
44;122;246;100;33
41;122;246;97;36
44;124;246;99;38
59;124;246;99;38
38;124;215;99;38
38;124;348;101;41
38;124;348;101;41
38;124;276;100;36
38;124;276;100;36
38;125;276;100;31
38;125;276;100;20
46;125;276;99;20
49;122;358;93;23
61;128;348;91;23
61;128;358;91;10
61;128;358;91;10
61;128;328;92;10
61;128;399;92;15
77;128;399;92;15
77;128;399;95;18
59;128;399;97;18
59;128;379;96;18
59;128;379;96;5
59;128;379;97;5
74;128;379;97;5
74;128;389;97;5
61;128;389;109;10
61;128;389;108;10
61;104;389;105;20
56;105;379;113;15
61;105;379;113;15
61;105;379;111;20
72;97;379;111;8
72;100;379;100;8
74;96;461;100;10
74;96;461;100;10
77;102;461;105;10
74;109;461;105;10
72;106;461;105;0
77;106;461;97;10
74;106;461;99;10
74;109;461;99;10
59;109;461;99;10
59;109;461;99;26
56;109;512;99;26
49;110;512;102;26
49;110;512;102;44
49;110;512;118;36
49;109;512;118;26
49;104;512;119;26
49;104;512;119;26
41;100;502;114;26
38;87;502;114;31
38;83;502;115;31
26;69;502;108;44
26;72;502;108;49
36;70;543;109;61
31;69;594;109;56
26;69;553;111;51
26;69;553;111;51
23;69;502;111;44
18;86;502;111;44
18;86;440;90;44
18;86;481;90;77
18;86;256;96;84
18;86;328;96;84
18;87;328;102;84
18;87;328;102;84
18;87;297;102;74
18;90;338;118;72
18;90;297;119;72
3;92;297;119;64
3;92;328;119;64
3;92;328;109;49
3;92;246;106;49
3;92;236;101;28
3;91;236;101;28
3;96;236;106;31
13;93;266;106;20
18;93;266;109;10
8;93;276;111;23
3;95;276;113;51
3;87;276;120;51
3;88;266;119;54
3;88;266;119;54
13;88;348;119;67
13;82;348;99;67
5;81;410;100;67
