node 1;node 2;node 3;node 4;node 5
72;111;492;983;195
72;111;492;983;210
72;108;430;932;210
72;106;430;932;225
72;99;410;932;225
72;106;410;963;189
72;105;410;973;189
69;105;410;952;189
61;105;410;922;189
73;105;358;932;133
74;105;328;932;128
74;105;113;973;128
76;109;102;973;128
76;109;72;963;118
73;109;10;963;118
73;109;0;932;123
73;108;0;932;72
73;108;20;942;72
72;108;20;932;72
72;105;10;819;36
72;102;184;778;51
69;109;184;778;51
69;109;174;748;51
69;109;174;748;46
69;109;102;737;46
69;109;92;737;46
69;109;92;737;41
72;109;92;778;41
72;108;92;768;36
63;104;92;768;36
63;104;123;768;51
63;104;82;758;46
63;102;41;758;41
63;104;82;758;26
63;101;31;737;26
63;104;31;737;26
63;104;20;768;10
63;104;20;768;0
54;99;20;768;0
54;99;20;655;0
60;99;41;655;0
68;100;41;625;51
68;105;41;625;51
68;105;51;604;51
69;105;41;553;72
69;95;41;553;184
69;100;41;553;189
69;106;41;553;189
69;106;31;553;210
69;106;41;543;210
69;108;41;584;210
69;106;41;645;210
60;106;51;758;205
60;105;31;645;205
60;105;31;645;205
60;105;61;655;205
52;113;92;625;205
52;113;113;614;200
52;113;154;614;200
52;113;154;614;195
52;113;154;696;195
40;108;154;696;184
37;106;154;696;184
37;106;164;696;184
35;106;164;614;189
31;106;164;614;189
31;106;164;614;189
31;106;164;614;189
27;102;164;584;189
26;105;246;584;205
26;101;236;543;205
27;101;328;543;205
27;101;195;522;205
27;101;195;522;205
27;100;236;430;205
27;100;215;430;220
26;100;205;430;189
31;101;236;430;184
29;86;236;430;184
29;86;236;430;184
28;86;399;430;184
28;90;379;297;184
20;86;379;338;184
20;99;379;276;184
19;108;369;276;184
19;108;492;276;174
19;105;492;276;174
17;105;461;276;159
10;108;451;266;159
10;108;451;266;154
10;106;317;266;118
10;106;307;256;118
10;100;307;246;67
10;104;307;246;67
13;104;307;246;67
12;111;307;246;67
10;111;287;246;67
10;108;328;256;67
9;108;317;256;5
17;108;338;256;26
17;106;338;256;26
17;106;338;154;26
17;108;338;184;31
17;108;348;184;26
9;102;389;184;5
9;116;389;236;10
9;113;389;236;26
9;113;389;236;10
9;113;379;236;10
9;109;369;215;10
13;104;369;205;10
13;104;307;205;10
13;104;276;154;10
13;104;276;133;10
9;104;276;92;0
9;104;276;92;0
5;104;276;92;20
4;104;246;72;20
17;104;236;51;10
17;104;256;20;10
14;104;246;20;10
14;101;246;20;10
14;114;246;20;26
14;113;358;41;26
14;113;358;51;26
19;113;358;61;26
19;113;358;51;26
20;113;369;51;26
18;113;369;31;26
18;116;369;31;26
9;116;369;31;26
8;116;369;31;26
8;116;369;31;10
8;114;369;31;10
12;114;369;20;15
10;113;369;20;15
10;113;369;133;15
10;113;369;133;15
10;110;379;133;15
37;110;379;133;15
37;110;379;133;26
38;101;379;133;20
38;102;379;133;46
31;102;399;133;31
36;102;420;123;31
36;102;532;82;77
36;102;604;82;77
36;102;645;82;77
36;108;645;82;72
33;108;625;82;77
33;108;655;82;72
28;108;799;82;67
28;108;799;82;72
31;108;799;133;72
29;108;788;174;72
26;108;788;174;72
19;108;788;225;72
20;108;788;225;72
20;101;748;225;72
40;101;748;195;102
40;102;748;195;61
40;105;737;195;61
38;105;758;215;61
38;106;758;205;61
38;106;758;246;61
38;105;717;246;41
50;101;717;379;113
50;104;717;379;123
50;104;717;430;123
50;104;717;451;123
36;104;717;420;92
31;111;676;420;92
31;113;676;492;77
31;102;676;492;77
31;105;676;492;77
36;104;676;492;31
38;104;676;481;0
38;95;686;512;0
38;95;666;512;20
38;108;666;512;20
38;108;676;604;5
38;115;707;604;26
38;115;799;594;5
38;114;799;594;5
38;114;799;604;5
40;111;799;604;5
40;109;799;604;5
41;109;799;614;82
41;109;799;614;82
41;110;840;686;82
41;105;840;686;82
36;104;737;686;102
36;104;737;686;123
27;100;737;707;123
27;100;737;707;82
17;100;737;707;97
17;101;737;717;87
4;101;737;778;87
4;118;686;788;113
4;118;584;799;113
10;118;584;799;102
4;116;563;799;102
4;113;553;758;102
4;113;553;799;97
