node 1;node 2;node 3;node 4;node 5
80;43;94;93;70
80;43;94;93;70
80;43;94;93;70
79;43;94;93;70
79;43;94;93;70
79;43;94;93;70
79;43;94;93;70
79;43;94;93;70
79;43;94;93;70
79;43;94;93;69
79;43;94;93;69
79;43;94;93;69
79;43;94;93;69
78;43;94;92;69
78;43;94;92;69
78;43;94;92;69
78;43;94;92;69
78;43;94;92;68
78;43;94;92;68
78;43;94;92;68
78;43;94;92;68
78;43;94;92;68
78;43;94;92;68
78;43;94;92;68
78;42;93;92;68
78;42;93;92;68
77;42;93;92;68
77;42;93;92;68
77;42;93;92;68
77;42;93;92;68
76;42;93;92;68
76;42;93;92;68
76;42;93;92;68
76;42;93;92;68
76;41;93;92;68
76;41;93;91;68
76;41;93;91;68
76;41;93;91;68
76;41;93;91;68
76;41;93;91;68
76;41;93;91;68
76;41;93;91;68
75;41;93;91;68
75;40;93;91;68
75;40;93;91;68
75;40;93;91;68
75;40;93;91;68
75;40;93;91;68
75;40;93;91;68
75;40;93;91;68
75;40;93;91;68
74;40;93;91;68
74;40;92;91;68
74;40;92;91;68
74;40;92;91;67
74;40;92;91;67
74;40;92;91;67
74;40;92;91;67
73;40;92;91;67
73;39;91;91;66
73;39;91;91;66
73;39;91;91;66
73;39;91;91;66
73;39;91;91;65
73;39;91;91;65
73;39;91;91;65
73;39;91;91;65
73;39;91;91;65
73;39;91;91;65
73;38;90;91;65
73;38;89;91;65
72;38;89;91;65
72;38;89;91;65
72;38;89;91;65
72;37;89;91;64
72;37;88;91;64
72;37;88;91;64
72;37;88;91;64
72;37;88;91;64
72;37;88;91;64
72;37;87;91;64
72;37;87;91;64
71;37;87;91;64
71;36;87;91;64
71;36;87;91;64
71;36;87;91;64
71;36;86;91;64
71;36;86;91;64
71;36;86;91;64
71;36;86;91;64
71;35;86;91;64
71;35;86;91;64
71;35;86;91;64
71;35;86;91;64
71;35;86;91;64
71;35;86;90;64
71;35;85;90;64
71;35;85;90;64
71;34;85;90;64
71;34;85;90;64
71;34;85;90;64
71;33;85;90;64
71;32;84;90;63
71;32;84;90;63
71;32;84;90;63
71;32;84;90;63
70;32;83;90;63
70;32;83;90;63
70;32;83;90;62
70;32;83;90;62
70;31;83;90;62
70;31;83;90;62
70;31;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;62
70;30;83;90;61
70;30;83;90;61
70;30;83;90;61
70;30;83;90;61
70;30;83;89;61
69;30;83;89;61
69;30;83;89;61
69;30;83;89;61
69;30;83;89;61
68;30;83;89;61
68;30;83;89;61
68;30;83;89;61
68;30;83;89;61
68;30;83;89;61
68;30;83;89;61
68;30;83;89;61
68;30;82;89;61
68;30;82;89;61
68;30;82;88;61
