node 1;node 2;node 3;node 4;node 5
66;43;67;69;50
66;43;67;69;50
66;43;67;69;50
66;43;67;69;50
66;43;67;69;50
66;43;67;69;50
66;43;67;69;50
66;43;66;69;50
66;43;66;69;50
66;43;66;69;50
66;43;66;69;50
66;43;66;69;50
66;43;66;69;50
66;43;66;69;50
65;43;66;69;50
64;43;66;69;50
64;43;66;69;50
64;43;66;69;50
64;43;66;69;50
64;43;65;68;50
64;43;65;68;50
64;43;65;68;50
64;43;65;68;50
64;43;64;68;50
64;43;64;68;50
64;43;64;68;50
64;43;64;68;50
64;42;64;68;50
64;42;64;68;50
64;42;64;68;50
64;42;64;68;50
64;42;63;68;50
64;42;63;68;50
64;42;63;68;50
64;42;63;68;50
64;42;63;68;50
64;42;63;68;50
64;42;63;68;50
64;42;63;67;50
64;42;63;66;49
64;42;63;66;49
64;42;63;66;49
64;42;63;66;49
64;42;63;66;49
63;42;63;66;49
63;42;63;66;49
63;42;62;66;49
62;42;62;65;48
62;42;62;65;48
62;42;62;65;48
62;42;62;65;48
62;42;61;65;48
62;42;61;65;48
62;42;61;65;48
62;42;61;65;48
62;42;61;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;65;48
62;42;60;64;48
62;42;59;64;48
62;42;59;64;48
62;42;59;64;48
61;42;59;64;47
61;42;59;64;47
61;42;59;64;47
61;42;59;64;47
61;42;59;64;47
61;42;58;63;47
61;42;58;63;47
61;42;58;63;47
61;42;58;63;47
