node 1;node 2;node 3;node 4;node 5
66;67;49;68;60
66;67;49;68;60
66;67;49;68;60
66;67;49;68;60
66;67;48;68;60
66;67;48;68;60
65;67;48;68;60
65;67;48;68;60
65;67;48;68;60
65;67;48;68;60
65;67;48;68;60
65;66;48;68;60
65;66;48;68;60
64;66;48;68;60
64;65;48;68;60
64;65;48;68;60
64;65;48;68;60
64;65;48;68;60
64;65;48;68;60
63;64;48;68;59
63;64;48;68;58
63;64;48;68;58
63;64;48;67;58
63;64;48;67;57
63;64;48;67;57
63;64;48;67;57
63;64;48;67;57
63;64;48;66;56
63;64;48;66;56
63;64;47;66;56
63;64;46;66;55
63;64;46;66;55
63;64;46;66;55
63;64;46;66;55
63;64;46;66;55
63;64;45;66;55
63;64;45;66;54
63;64;45;66;54
63;64;45;66;54
63;64;45;66;54
63;64;45;66;54
63;64;45;66;54
63;64;45;66;54
63;64;45;66;54
63;64;45;66;54
63;63;45;66;54
63;63;45;66;54
63;63;45;66;54
63;63;45;66;54
63;63;45;65;54
63;63;45;65;54
63;63;45;65;54
63;63;44;65;54
63;62;44;65;54
63;62;44;65;53
63;62;44;65;53
63;62;44;65;53
63;62;44;65;53
63;62;44;65;53
63;62;44;65;53
63;62;44;65;53
63;62;44;65;53
63;62;44;65;53
63;62;44;65;53
62;61;44;65;53
62;61;44;65;53
62;60;44;65;53
62;60;44;65;53
62;60;44;65;53
62;60;43;65;53
62;60;42;65;53
62;60;42;65;52
62;60;42;65;52
62;60;42;65;52
62;60;42;65;52
62;60;42;65;52
62;60;42;65;51
62;60;42;65;51
62;59;42;65;51
62;59;42;64;51
62;59;42;64;51
62;59;42;64;51
62;59;42;64;51
62;59;41;64;51
62;59;41;64;51
62;59;41;64;51
62;59;41;64;51
62;59;41;64;51
62;58;41;64;51
62;58;41;64;51
62;58;41;64;51
62;58;41;64;51
62;58;41;64;51
62;58;41;64;51
62;58;41;63;51
62;57;41;63;51
62;57;41;62;51
62;57;41;62;51
62;57;41;62;51
62;57;41;62;51
62;57;41;62;51
62;56;41;62;51
62;56;41;62;51
62;56;41;62;51
62;55;41;61;51
62;55;41;61;51
62;55;41;60;51
62;55;41;60;51
62;55;41;60;51
62;55;41;60;51
62;55;41;60;51
62;55;40;60;51
62;55;39;60;51
62;55;39;60;51
62;55;39;60;51
62;55;39;60;51
62;55;39;60;51
62;55;39;60;51
62;55;39;60;51
62;55;39;59;51
62;54;39;59;51
62;54;39;59;51
62;53;39;59;51
62;53;38;59;51
62;53;38;59;51
62;53;38;59;51
62;53;38;59;51
62;53;38;59;51
62;53;38;58;51
62;53;38;58;51
62;53;38;58;51
62;53;38;58;51
62;53;38;58;51
62;53;37;58;51
62;53;37;58;51
62;52;37;58;51
62;52;37;58;51
62;52;37;57;51
62;52;36;57;51
62;52;35;57;51
62;52;35;57;51
62;52;34;57;51
62;52;34;57;51
62;52;33;57;51
62;52;33;57;51
62;52;33;57;50
62;52;33;57;49
62;51;33;56;49
62;51;33;56;49
62;51;33;56;49
62;51;33;56;49
62;51;32;56;49
62;50;32;56;49
62;49;32;56;49
62;49;32;56;49
62;48;32;56;48
62;47;32;56;48
62;47;32;56;47
62;47;32;56;46
62;46;32;56;46
61;46;32;56;46
61;45;32;56;46
60;45;32;56;46
60;45;32;56;46
60;45;32;56;45
60;45;32;56;45
60;45;32;56;45
60;45;32;55;44
60;45;32;55;44
60;44;32;55;44
60;44;32;55;44
60;44;32;55;43
60;44;32;54;43
60;43;32;54;43
60;43;31;54;43
60;43;30;54;43
60;43;30;54;43
60;43;30;54;42
60;42;30;54;42
60;42;30;54;42
60;42;30;54;42
60;42;30;54;42
60;42;30;53;42
60;41;29;53;42
60;41;29;53;42
60;41;29;53;42
60;41;28;53;41
60;41;27;52;41
60;41;27;52;41
60;41;27;52;40
60;41;27;52;39
60;41;27;52;39
60;41;27;52;39
60;40;27;52;39
60;40;27;52;39
60;40;27;52;38
60;39;27;52;38
60;39;27;52;38
60;39;27;52;37
60;39;27;52;36
60;38;26;51;35
60;38;26;51;35
60;38;26;51;35
60;38;26;51;35
60;38;26;51;35
60;37;26;51;35
60;37;25;51;35
60;37;25;51;35
60;36;25;51;35
60;36;24;51;35
60;36;23;50;35
60;36;23;50;35
60;35;23;50;35
59;34;23;50;35
59;33;23;50;35
59;33;23;49;35
59;33;22;49;35
59;33;22;49;35
59;33;22;49;35
59;33;22;49;34
59;33;22;49;33
59;33;22;49;33
59;33;22;49;33
59;33;21;49;33
59;33;21;49;33
59;33;21;49;33
59;33;21;49;32
59;33;21;49;32
59;33;21;49;31
59;33;21;49;31
59;33;21;49;30
59;33;20;49;30
59;33;20;49;30
59;33;20;49;30
59;33;19;49;30
59;33;19;49;29
59;32;18;49;28
59;32;17;48;27
59;31;17;48;27
59;31;16;48;27
59;31;15;47;26
59;31;14;47;26
59;31;14;47;26
59;31;14;47;26
59;31;14;47;26
59;31;14;47;26
59;31;14;47;25
59;31;14;47;25
59;30;14;47;25
59;29;14;46;25
59;29;14;46;25
59;28;14;46;25
59;28;13;46;25
58;27;13;46;25
58;27;13;45;25
58;27;13;45;25
58;27;13;45;25
58;27;13;45;25
58;27;13;45;25
58;27;13;45;25
57;27;13;45;25
57;26;13;45;25
57;26;13;45;24
57;26;13;44;24
57;26;13;44;24
57;26;13;44;24
57;26;13;44;24
57;25;13;44;24
57;25;13;44;24
57;25;13;44;24
57;25;12;44;23
57;24;11;44;22
57;24;11;44;22
57;23;11;44;22
57;23;11;43;22
57;22;11;43;21
57;21;11;42;21
57;21;10;42;21
57;21;10;42;21
57;21;10;42;21
57;21;10;42;21
57;21;10;42;21
56;21;10;42;21
56;21;10;42;21
56;21;10;42;21
56;21;10;42;20
56;21;10;42;20
56;21;10;42;20
56;21;10;42;20
56;20;10;42;20
55;20;10;42;20
55;20;10;42;20
55;19;10;42;20
55;19;10;42;20
55;19;10;42;20
55;18;10;42;20
55;17;10;42;20
55;17;10;42;19
55;17;9;42;19
55;17;9;42;19
55;17;9;42;19
55;17;9;42;19
55;17;9;42;18
55;17;9;42;18
55;17;8;42;18
55;17;8;42;18
55;16;8;42;18
55;16;8;42;18
55;16;8;41;18
54;16;7;41;18
54;15;7;41;18
54;14;7;41;18
54;14;7;41;18
54;13;7;41;18
54;13;7;41;18
54;13;7;41;18
54;13;6;40;18
54;12;6;40;17
54;12;6;40;17
54;11;6;40;17
54;11;5;40;17
54;11;5;40;17
54;10;5;40;17
54;9;5;40;17
54;8;5;40;17
54;8;4;40;16
54;8;4;39;16
54;7;4;39;16
54;7;4;38;15
54;7;4;38;15
54;7;4;38;15
54;6;3;38;14
54;6;3;38;13
54;5;3;38;13
54;5;2;38;13
54;4;2;38;13
54;4;2;38;13
54;4;1;38;13
54;4;0;38;13
54;4;0;38;13
54;4;0;38;13
54;3;0;38;13
54;3;0;38;12
54;3;0;37;12
54;3;0;37;11
54;3;0;37;11
54;3;0;37;11
54;3;0;37;11
54;3;0;37;11
54;3;0;37;11
54;3;0;37;11
54;3;0;37;11
54;3;0;37;11
54;3;0;37;11
54;3;0;36;11
54;3;0;36;11
54;3;0;35;11
53;3;0;35;11
53;3;0;35;11
53;3;0;35;11
53;2;0;35;11
53;2;0;35;11
53;2;-1;35;11
53;2;-1;35;10
53;2;-1;35;10
53;2;-1;35;10
53;2;-1;35;10
53;2;-1;35;10
53;1;-1;35;10
53;1;-1;35;10
53;1;-1;35;10
52;1;-1;35;10
52;1;-1;35;10
52;1;-1;35;10
52;1;-1;35;10
52;1;-1;35;10
52;1;-1;35;10
52;1;-2;35;10
52;1;-2;34;10
52;1;-2;34;10
52;1;-2;33;10
52;1;-2;33;10
52;1;-2;32;10
52;1;-2;32;10
52;1;-2;32;10
52;1;-2;32;10
52;1;-2;32;10
52;1;-2;32;9
51;1;-2;32;9
51;0;-2;32;8
51;0;-2;32;8
51;0;-2;32;8
51;0;-2;32;8
51;0;-2;31;8
51;0;-2;31;8
51;0;-2;31;8
51;0;-2;31;8
51;0;-2;31;8
51;0;-2;31;8
51;0;-2;31;8
51;-1;-3;31;8
51;-1;-3;31;8
51;-1;-3;31;8
51;-1;-3;31;7
51;-1;-3;30;7
51;-1;-3;30;7
51;-1;-3;30;6
51;-1;-3;30;6
51;-1;-3;30;6
51;-1;-3;30;6
51;-1;-3;30;6
51;-1;-3;30;6
51;-1;-3;30;6
50;-1;-3;30;6
50;-1;-4;30;6
50;-1;-4;29;6
50;-2;-4;29;6
50;-2;-4;28;6
50;-2;-4;28;6
50;-2;-4;28;6
50;-2;-4;28;5
50;-2;-4;28;5
50;-2;-4;28;5
49;-2;-4;28;5
49;-2;-4;28;5
49;-2;-4;28;5
49;-2;-4;28;5
49;-2;-4;28;5
49;-3;-4;28;5
49;-3;-4;28;5
49;-3;-4;28;5
49;-3;-4;27;5
49;-3;-4;27;5
49;-3;-4;27;4
49;-3;-4;27;4
49;-3;-4;27;3
49;-3;-4;27;3
49;-3;-5;27;3
49;-3;-5;27;3
49;-3;-5;27;2
49;-3;-5;27;1
49;-3;-5;27;0
49;-3;-5;27;0
49;-4;-5;27;0
49;-4;-5;27;0
49;-4;-5;27;0
49;-4;-5;27;0
49;-4;-5;27;0
49;-4;-5;27;0
49;-4;-5;27;0
49;-4;-5;27;0
49;-5;-5;27;-1
49;-5;-5;27;-1
49;-5;-5;27;-1
49;-5;-5;27;-1
49;-6;-5;27;-1
49;-6;-6;27;-1
49;-6;-6;27;-2
49;-6;-6;27;-2
49;-6;-6;27;-2
49;-6;-7;27;-2
49;-6;-7;27;-2
49;-6;-7;27;-2
49;-6;-7;27;-2
49;-6;-7;27;-2
49;-6;-7;27;-3
49;-6;-7;27;-3
48;-6;-7;27;-3
48;-6;-7;27;-3
48;-6;-7;27;-4
48;-6;-7;27;-4
48;-6;-7;27;-4
48;-6;-7;27;-4
48;-6;-7;27;-4
48;-6;-7;27;-4
48;-7;-7;26;-4
48;-8;-7;26;-4
48;-8;-7;26;-4
48;-8;-7;26;-4
48;-8;-7;25;-5
48;-8;-7;25;-5
48;-8;-7;25;-5
48;-9;-7;25;-6
48;-9;-7;25;-6
47;-9;-7;25;-6
47;-9;-8;25;-6
47;-9;-8;25;-6
47;-9;-8;25;-6
47;-9;-9;25;-6
47;-9;-9;25;-6
47;-9;-9;25;-7
47;-9;-9;25;-7
47;-9;-10;25;-7
46;-9;-10;24;-8
46;-9;-10;24;-8
46;-9;-10;24;-8
46;-9;-10;24;-9
46;-9;-10;24;-9
46;-9;-10;24;-9
46;-9;-10;24;-10
46;-9;-10;24;-10
46;-9;-10;24;-10
46;-9;-10;24;-10
46;-9;-10;24;-10
46;-9;-10;24;-11
46;-9;-10;24;-11
46;-9;-10;23;-11
46;-9;-10;23;-11
46;-9;-10;22;-11
46;-9;-10;22;-11
46;-9;-10;22;-12
45;-9;-10;22;-12
45;-9;-11;22;-12
45;-9;-11;22;-12
45;-9;-11;22;-13
45;-9;-11;22;-13
45;-9;-11;22;-13
45;-10;-11;22;-13
45;-10;-11;22;-14
45;-10;-11;22;-14
45;-10;-11;22;-14
45;-10;-11;22;-14
44;-10;-11;21;-14
44;-10;-11;21;-14
44;-10;-11;21;-14
44;-10;-11;21;-14
44;-10;-11;21;-14
44;-10;-11;21;-15
43;-10;-11;21;-15
43;-10;-11;21;-15
43;-10;-11;21;-16
42;-10;-11;21;-16
42;-10;-11;21;-16
42;-10;-11;21;-16
42;-10;-11;21;-16
42;-11;-11;21;-16
42;-11;-11;21;-17
42;-11;-11;21;-17
42;-11;-11;20;-18
42;-11;-11;20;-18
42;-11;-11;20;-18
42;-11;-11;20;-18
42;-11;-11;20;-18
42;-11;-12;20;-18
42;-11;-12;20;-18
42;-11;-12;20;-18
42;-11;-12;20;-18
41;-11;-12;19;-18
41;-11;-12;19;-18
41;-11;-12;19;-18
41;-11;-12;19;-18
41;-12;-12;19;-18
41;-12;-12;19;-19
41;-12;-12;19;-19
41;-12;-12;18;-20
41;-12;-13;18;-20
41;-12;-13;18;-21
41;-12;-14;18;-21
41;-12;-14;18;-21
41;-12;-14;18;-21
41;-12;-14;18;-21
41;-12;-14;18;-21
40;-12;-14;18;-21
40;-12;-14;18;-21
40;-12;-15;18;-21
40;-13;-15;18;-21
40;-13;-15;18;-21
40;-13;-15;18;-21
40;-13;-15;18;-22
40;-13;-15;18;-22
40;-13;-15;18;-22
40;-13;-15;18;-22
40;-13;-15;18;-23
40;-13;-15;17;-23
40;-13;-15;17;-23
40;-13;-15;17;-23
40;-13;-15;17;-23
40;-13;-15;17;-23
40;-13;-15;17;-23
40;-13;-15;17;-23
40;-13;-15;16;-23
40;-13;-15;16;-23
40;-13;-15;16;-23
40;-13;-15;16;-23
40;-13;-15;16;-23
40;-13;-15;16;-23
40;-13;-15;16;-24
40;-13;-15;16;-24
40;-13;-15;16;-24
40;-13;-15;16;-24
40;-13;-15;16;-24
40;-13;-15;16;-24
40;-14;-15;16;-24
40;-14;-15;16;-24
40;-14;-15;16;-25
39;-14;-15;16;-25
39;-14;-15;16;-25
39;-14;-15;16;-25
39;-15;-16;16;-25
39;-15;-16;16;-26
39;-16;-16;16;-26
39;-16;-16;16;-26
39;-16;-16;16;-26
39;-16;-16;15;-26
39;-16;-16;15;-26
39;-16;-16;15;-26
39;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-16;15;-26
38;-16;-17;14;-26
38;-16;-17;14;-26
38;-17;-17;13;-26
38;-17;-17;13;-26
38;-17;-17;13;-26
38;-17;-17;13;-26
38;-17;-17;13;-27
38;-17;-17;13;-28
37;-17;-18;13;-28
37;-17;-18;13;-28
37;-17;-18;13;-28
37;-17;-18;12;-28
37;-17;-18;12;-28
