controller;battery;memory_avaliable;total_memory_avaliable
controller 87;97;48;983
controller 87;97;48;983
controller 87;97;49;1004
controller 87;97;49;1004
controller 87;97;49;1004
controller 87;97;55;1126
controller 87;97;56;1147
controller 87;97;56;1147
controller 87;97;56;1147
controller 87;97;53;1085
controller 87;97;53;1085
controller 87;97;53;1085
controller 87;97;53;1085
controller 87;97;52;1065
controller 87;97;70;1434
controller 87;97;73;1495
controller 87;97;74;1516
controller 87;97;74;1516
controller 87;97;75;1536
controller 87;97;72;1475
controller 87;97;73;1495
controller 87;97;73;1495
controller 87;97;76;1556
controller 87;97;88;1802
controller 87;97;88;1802
controller 87;97;90;1843
controller 87;97;90;1843
controller 87;97;90;1843
controller 87;97;88;1802
controller 87;97;88;1802
controller 87;97;88;1802
controller 87;97;78;1597
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;81;1659
controller 87;97;78;1597
controller 87;97;78;1597
controller 87;97;78;1597
controller 87;97;90;1843
controller 87;97;90;1843
controller 87;97;89;1823
controller 87;97;84;1720
controller 87;97;76;1556
controller 87;97;76;1556
controller 87;97;76;1556
controller 87;97;76;1556
controller 87;97;79;1618
controller 87;97;79;1618
controller 87;97;79;1618
controller 87;97;79;1618
controller 87;97;85;1741
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;84;1720
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;90;1843
controller 87;97;88;1802
controller 87;97;82;1679
controller 87;97;82;1679
controller 87;97;82;1679
controller 87;97;82;1679
controller 87;97;96;1966
controller 87;97;95;1946
controller 87;97;95;1946
controller 87;97;95;1946
controller 87;97;88;1802
controller 87;97;88;1802
controller 87;97;88;1802
controller 87;97;86;1761
controller 87;97;86;1761
controller 87;97;83;1700
controller 87;97;76;1556
controller 87;97;76;1556
controller 87;97;79;1618
controller 87;97;98;2007
controller 87;97;98;2007
controller 87;97;98;2007
controller 87;97;97;1987
controller 87;97;98;2007
controller 87;97;98;2007
controller 87;97;98;2007
controller 87;97;76;1556
controller 87;97;88;1802
controller 87;97;88;1802
controller 87;97;88;1802
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;88;1802
controller 87;97;86;1761
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;83;1700
controller 87;97;82;1679
controller 87;97;75;1536
controller 87;97;72;1475
controller 87;97;73;1495
controller 87;97;76;1556
controller 87;97;78;1597
controller 87;97;80;1638
controller 87;97;80;1638
controller 87;97;84;1720
controller 87;97;75;1536
controller 87;97;75;1536
controller 87;97;75;1536
controller 87;97;83;1700
controller 87;97;78;1597
controller 87;97;78;1597
controller 87;97;79;1618
controller 87;97;79;1618
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;85;1741
controller 87;97;86;1761
controller 87;97;86;1761
