controller;battery;memory_avaliable;total_memory_avaliable
controller 7;94;68;1393
controller 7;94;68;1393
controller 7;94;68;1393
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;76;1556
controller 7;94;89;1823
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;86;1761
controller 7;94;83;1700
controller 7;94;75;1536
controller 7;94;75;1536
controller 7;94;75;1536
controller 7;94;85;1741
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;83;1700
controller 7;94;80;1638
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;76;1556
controller 7;94;77;1577
controller 7;94;88;1802
controller 7;94;88;1802
controller 7;94;85;1741
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;80;1638
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;84;1720
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;89;1823
controller 7;94;87;1782
controller 7;94;88;1802
controller 7;94;88;1802
controller 7;94;87;1782
controller 7;94;85;1741
controller 7;94;84;1720
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;69;1413
controller 7;94;59;1208
controller 7;94;62;1270
controller 7;94;62;1270
controller 7;94;68;1393
controller 7;94;72;1475
controller 7;94;73;1495
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;76;1556
controller 7;94;77;1577
controller 7;94;80;1638
controller 7;94;83;1700
controller 7;94;87;1782
controller 7;94;86;1761
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;83;1700
controller 7;94;81;1659
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;75;1536
controller 7;94;78;1597
controller 7;94;75;1536
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;97;1987
controller 7;94;97;1987
controller 7;94;92;1884
controller 7;94;92;1884
controller 7;94;92;1884
controller 7;94;88;1802
controller 7;94;88;1802
controller 7;94;88;1802
controller 7;94;88;1802
controller 7;94;85;1741
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;74;1516
controller 7;94;73;1495
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;81;1659
controller 7;94;78;1597
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;93;1905
controller 7;94;93;1905
controller 7;94;93;1905
controller 7;94;92;1884
controller 7;94;92;1884
controller 7;94;92;1884
controller 7;94;92;1884
controller 7;94;92;1884
controller 7;94;88;1802
controller 7;94;82;1679
controller 7;94;78;1597
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;83;1700
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;82;1679
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;80;1638
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;74;1516
controller 7;94;74;1516
controller 7;94;74;1516
controller 7;94;74;1516
controller 7;94;74;1516
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;83;1700
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;97;1987
controller 7;94;98;2007
controller 7;94;98;2007
controller 7;94;96;1966
controller 7;94;89;1823
controller 7;94;90;1843
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;80;1638
controller 7;94;85;1741
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;82;1679
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;74;1516
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;82;1679
controller 7;94;81;1659
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;81;1659
controller 7;94;80;1638
controller 7;94;85;1741
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;80;1638
controller 7;94;87;1782
controller 7;94;99;2028
controller 7;94;97;1987
controller 7;94;97;1987
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;80;1638
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;76;1556
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;83;1700
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;83;1700
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;84;1720
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;81;1659
controller 7;94;76;1556
controller 7;94;78;1597
controller 7;94;81;1659
controller 7;94;82;1679
controller 7;94;84;1720
controller 7;94;80;1638
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;83;1700
controller 7;94;86;1761
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;86;1761
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;83;1700
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;84;1720
controller 7;94;70;1434
controller 7;94;70;1434
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;74;1516
controller 7;94;75;1536
controller 7;94;75;1536
controller 11;73;84;1720
controller 11;73;84;1720
controller 11;73;84;1720
controller 11;73;84;1720
controller 11;73;84;1720
controller 11;73;84;1720
controller 11;73;84;1720
controller 11;73;84;1720
controller 4;83;71;1454
controller 4;83;71;1454
controller 4;83;71;1454
controller 4;83;71;1454
controller 4;83;72;1475
controller 4;83;75;1536
controller 4;83;75;1536
controller 4;83;78;1597
controller 4;83;89;1823
controller 4;83;89;1823
controller 4;83;89;1823
controller 4;83;89;1823
controller 4;83;89;1823
controller 4;83;89;1823
controller 4;83;85;1741
controller 4;83;85;1741
controller 4;83;85;1741
controller 4;83;85;1741
controller 4;83;84;1720
controller 4;83;81;1659
controller 4;83;83;1700
controller 4;83;83;1700
controller 4;83;83;1700
controller 6;89;85;870
controller 6;89;79;809
controller 6;89;79;809
controller 6;89;79;809
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;69;1413
controller 7;94;72;1475
controller 7;94;72;1475
controller 7;94;72;1475
controller 7;94;70;1434
controller 7;94;70;1434
controller 7;94;70;1434
controller 7;94;70;1434
controller 7;94;77;1577
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;83;1700
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;95;1946
controller 7;94;91;1864
controller 7;94;91;1864
controller 7;94;91;1864
controller 7;94;91;1864
controller 7;94;91;1864
controller 7;94;88;1802
controller 7;94;91;1864
controller 7;94;90;1843
controller 7;94;90;1843
controller 7;94;90;1843
controller 7;94;90;1843
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;81;1659
controller 11;73;82;1679
controller 11;73;82;1679
controller 11;73;82;1679
controller 11;73;82;1679
controller 11;73;81;1659
controller 11;73;66;1352
controller 11;73;54;1106
controller 11;73;54;1106
controller 11;73;50;1024
controller 90;86;84;1720
controller 90;86;84;1720
controller 90;86;82;1679
controller 90;86;84;1720
controller 90;86;84;1720
controller 86;91;80;819
controller 86;91;80;819
controller 86;91;80;819
controller 86;91;85;870
controller 86;91;85;870
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;74;1516
controller 7;94;74;1516
controller 7;94;74;1516
controller 7;94;74;1516
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;82;1679
controller 7;94;77;1577
controller 7;94;78;1597
controller 7;94;81;1659
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;88;1802
controller 7;94;79;1618
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;81;1659
controller 7;94;73;1495
controller 7;94;75;1536
controller 7;94;75;1536
controller 7;94;75;1536
controller 7;94;75;1536
controller 7;94;75;1536
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;73;1495
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;75;1536
controller 7;94;75;1536
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;82;1679
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;85;1741
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;82;1679
controller 7;94;85;1741
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;84;1720
controller 7;94;82;1679
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;83;1700
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;90;1843
controller 7;94;90;1843
controller 7;94;90;1843
controller 7;94;90;1843
controller 7;94;91;1864
controller 7;94;91;1864
controller 7;94;91;1864
controller 7;94;92;1884
controller 7;94;92;1884
controller 7;94;97;1987
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;79;1618
controller 7;94;84;1720
controller 7;94;83;1700
controller 7;94;82;1679
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;82;1679
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;81;1659
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;80;1638
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;86;1761
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;86;1761
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;78;1597
controller 7;94;81;1659
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;83;1700
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;81;1659
controller 7;94;80;1638
controller 7;94;80;1638
controller 7;94;79;1618
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;77;1577
controller 7;94;80;1638
controller 7;94;81;1659
controller 11;73;62;1270
controller 11;73;63;1290
controller 11;73;49;1004
controller 86;91;84;860
controller 86;91;73;748
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;86;1761
controller 7;94;85;1741
controller 7;94;85;1741
controller 7;94;89;1823
controller 7;94;89;1823
controller 7;94;89;1823
controller 7;94;88;1802
controller 7;94;87;1782
controller 7;94;87;1782
controller 7;94;82;1679
controller 7;94;73;1495
controller 7;94;71;1454
controller 7;94;74;1516
controller 7;94;74;1516
controller 7;94;75;1536
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;76;1556
controller 7;94;85;1741
controller 7;94;79;1618
controller 7;94;80;1638
controller 7;94;73;1495
controller 7;94;72;1475
controller 7;94;72;1475
controller 7;94;73;1495
controller 7;94;72;1475
controller 7;94;72;1475
controller 7;94;75;1536
controller 7;94;78;1597
controller 7;94;78;1597
controller 7;94;78;1597
controller 86;91;84;860
controller 86;91;84;860
controller 86;91;79;809
controller 86;91;85;870
controller 86;91;93;952
controller 86;91;92;942
controller 86;91;89;911
controller 86;91;88;901
controller 86;91;82;840
controller 86;91;82;840
controller 86;91;82;840
controller 86;91;82;840
controller 86;91;83;850
controller 86;91;85;870
controller 86;91;84;860
controller 86;91;83;850
controller 4;83;81;1659
controller 4;83;81;1659
controller 4;83;80;1638
controller 4;83;80;1638
controller 4;83;80;1638
controller 4;83;80;1638
controller 4;83;80;1638
controller 4;83;80;1638
controller 4;83;84;1720
controller 11;73;80;1638
controller 11;73;80;1638
controller 11;73;83;1700
controller 11;73;75;1536
controller 11;73;69;1413
controller 11;73;72;1475
controller 86;91;81;829
controller 86;91;80;819
controller 86;91;86;881
controller 86;91;86;881
controller 86;91;87;891
controller 86;91;87;891
controller 86;91;83;850
controller 86;91;80;819
controller 86;91;78;799
controller 88;97;74;758
controller 88;97;74;758
controller 7;94;75;1536
controller 7;94;77;1577
controller 7;94;79;1618
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;82;1679
controller 7;94;80;1638
controller 7;94;83;1700
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;100;2048
controller 25;79;97;1987
controller 25;79;97;1987
controller 86;91;85;870
controller 86;91;85;870
controller 86;91;81;829
controller 86;91;80;819
controller 86;91;78;799
controller 86;91;78;799
