controller;battery;memory_avaliable;total_memory_avaliable
controller 41;100;92;1884
controller 41;100;91;1864
controller 41;100;85;1741
controller 41;100;84;1720
controller 41;100;84;1720
controller 41;100;84;1720
controller 41;100;84;1720
controller 41;100;81;1659
controller 41;100;81;1659
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 20;96;91;1864
controller 20;96;92;1884
controller 20;96;92;1884
controller 20;96;94;1925
controller 20;96;94;1925
controller 20;96;94;1925
controller 20;96;95;1946
controller 20;96;96;1966
controller 20;96;88;1802
controller 20;96;94;1925
controller 20;96;100;2048
controller 20;96;96;1966
controller 20;96;96;1966
controller 20;96;96;1966
controller 20;96;98;2007
controller 20;96;98;2007
controller 20;96;98;2007
controller 20;96;98;2007
controller 20;96;99;2028
controller 20;96;99;2028
controller 20;96;99;2028
controller 20;96;99;2028
controller 20;96;96;1966
controller 20;96;94;1925
controller 20;96;94;1925
controller 20;96;94;1925
controller 20;96;88;1802
controller 20;96;75;1536
controller 20;96;64;1311
controller 20;96;68;1393
controller 20;96;64;1311
controller 20;96;62;1270
controller 20;96;62;1270
controller 20;96;62;1270
controller 20;96;61;1249
controller 20;96;57;1167
controller 20;96;57;1167
controller 20;96;57;1167
controller 20;96;45;922
controller 20;96;44;901
controller 78;79;94;1925
controller 78;79;94;1925
controller 78;79;86;1761
controller 78;79;86;1761
controller 78;79;86;1761
controller 78;79;86;1761
controller 41;100;72;1475
controller 41;100;72;1475
controller 41;100;72;1475
controller 41;100;68;1393
controller 41;100;71;1454
controller 41;100;75;1536
controller 41;100;75;1536
controller 41;100;76;1556
controller 41;100;77;1577
controller 41;100;79;1618
controller 41;100;83;1700
controller 41;100;74;1516
controller 41;100;75;1536
controller 41;100;75;1536
controller 41;100;75;1536
controller 41;100;75;1536
controller 41;100;76;1556
controller 41;100;76;1556
controller 41;100;76;1556
controller 41;100;77;1577
controller 41;100;87;1782
controller 41;100;87;1782
controller 41;100;87;1782
controller 41;100;87;1782
controller 41;100;87;1782
controller 41;100;87;1782
controller 41;100;87;1782
controller 41;100;86;1761
controller 41;100;82;1679
controller 41;100;85;1741
controller 41;100;81;1659
controller 41;100;75;1536
controller 41;100;75;1536
controller 41;100;68;1393
controller 41;100;79;1618
controller 41;100;79;1618
controller 41;100;83;1700
controller 41;100;77;1577
controller 41;100;77;1577
controller 41;100;77;1577
controller 41;100;77;1577
controller 41;100;76;1556
controller 41;100;76;1556
controller 41;100;80;1638
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;82;1679
controller 41;100;82;1679
controller 41;100;82;1679
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;88;1802
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;70;1434
controller 41;100;64;1311
controller 41;100;72;1475
controller 41;100;72;1475
controller 41;100;72;1475
controller 41;100;72;1475
controller 41;100;72;1475
controller 41;100;77;1577
controller 41;100;81;1659
controller 41;100;78;1597
controller 41;100;78;1597
controller 41;100;83;1700
controller 41;100;84;1720
controller 41;100;76;1556
controller 41;100;82;1679
controller 41;100;82;1679
controller 41;100;81;1659
controller 41;100;78;1597
controller 41;100;78;1597
controller 41;100;81;1659
controller 41;100;77;1577
controller 41;100;78;1597
controller 41;100;78;1597
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;81;1659
controller 41;100;73;1495
controller 41;100;74;1516
controller 41;100;82;1679
controller 41;100;81;1659
controller 41;100;78;1597
controller 41;100;81;1659
controller 41;100;81;1659
controller 41;100;83;1700
controller 41;100;83;1700
controller 41;100;83;1700
controller 41;100;83;1700
controller 41;100;81;1659
controller 41;100;75;1536
controller 41;100;71;1454
controller 41;100;71;1454
controller 41;100;72;1475
controller 41;100;73;1495
controller 41;100;77;1577
controller 41;100;79;1618
controller 41;100;79;1618
controller 41;100;78;1597
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;77;1577
controller 41;100;78;1597
controller 41;100;85;1741
controller 41;100;84;1720
controller 41;100;82;1679
controller 41;100;91;1864
controller 41;100;89;1823
controller 41;100;86;1761
controller 41;100;85;1741
controller 41;100;85;1741
controller 41;100;81;1659
controller 41;100;81;1659
controller 41;100;79;1618
controller 41;100;79;1618
controller 41;100;91;1864
controller 41;100;84;1720
controller 41;100;79;1618
controller 41;100;79;1618
controller 41;100;79;1618
controller 41;100;79;1618
controller 41;100;90;1843
controller 41;100;89;1823
controller 41;100;99;2028
controller 41;100;98;2007
controller 41;100;93;1905
controller 41;100;93;1905
controller 41;100;89;1823
controller 41;100;89;1823
controller 41;100;89;1823
controller 41;100;89;1823
controller 41;100;89;1823
controller 41;100;89;1823
controller 41;100;89;1823
controller 41;100;86;1761
controller 41;100;86;1761
controller 41;100;87;1782
controller 41;100;84;1720
controller 41;100;84;1720
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;80;1638
controller 41;100;82;1679
controller 41;100;79;1618
controller 41;100;79;1618
controller 41;100;79;1618
