controller;battery;memory_avaliable;total_memory_avaliable
controller 98;87;81;1659
controller 98;87;81;1659
controller 98;87;81;1659
controller 98;87;92;1884
controller 98;87;97;1987
controller 98;87;90;1843
controller 98;87;90;1843
controller 55;99;81;829
controller 55;99;79;809
controller 55;99;85;870
controller 55;99;91;932
controller 55;99;85;870
controller 55;99;82;840
controller 55;99;82;840
controller 55;99;89;911
controller 55;99;89;911
controller 55;99;92;942
controller 55;99;87;891
controller 55;99;86;881
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;80;819
controller 55;99;96;983
controller 55;99;96;983
controller 55;99;96;983
controller 55;99;96;983
controller 55;99;96;983
controller 55;99;93;952
controller 55;99;89;911
controller 55;99;89;911
controller 55;99;89;911
controller 55;99;89;911
controller 55;99;90;922
controller 55;99;89;911
controller 55;99;87;891
controller 55;99;86;881
controller 55;99;91;932
controller 55;99;91;932
controller 55;99;91;932
controller 55;99;91;932
controller 55;99;91;932
controller 55;99;87;891
controller 55;99;84;860
controller 55;99;84;860
controller 55;99;84;860
controller 55;99;84;860
controller 55;99;81;829
controller 55;99;82;840
controller 55;99;91;932
controller 55;99;94;963
controller 55;99;88;901
controller 55;99;88;901
controller 55;99;88;901
controller 55;99;88;901
controller 55;99;88;901
controller 55;99;90;922
controller 55;99;92;942
controller 55;99;92;942
controller 55;99;94;963
controller 55;99;94;963
controller 55;99;91;932
controller 55;99;88;901
controller 55;99;88;901
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;86;881
controller 55;99;86;881
controller 55;99;86;881
controller 55;99;87;891
controller 55;99;81;829
controller 55;99;80;819
controller 55;99;79;809
controller 55;99;79;809
controller 55;99;79;809
controller 55;99;92;942
controller 55;99;75;768
controller 98;87;63;1290
controller 98;87;63;1290
controller 98;87;64;1311
controller 98;87;71;1454
controller 98;87;78;1597
controller 98;87;74;1516
controller 98;87;74;1516
controller 98;87;76;1556
controller 98;87;76;1556
controller 98;87;76;1556
controller 98;87;76;1556
controller 98;87;76;1556
controller 98;87;87;1782
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;76;1556
controller 98;87;86;1761
controller 98;87;86;1761
controller 98;87;85;1741
controller 98;87;85;1741
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;79;1618
controller 98;87;79;1618
controller 98;87;79;1618
controller 98;87;79;1618
controller 98;87;79;1618
controller 98;87;81;1659
controller 98;87;76;1556
controller 98;87;75;1536
controller 98;87;75;1536
controller 98;87;74;1516
controller 98;87;74;1516
controller 98;87;70;1434
controller 98;87;68;1393
controller 98;87;68;1393
controller 98;87;68;1393
controller 98;87;68;1393
controller 98;87;67;1372
controller 98;87;70;1434
controller 98;87;74;1516
controller 98;87;74;1516
controller 98;87;74;1516
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;77;1577
controller 98;87;77;1577
controller 98;87;77;1577
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;88;1802
controller 98;87;88;1802
controller 98;87;85;1741
controller 98;87;85;1741
controller 98;87;87;1782
controller 98;87;87;1782
controller 98;87;87;1782
controller 98;87;83;1700
controller 98;87;79;1618
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;77;1577
controller 98;87;69;1413
controller 98;87;69;1413
controller 98;87;69;1413
controller 98;87;71;1454
controller 98;87;69;1413
controller 98;87;70;1434
controller 98;87;75;1536
controller 98;87;79;1618
controller 98;87;87;1782
controller 98;87;87;1782
controller 98;87;90;1843
controller 98;87;97;1987
controller 98;87;97;1987
controller 98;87;97;1987
controller 98;87;86;1761
controller 98;87;83;1700
controller 98;87;86;1761
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;84;1720
controller 98;87;84;1720
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;72;1475
controller 98;87;72;1475
controller 55;99;87;891
controller 55;99;92;942
controller 55;99;81;829
controller 55;99;78;799
controller 98;87;63;1290
controller 98;87;67;1372
controller 98;87;67;1372
controller 98;87;68;1393
controller 98;87;68;1393
controller 98;87;71;1454
controller 98;87;82;1679
controller 98;87;81;1659
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;72;1475
controller 98;87;72;1475
controller 98;87;72;1475
controller 98;87;64;1311
controller 98;87;55;1126
controller 98;87;57;1167
controller 98;87;57;1167
controller 98;87;58;1188
controller 98;87;55;1126
controller 98;87;58;1188
controller 98;87;58;1188
controller 98;87;53;1085
controller 98;87;57;1167
controller 98;87;57;1167
controller 98;87;57;1167
controller 98;87;57;1167
controller 98;87;61;1249
controller 98;87;55;1126
controller 98;87;55;1126
controller 98;87;55;1126
controller 98;87;55;1126
controller 98;87;57;1167
controller 98;87;57;1167
controller 98;87;56;1147
controller 98;87;46;942
controller 55;99;81;829
controller 55;99;81;829
controller 55;99;68;696
controller 55;99;68;696
controller 55;99;68;696
controller 55;99;69;707
controller 55;99;73;748
controller 55;99;70;717
controller 55;99;70;717
controller 55;99;70;717
controller 55;99;70;717
controller 55;99;72;737
controller 55;99;72;737
controller 55;99;72;737
controller 55;99;72;737
controller 55;99;68;696
controller 55;99;73;748
controller 55;99;77;788
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;86;881
controller 55;99;86;881
controller 55;99;86;881
controller 55;99;85;870
controller 55;99;82;840
controller 55;99;75;768
controller 55;99;78;799
controller 55;99;78;799
controller 98;87;59;1208
controller 98;87;59;1208
controller 55;99;79;809
controller 55;99;79;809
controller 55;99;79;809
controller 55;99;77;788
controller 55;99;77;788
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;81;829
controller 55;99;81;829
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;81;829
controller 55;99;80;819
controller 55;99;80;819
controller 55;99;75;768
controller 55;99;75;768
controller 55;99;73;748
controller 55;99;73;748
controller 55;99;73;748
controller 55;99;73;748
controller 55;99;75;768
controller 55;99;81;829
controller 55;99;75;768
controller 55;99;77;788
controller 55;99;79;809
controller 55;99;84;860
controller 55;99;84;860
controller 55;99;84;860
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;83;850
controller 55;99;81;829
controller 55;99;82;840
controller 55;99;83;850
controller 55;99;87;891
controller 55;99;89;911
controller 55;99;84;860
controller 55;99;86;881
controller 55;99;86;881
controller 55;99;86;881
controller 55;99;90;922
controller 55;99;90;922
controller 55;99;86;881
controller 55;99;85;870
controller 55;99;85;870
controller 55;99;85;870
controller 55;99;85;870
controller 55;99;85;870
controller 55;99;85;870
controller 98;87;85;1741
controller 98;87;85;1741
controller 98;87;85;1741
controller 98;87;83;1700
controller 98;87;84;1720
controller 98;87;84;1720
controller 98;87;77;1577
controller 98;87;77;1577
controller 98;87;75;1536
controller 98;87;75;1536
controller 98;87;75;1536
controller 98;87;75;1536
controller 98;87;74;1516
controller 98;87;77;1577
controller 98;87;72;1475
controller 98;87;74;1516
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;82;1679
controller 98;87;77;1577
controller 98;87;79;1618
controller 98;87;79;1618
controller 98;87;79;1618
controller 98;87;58;1188
controller 98;87;57;1167
controller 55;99;79;809
controller 55;99;81;829
controller 55;99;81;829
controller 55;99;81;829
controller 5;99;77;1577
controller 5;99;77;1577
controller 5;99;77;1577
controller 5;99;77;1577
controller 5;99;77;1577
controller 5;99;79;1618
controller 5;99;74;1516
controller 5;99;74;1516
controller 5;99;74;1516
controller 5;99;80;1638
controller 5;99;80;1638
controller 5;99;80;1638
controller 5;99;83;1700
controller 5;99;82;1679
controller 5;99;82;1679
controller 5;99;78;1597
controller 5;99;78;1597
controller 5;99;78;1597
controller 5;99;78;1597
controller 5;99;79;1618
controller 5;99;79;1618
controller 98;87;67;1372
controller 98;87;67;1372
controller 98;87;64;1311
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;65;1331
controller 98;87;65;1331
controller 98;87;65;1331
controller 98;87;68;1393
controller 98;87;68;1393
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;64;1311
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;59;1208
controller 98;87;59;1208
controller 98;87;59;1208
controller 98;87;59;1208
controller 98;87;61;1249
controller 98;87;60;1229
controller 98;87;60;1229
controller 98;87;60;1229
controller 98;87;61;1249
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;69;1413
controller 98;87;71;1454
controller 98;87;71;1454
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;72;1475
controller 98;87;77;1577
controller 98;87;76;1556
controller 98;87;69;1413
controller 98;87;75;1536
controller 98;87;75;1536
controller 98;87;74;1516
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;83;1700
controller 46;99;91;1864
controller 46;99;92;1884
controller 46;99;85;1741
controller 46;99;83;1700
controller 46;99;68;1393
controller 46;99;68;1393
controller 46;99;66;1352
controller 46;99;66;1352
controller 46;99;66;1352
controller 46;99;66;1352
controller 46;99;67;1372
controller 46;99;67;1372
controller 46;99;68;1393
controller 46;99;68;1393
controller 46;99;68;1393
controller 46;99;69;1413
controller 46;99;81;1659
controller 46;99;77;1577
controller 46;99;79;1618
controller 46;99;79;1618
controller 46;99;81;1659
controller 98;87;88;1802
controller 98;87;86;1761
controller 98;87;86;1761
controller 98;87;79;1618
controller 98;87;79;1618
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;76;1556
controller 98;87;76;1556
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;80;1638
controller 98;87;92;1884
controller 98;87;91;1864
controller 98;87;91;1864
controller 98;87;94;1925
controller 98;87;94;1925
controller 98;87;94;1925
controller 98;87;98;2007
controller 98;87;98;2007
controller 98;87;98;2007
controller 98;87;92;1884
controller 98;87;94;1925
controller 98;87;94;1925
controller 98;87;95;1946
controller 98;87;88;1802
controller 98;87;91;1864
controller 98;87;91;1864
controller 98;87;91;1864
controller 98;87;81;1659
controller 98;87;84;1720
controller 98;87;84;1720
controller 98;87;84;1720
controller 98;87;84;1720
controller 98;87;84;1720
controller 98;87;85;1741
controller 98;87;85;1741
controller 98;87;85;1741
controller 98;87;85;1741
controller 98;87;76;1556
controller 98;87;76;1556
controller 98;87;75;1536
controller 98;87;64;1311
controller 98;87;64;1311
controller 98;87;64;1311
controller 98;87;65;1331
controller 98;87;68;1393
controller 98;87;69;1413
controller 98;87;72;1475
controller 98;87;72;1475
controller 98;87;72;1475
controller 46;99;77;1577
controller 46;99;77;1577
controller 46;99;77;1577
controller 46;99;70;1434
controller 46;99;70;1434
controller 46;99;70;1434
controller 46;99;67;1372
controller 46;99;68;1393
controller 46;99;71;1454
controller 46;99;76;1556
controller 46;99;77;1577
controller 46;99;77;1577
controller 46;99;77;1577
controller 46;99;78;1597
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;78;1597
controller 46;99;79;1618
controller 46;99;80;1638
controller 46;99;62;1270
controller 46;99;73;1495
controller 46;99;73;1495
controller 46;99;76;1556
controller 46;99;81;1659
controller 46;99;75;1536
controller 46;99;74;1516
controller 46;99;75;1536
controller 46;99;77;1577
controller 46;99;78;1597
controller 46;99;78;1597
controller 46;99;78;1597
controller 46;99;76;1556
controller 46;99;89;1823
controller 46;99;87;1782
controller 46;99;85;1741
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;88;1802
controller 46;99;80;1638
controller 46;99;80;1638
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;80;1638
controller 46;99;80;1638
controller 46;99;80;1638
controller 46;99;80;1638
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;81;1659
controller 46;99;74;1516
controller 46;99;77;1577
controller 46;99;74;1516
controller 46;99;74;1516
controller 46;99;74;1516
controller 98;87;93;1905
controller 98;87;93;1905
controller 98;87;93;1905
controller 98;87;92;1884
controller 98;87;85;1741
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;92;1884
controller 98;87;92;1884
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;83;1700
controller 98;87;81;1659
controller 98;87;77;1577
controller 98;87;78;1597
controller 98;87;86;1761
controller 98;87;86;1761
controller 98;87;79;1618
controller 98;87;79;1618
controller 98;87;97;1987
controller 98;87;97;1987
controller 98;87;97;1987
controller 98;87;94;1925
controller 98;87;96;1966
controller 98;87;93;1905
controller 98;87;93;1905
controller 98;87;93;1905
controller 98;87;85;1741
controller 98;87;85;1741
controller 98;87;81;1659
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;76;1556
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;73;1495
controller 98;87;68;1393
controller 98;87;68;1393
controller 98;87;71;1454
controller 98;87;71;1454
controller 98;87;71;1454
controller 98;87;80;1638
controller 98;87;79;1618
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;82;1679
controller 98;87;85;1741
controller 98;87;84;1720
controller 98;87;84;1720
controller 98;87;78;1597
controller 98;87;78;1597
controller 98;87;74;1516
controller 98;87;74;1516
controller 98;87;74;1516
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;66;1352
controller 98;87;65;1331
controller 98;87;65;1331
controller 98;87;65;1331
controller 98;87;65;1331
controller 98;87;70;1434
controller 98;87;64;1311
controller 98;87;53;1085
controller 98;87;50;1024
controller 5;99;85;1741
controller 55;99;89;911
controller 55;99;89;911
controller 55;99;89;911
controller 55;99;89;911
controller 55;99;89;911
controller 55;99;88;901
controller 55;99;80;819
controller 55;99;82;840
controller 55;99;78;799
