controller;battery;memory_avaliable;total_memory_avaliable
controller 62;93;66;1352
controller 62;93;66;1352
controller 62;93;66;1352
controller 62;93;65;1331
controller 62;93;66;1352
controller 62;93;66;1352
controller 62;93;66;1352
controller 62;93;66;1352
controller 62;93;66;1352
controller 62;93;66;1352
controller 62;93;66;1352
controller 62;93;71;1454
controller 62;93;65;1331
controller 62;93;65;1331
controller 62;93;72;1475
controller 62;93;74;1516
controller 62;93;74;1516
controller 62;93;76;1556
controller 62;93;73;1495
controller 62;93;74;1516
controller 62;93;74;1516
controller 62;93;75;1536
controller 62;93;75;1536
controller 62;93;75;1536
controller 62;93;75;1536
controller 62;93;68;1393
controller 62;93;65;1331
controller 62;93;65;1331
controller 62;93;65;1331
controller 62;93;64;1311
controller 62;93;64;1311
controller 62;93;64;1311
controller 62;93;64;1311
controller 62;93;67;1372
controller 62;93;65;1331
controller 62;93;64;1311
controller 62;93;63;1290
controller 62;93;64;1311
controller 62;93;56;1147
controller 62;93;58;1188
controller 62;93;58;1188
controller 62;93;64;1311
controller 62;93;65;1331
controller 62;93;62;1270
controller 62;93;62;1270
controller 62;93;60;1229
controller 62;93;60;1229
controller 68;91;76;1556
controller 68;91;76;1556
controller 68;91;76;1556
controller 68;91;76;1556
controller 68;91;75;1536
controller 68;91;75;1536
controller 68;91;79;1618
controller 68;91;83;1700
controller 68;91;83;1700
controller 68;91;73;1495
controller 68;91;74;1516
controller 68;91;73;1495
controller 68;91;78;1597
controller 68;91;78;1597
controller 68;91;83;1700
controller 68;91;83;1700
controller 68;91;81;1659
controller 68;91;81;1659
controller 68;91;81;1659
controller 68;91;78;1597
controller 68;91;82;1679
controller 68;91;74;1516
controller 68;91;74;1516
controller 68;91;74;1516
controller 68;91;75;1536
controller 68;91;75;1536
controller 68;91;75;1536
controller 68;91;75;1536
controller 68;91;79;1618
controller 68;91;82;1679
controller 68;91;79;1618
controller 68;91;79;1618
controller 68;91;80;1638
controller 68;91;80;1638
controller 68;91;80;1638
controller 68;91;80;1638
controller 68;91;83;1700
controller 68;91;77;1577
controller 68;91;79;1618
controller 68;91;79;1618
controller 68;91;79;1618
controller 68;91;80;1638
controller 68;91;81;1659
controller 68;91;84;1720
controller 68;91;84;1720
controller 68;91;84;1720
controller 68;91;84;1720
controller 68;91;84;1720
controller 68;91;83;1700
controller 68;91;83;1700
controller 68;91;83;1700
controller 68;91;83;1700
controller 68;91;83;1700
controller 68;91;83;1700
controller 68;91;82;1679
controller 68;91;82;1679
controller 68;91;82;1679
controller 68;91;82;1679
controller 68;91;86;1761
controller 68;91;86;1761
controller 68;91;84;1720
controller 68;91;84;1720
controller 68;91;81;1659
controller 68;91;72;1475
controller 68;91;66;1352
controller 68;91;66;1352
controller 68;91;66;1352
controller 68;91;66;1352
controller 68;91;76;1556
controller 68;91;76;1556
controller 68;91;77;1577
controller 68;91;77;1577
controller 68;91;77;1577
controller 68;91;77;1577
controller 68;91;64;1311
controller 68;91;64;1311
controller 68;91;67;1372
controller 68;91;67;1372
controller 68;91;67;1372
controller 68;91;68;1393
controller 68;91;71;1454
controller 68;91;70;1434
controller 68;91;70;1434
controller 68;91;70;1434
controller 68;91;75;1536
controller 68;91;75;1536
controller 68;91;75;1536
controller 68;91;77;1577
controller 68;91;77;1577
controller 68;91;77;1577
controller 68;91;77;1577
controller 68;91;77;1577
controller 68;91;77;1577
controller 68;91;73;1495
controller 68;91;75;1536
controller 68;91;75;1536
controller 68;91;79;1618
controller 68;91;79;1618
controller 68;91;79;1618
controller 68;91;79;1618
controller 68;91;79;1618
controller 68;91;84;1720
controller 68;91;84;1720
controller 68;91;84;1720
controller 68;91;81;1659
controller 68;91;80;1638
controller 68;91;80;1638
controller 68;91;80;1638
