node 1;node 2;node 3;node 4;node 5
5.126149;0.0;0.0;2.4321778;3.0314422
5.126149;0.0;0.0;1.5681208;5.67556
5.126149;0.0;0.0;1.7443843;5.67556
3.635122;0.0;0.0;0.949625;3.849528
1.7940975;0.0;0.0;1.9936949;3.849528
1.7940975;0.0;0.0;1.0374045;3.849528
2.75119;0.0;0.0;1.0374045;3.849528
0.0;0.0;0.0;1.0374045;3.849528
0.0;0.0;0.0;0.0;3.849528
0.0;0.0;0.0;0.0;3.849528
0.0;0.0;0.0;0.0;3.849528
0.0;0.0;0.0;0.0;4.9297376
0.0;0.0;0.0;0.3207424;4.9297376
0.0;0.0;0.057950478;0.3207424;4.9297376
0.0;0.0;0.057950478;0.3207424;4.9297376
0.0;0.0;0.0;2.0225763;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;3.489683;0.0
0.0;0.0;0.0;6.1013656;0.0
0.0;0.0;0.0;6.1013656;0.0
0.0;0.0;0.0;9.431406;0.0
0.0;0.0;0.0;9.563911;0.0
0.0;0.0;0.0;2.0483918;0.0
0.0;0.0;0.0;2.0483918;0.0
0.0;0.0;0.0;2.0483918;0.0
0.0;0.0;0.0;2.0483918;0.0
0.0;0.0;0.0;10.123269;0.0
0.0;0.0;0.0;10.123269;0.287664
0.0;0.0;0.0;29.897533;0.287664
0.0;0.0;0.0;29.897533;0.0
0.0;0.0;0.0;29.897533;0.0
0.0;0.0;0.0;29.897533;0.0
0.0;0.0;0.0;29.897533;0.27103755
0.0;0.0;0.0;31.974604;0.0
0.0;0.0;0.0;31.974604;0.0
0.0;0.0;0.0;24.148415;0.0
0.0;0.0;0.0;8.805354;0.0
0.0;0.0;0.0;31.974604;0.0
0.0;0.0;0.0;31.974604;0.0
0.0;0.0;0.0;6.419689;0.0
0.0;0.0;0.0;0.73542035;0.0
0.0;0.0;0.0;0.73542035;0.0
0.0;0.0;0.0;2.1400297;0.0
0.0;0.0;0.0;2.1400297;0.0
0.0;0.0;0.0;0.16707738;0.0
0.0;0.0;0.0;0.16707738;0.0
2.6042428;0.0;0.0;0.16707738;0.0
4.3920884;0.0;0.0;1.9614339;0.0
4.3920884;0.0;0.0;0.0;0.0
4.3920884;0.0;0.0;0.0;0.0
4.3920884;0.0;0.0;0.0;0.0
4.3920884;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.92159665;0.0;0.0;0.0;0.0
0.92159665;0.0;0.0;0.0;0.0
5.7726655;0.0;0.0;0.0;0.0
5.7726655;0.0;0.0;0.0;0.0
3.8784707;0.0;0.0;0.0;0.0
3.8784707;0.0;0.0;0.0;0.0
3.8784707;0.0;0.0;0.0;0.0
5.4962955;0.0;0.0;0.0;0.0
1.1393504;0.0;0.0;0.0;0.0
5.507823;0.0;0.0;0.0;0.0
5.507823;0.0;0.0;0.0;0.0
5.507823;0.0;0.0;0.0;0.0
0.19874741;0.0;0.0;0.0;0.0
1.562979;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.09547667;0.0;0.0;0.0;0.0
2.611259;0.0;0.0;0.0;0.0
2.611259;0.0;0.0;0.0;0.0
2.611259;0.0;0.0;0.0;0.0
7.1851506;0.0;0.0;0.0;0.0
35.441517;0.0;0.0;0.0;0.0
35.441517;0.0;0.0;0.0;0.0
31.974604;0.0;0.0;0.0;0.0
13.926125;0.0;0.0;0.0;0.0
13.926125;0.0;0.0;0.0;0.0
9.673712;0.0;0.0;0.0;0.0
3.2579844;0.0;0.0;0.0;0.0
2.6063786;0.0;0.0;0.0;0.0
4.7832007;0.0;0.0;0.0;0.0
4.7832007;0.0;0.0;0.0;0.0
4.7832007;0.0;0.0;1.4465792;0.0
0.0;0.0;0.0;1.4465792;0.0
0.0;0.0;0.0;1.4465792;0.0
0.0;0.0;0.0;1.4465792;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.010908;0.0;0.0;0.0;0.0
4.010908;0.0;0.0;0.0;0.0
6.9132695;0.0;0.0;0.0;0.0
2.561109;0.0;0.0;0.0;0.0
2.561109;0.0;0.0;0.0;0.0
2.561109;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.42636958;0.0;0.0;0.0;0.0
0.42636958;0.0;0.0;0.0;0.0
0.42636958;0.0;0.0;0.0;0.0
0.42636958;0.0;2.408027;0.0;0.0
0.0;0.0;2.408027;0.0;0.0
1.1258246;0.0;2.408027;0.0;0.0
2.8954942;0.0;2.408027;0.0;0.0
4.7144456;0.0;0.0;0.0;0.0
1.202357;0.0;0.0;0.0;0.0
1.202357;0.0;0.0;0.0;0.0
1.202357;0.0;0.0;0.0;0.0
2.8476326;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.86278;0.0;0.0;0.0;0.0
6.6859655;0.0;0.0;0.0;0.0
6.6859655;0.0;0.0;0.0;0.0
6.6859655;0.0;0.0;0.0;0.0
6.6859655;0.0;0.0;0.0;0.0
6.6859655;0.0;0.0;0.0;0.0
6.6859655;0.0;0.0;0.0;0.0
1.230673;0.0;0.0;0.0;0.0
1.230673;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.3734496;0.0;0.0;0.0;0.0
3.3734496;0.0;0.5705542;0.0;0.0
3.3734496;0.0;0.5705542;0.0;0.0
11.599466;0.0;0.5705542;0.0;0.0
9.777657;0.0;0.5705542;0.0;0.0
9.777657;0.0;1.6541194;0.0;0.0
31.974604;0.0;1.6541194;0.0;0.0
31.974604;0.0;1.6541194;0.0;0.0
31.974604;0.0;1.6541194;0.0;0.0
31.974604;0.0;6.0735984;0.0;0.0
15.574163;0.0;6.0735984;0.0;0.0
15.574163;0.0;6.0735984;0.0;0.0
15.574163;0.0;3.1396093;0.0;0.0
4.816284;0.0;0.50762266;0.0;0.0
2.387121;0.0;0.50762266;0.0;0.0
4.3237567;0.0;0.50762266;0.0;0.0
4.3237567;0.0;0.50762266;0.0;0.0
0.44031715;0.0;0.0;0.0;0.0
2.842094;0.0;0.0;0.0;0.0
2.842094;0.0;0.0;0.0;0.0
2.842094;0.0;0.0;0.0;0.0
5.802809;0.0;0.4522636;0.0;0.0
2.0125961;0.0;0.046064805;0.0;0.0
5.6654935;0.0;0.046064805;0.0;0.0
0.3365393;0.0;0.046064805;0.0;0.0
0.3365393;0.0;0.046064805;0.0;0.0
4.0470676;0.0;0.0;0.0;0.0
3.8835175;0.0;0.0;0.0;0.0
3.8835175;0.0;0.0;0.0;0.0
3.8835175;0.0;0.0;0.0;0.0
4.8659673;0.0;2.7823136;0.0;0.0
16.623346;0.0;12.044948;0.0;0.0
16.623346;0.0;12.044948;0.0;0.0
8.539199;0.0;12.044948;0.0;0.0
14.861819;0.0;12.044948;0.0;0.0
10.182357;0.0;6.913239;0.0;0.0
10.182357;0.0;6.913239;0.0;0.0
10.182357;0.0;6.913239;0.0;0.0
26.28082;0.0;6.913239;0.0;0.0
12.207075;0.0;6.913239;0.0;0.0
12.207075;0.0;10.114414;0.0;0.0
9.817684;0.0;10.114414;0.0;0.0
4.271348;0.0;10.114414;0.0;0.0
4.271348;0.0;10.114414;0.0;0.0
4.271348;0.0;10.114414;0.0;0.0
18.766262;0.0;31.974604;0.0;0.0
