controller;battery;memory_avaliable;total_memory_avaliable
controller 91;93;75;1536
controller 91;93;84;1720
controller 91;93;80;1638
controller 91;93;80;1638
controller 91;93;76;1556
controller 91;93;76;1556
controller 91;93;76;1556
controller 91;93;77;1577
controller 91;93;77;1577
controller 91;93;77;1577
controller 91;93;85;1741
controller 91;93;82;1679
controller 91;93;82;1679
controller 91;93;82;1679
controller 91;93;82;1679
controller 91;93;67;1372
controller 91;93;67;1372
controller 91;93;67;1372
controller 91;93;65;1331
controller 91;93;65;1331
controller 91;93;65;1331
controller 91;93;67;1372
controller 91;93;67;1372
controller 91;93;67;1372
controller 91;93;67;1372
controller 91;93;67;1372
controller 91;93;72;1475
controller 91;93;69;1413
controller 91;93;69;1413
controller 91;93;69;1413
controller 91;93;69;1413
controller 91;93;75;1536
controller 91;93;78;1597
controller 91;93;81;1659
controller 91;93;81;1659
controller 91;93;80;1638
controller 91;93;82;1679
controller 91;93;82;1679
controller 91;93;82;1679
controller 91;93;82;1679
controller 91;93;82;1679
controller 91;93;82;1679
controller 91;93;81;1659
controller 91;93;85;1741
controller 91;93;85;1741
controller 91;93;85;1741
controller 91;93;81;1659
controller 91;93;77;1577
controller 91;93;77;1577
controller 91;93;77;1577
controller 91;93;78;1597
controller 91;93;74;1516
controller 91;93;81;1659
controller 91;93;73;1495
controller 91;93;75;1536
controller 91;93;79;1618
controller 91;93;78;1597
controller 91;93;78;1597
controller 91;93;79;1618
controller 91;93;80;1638
controller 91;93;81;1659
controller 91;93;80;1638
controller 91;93;80;1638
controller 91;93;83;1700
controller 91;93;83;1700
controller 91;93;76;1556
controller 91;93;76;1556
controller 91;93;76;1556
controller 91;93;78;1597
controller 91;93;86;1761
controller 91;93;86;1761
controller 91;93;93;1905
controller 91;93;93;1905
controller 59;95;98;2007
controller 59;95;98;2007
controller 59;95;97;1987
controller 59;95;97;1987
controller 59;95;96;1966
controller 59;95;87;1782
controller 59;95;87;1782
controller 59;95;87;1782
controller 59;95;87;1782
controller 59;95;82;1679
controller 59;95;96;1966
controller 59;95;94;1925
controller 59;95;94;1925
controller 59;95;93;1905
controller 59;95;87;1782
controller 59;95;87;1782
controller 59;95;85;1741
controller 59;95;83;1700
controller 59;95;86;1761
controller 59;95;86;1761
controller 59;95;86;1761
controller 59;95;94;1925
controller 59;95;91;1864
controller 59;95;91;1864
controller 59;95;91;1864
controller 59;95;84;1720
controller 59;95;84;1720
controller 59;95;84;1720
controller 59;95;84;1720
controller 59;95;81;1659
controller 59;95;86;1761
controller 59;95;83;1700
controller 59;95;83;1700
controller 59;95;82;1679
controller 59;95;79;1618
controller 59;95;91;1864
controller 59;95;91;1864
controller 59;95;94;1925
controller 59;95;87;1782
controller 59;95;97;1987
controller 59;95;96;1966
controller 59;95;96;1966
controller 59;95;96;1966
controller 59;95;96;1966
controller 59;95;96;1966
controller 59;95;92;1884
controller 59;95;92;1884
controller 59;95;92;1884
controller 59;95;78;1597
controller 59;95;86;1761
controller 59;95;86;1761
controller 59;95;86;1761
controller 59;95;81;1659
controller 59;95;81;1659
controller 59;95;81;1659
controller 59;95;81;1659
controller 59;95;81;1659
controller 59;95;81;1659
controller 59;95;82;1679
controller 59;95;82;1679
controller 59;95;82;1679
controller 59;95;71;1454
controller 59;95;71;1454
controller 59;95;69;1413
controller 59;95;69;1413
controller 59;95;69;1413
controller 59;95;69;1413
controller 59;95;69;1413
controller 59;95;74;1516
controller 59;95;73;1495
controller 59;95;64;1311
controller 59;95;74;1516
controller 59;95;74;1516
controller 59;95;77;1577
controller 59;95;77;1577
controller 59;95;77;1577
controller 59;95;77;1577
controller 59;95;71;1454
controller 59;95;78;1597
controller 59;95;80;1638
controller 59;95;82;1679
controller 59;95;81;1659
controller 59;95;82;1679
controller 59;95;69;1413
controller 59;95;69;1413
controller 59;95;69;1413
controller 59;95;70;1434
controller 59;95;70;1434
controller 59;95;70;1434
controller 59;95;70;1434
controller 59;95;70;1434
controller 59;95;70;1434
controller 59;95;70;1434
controller 59;95;70;1434
controller 59;95;70;1434
controller 59;95;72;1475
controller 59;95;72;1475
controller 59;95;72;1475
controller 59;95;96;1966
controller 59;95;96;1966
controller 59;95;96;1966
controller 59;95;93;1905
controller 59;95;93;1905
controller 59;95;93;1905
controller 59;95;89;1823
controller 20;100;98;2007
controller 20;100;99;2028
controller 20;100;99;2028
controller 20;100;99;2028
controller 20;100;94;1925
controller 20;100;94;1925
controller 20;100;94;1925
controller 20;100;92;1884
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;82;1679
controller 20;100;78;1597
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;82;1679
controller 20;100;66;1352
controller 20;100;68;1393
controller 20;100;68;1393
controller 20;100;69;1413
controller 20;100;72;1475
controller 20;100;72;1475
controller 20;100;75;1536
controller 20;100;75;1536
controller 20;100;75;1536
controller 20;100;76;1556
controller 20;100;76;1556
controller 20;100;83;1700
controller 20;100;83;1700
controller 20;100;83;1700
controller 20;100;76;1556
controller 20;100;78;1597
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;75;1536
controller 20;100;76;1556
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;87;1782
controller 20;100;87;1782
controller 20;100;87;1782
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;71;1454
controller 20;100;71;1454
controller 20;100;71;1454
controller 20;100;74;1516
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;81;1659
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;73;1495
controller 20;100;76;1556
controller 20;100;80;1638
controller 20;100;97;1987
controller 20;100;97;1987
controller 20;100;97;1987
controller 20;100;97;1987
controller 20;100;97;1987
controller 20;100;96;1966
controller 20;100;96;1966
controller 20;100;98;2007
controller 20;100;98;2007
controller 20;100;98;2007
controller 20;100;94;1925
controller 20;100;93;1905
controller 20;100;93;1905
controller 20;100;87;1782
controller 20;100;87;1782
controller 20;100;91;1864
controller 20;100;88;1802
controller 20;100;88;1802
controller 20;100;87;1782
controller 20;100;85;1741
controller 20;100;93;1905
controller 20;100;92;1884
controller 20;100;92;1884
controller 20;100;97;1987
controller 20;100;97;1987
controller 20;100;94;1925
controller 20;100;84;1720
controller 20;100;73;1495
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;92;1884
controller 20;100;92;1884
controller 20;100;94;1925
controller 20;100;93;1905
controller 20;100;93;1905
controller 20;100;93;1905
controller 20;100;97;1987
controller 20;100;97;1987
controller 20;100;97;1987
controller 20;100;93;1905
controller 20;100;93;1905
controller 20;100;93;1905
controller 20;100;93;1905
controller 20;100;90;1843
controller 20;100;90;1843
controller 20;100;90;1843
controller 20;100;90;1843
controller 20;100;88;1802
controller 20;100;88;1802
controller 20;100;88;1802
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;82;1679
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;86;1761
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;83;1700
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;79;1618
controller 20;100;81;1659
controller 20;100;74;1516
controller 20;100;77;1577
controller 20;100;70;1434
controller 20;100;70;1434
controller 20;100;70;1434
controller 20;100;69;1413
controller 20;100;66;1352
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;77;1577
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;96;1966
controller 20;100;96;1966
controller 20;100;90;1843
controller 20;100;90;1843
controller 20;100;90;1843
controller 20;100;90;1843
controller 20;100;86;1761
controller 20;100;86;1761
controller 20;100;86;1761
controller 20;100;84;1720
controller 20;100;81;1659
controller 20;100;70;1434
controller 20;100;90;1843
controller 20;100;87;1782
controller 20;100;87;1782
controller 20;100;87;1782
controller 20;100;87;1782
controller 20;100;95;1946
controller 20;100;94;1925
controller 20;100;94;1925
controller 20;100;84;1720
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;88;1802
controller 20;100;86;1761
controller 20;100;86;1761
controller 20;100;86;1761
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;97;1987
controller 20;100;92;1884
controller 20;100;91;1864
controller 20;100;91;1864
controller 20;100;74;1516
controller 20;100;85;1741
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;69;1413
controller 20;100;68;1393
controller 20;100;68;1393
controller 20;100;75;1536
controller 20;100;79;1618
controller 20;100;86;1761
controller 20;100;84;1720
controller 20;100;81;1659
controller 20;100;80;1638
controller 20;100;82;1679
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;81;1659
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;81;1659
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;60;1229
controller 20;100;66;1352
controller 20;100;66;1352
controller 20;100;66;1352
controller 20;100;69;1413
controller 20;100;69;1413
controller 20;100;69;1413
controller 20;100;71;1454
controller 20;100;71;1454
controller 20;100;71;1454
controller 20;100;71;1454
controller 20;100;71;1454
controller 20;100;77;1577
controller 20;100;81;1659
controller 20;100;78;1597
controller 20;100;81;1659
controller 20;100;77;1577
controller 20;100;82;1679
controller 20;100;76;1556
controller 20;100;76;1556
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;87;1782
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;79;1618
controller 20;100;90;1843
controller 20;100;90;1843
controller 20;100;75;1536
controller 20;100;75;1536
controller 20;100;75;1536
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;89;1823
controller 20;100;88;1802
controller 20;100;91;1864
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;85;1741
controller 20;100;87;1782
controller 20;100;84;1720
controller 20;100;80;1638
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;76;1556
controller 20;100;76;1556
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;76;1556
controller 20;100;76;1556
controller 20;100;76;1556
controller 20;100;76;1556
controller 20;100;76;1556
controller 20;100;66;1352
controller 20;100;66;1352
controller 20;100;68;1393
controller 20;100;68;1393
controller 20;100;57;1167
controller 20;100;57;1167
controller 20;100;57;1167
controller 20;100;58;1188
controller 20;100;59;1208
controller 20;100;62;1270
controller 20;100;62;1270
controller 20;100;62;1270
controller 20;100;67;1372
controller 20;100;69;1413
controller 20;100;69;1413
controller 20;100;69;1413
controller 20;100;77;1577
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;83;1700
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;80;1638
controller 20;100;81;1659
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;79;1618
controller 20;100;79;1618
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;80;1638
controller 20;100;91;1864
controller 20;100;91;1864
controller 20;100;85;1741
controller 20;100;87;1782
controller 20;100;83;1700
controller 20;100;83;1700
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;81;1659
controller 20;100;79;1618
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;78;1597
controller 20;100;74;1516
controller 20;100;75;1536
controller 20;100;75;1536
controller 20;100;76;1556
controller 20;100;77;1577
controller 20;100;78;1597
controller 20;100;64;1311
controller 20;100;70;1434
controller 20;100;70;1434
controller 20;100;70;1434
controller 20;100;70;1434
controller 20;100;72;1475
controller 20;100;72;1475
controller 20;100;76;1556
controller 20;100;76;1556
controller 20;100;78;1597
controller 20;100;82;1679
controller 20;100;82;1679
controller 20;100;84;1720
controller 20;100;84;1720
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;81;1659
controller 20;100;74;1516
