controller;battery;memory_avaliable;total_memory_avaliable
controller 1;72;56;1147
controller 1;72;56;1147
controller 1;72;56;1147
controller 98;93;81;829
controller 98;93;81;829
controller 98;93;81;829
controller 98;93;84;860
controller 98;93;84;860
controller 98;93;84;860
controller 98;93;84;860
controller 98;93;81;829
controller 98;93;81;829
controller 98;93;81;829
controller 98;93;86;881
controller 98;93;86;881
controller 98;93;87;891
controller 98;93;85;870
controller 98;93;85;870
controller 98;93;85;870
controller 98;93;94;963
controller 98;93;94;963
controller 98;93;94;963
controller 98;93;93;952
controller 98;93;88;901
controller 98;93;80;819
controller 98;93;85;870
controller 34;95;86;881
controller 34;95;83;850
controller 34;95;82;840
controller 34;95;82;840
controller 34;95;82;840
controller 34;95;83;850
controller 34;95;78;799
controller 98;93;82;840
controller 98;93;82;840
controller 98;93;80;819
controller 98;93;83;850
controller 98;93;83;850
controller 98;93;83;850
controller 98;93;73;748
controller 77;62;85;1741
controller 77;62;85;1741
controller 77;62;85;1741
controller 77;62;86;1761
controller 77;62;76;1556
controller 77;62;76;1556
controller 77;62;76;1556
controller 77;62;76;1556
controller 77;62;76;1556
controller 77;62;76;1556
controller 77;62;82;1679
controller 77;62;82;1679
controller 77;62;82;1679
controller 34;95;81;829
controller 34;95;81;829
controller 34;95;81;829
controller 34;95;81;829
controller 34;95;72;737
controller 98;93;87;891
controller 98;93;86;881
controller 98;93;89;911
controller 98;93;84;860
controller 98;93;81;829
controller 98;93;81;829
controller 98;93;81;829
controller 98;93;73;748
controller 98;93;73;748
controller 62;97;80;819
controller 62;97;80;819
controller 62;97;80;819
controller 62;97;65;666
controller 46;94;84;1720
controller 46;94;82;1679
controller 34;95;81;829
controller 34;95;81;829
controller 34;95;79;809
controller 34;95;79;809
controller 34;95;80;819
controller 34;95;80;819
controller 34;95;89;911
controller 34;95;89;911
controller 34;95;88;901
controller 34;95;88;901
controller 34;95;85;870
controller 34;95;85;870
controller 34;95;85;870
controller 34;95;84;860
controller 34;95;84;860
controller 34;95;75;768
controller 98;93;92;942
controller 98;93;88;901
controller 98;93;93;952
controller 98;93;90;922
controller 98;93;90;922
controller 98;93;90;922
controller 98;93;90;922
controller 98;93;90;922
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;96;983
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 34;95;94;963
controller 34;95;94;963
controller 34;95;83;850
controller 34;95;83;850
controller 34;95;83;850
controller 34;95;73;748
controller 70;77;66;1352
controller 70;77;62;1270
controller 98;93;83;850
controller 98;93;83;850
controller 98;93;84;860
controller 98;93;79;809
controller 98;93;83;850
controller 98;93;83;850
controller 98;93;83;850
controller 98;93;83;850
controller 98;93;83;850
controller 98;93;91;932
controller 98;93;90;922
controller 98;93;90;922
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;88;901
controller 98;93;89;911
controller 98;93;89;911
controller 98;93;94;963
controller 98;93;94;963
controller 98;93;94;963
controller 98;93;94;963
controller 98;93;89;911
controller 98;93;87;891
controller 98;93;87;891
controller 98;93;87;891
controller 98;93;90;922
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;92;942
controller 98;93;92;942
controller 98;93;94;963
controller 98;93;95;973
controller 98;93;95;973
controller 98;93;88;901
controller 98;93;88;901
controller 98;93;88;901
controller 98;93;88;901
controller 98;93;90;922
controller 98;93;93;952
controller 98;93;92;942
controller 3;94;98;2007
controller 3;94;95;1946
controller 3;94;95;1946
controller 3;94;95;1946
controller 3;94;95;1946
controller 3;94;95;1946
controller 3;94;95;1946
controller 3;94;93;1905
controller 3;94;89;1823
controller 3;94;89;1823
controller 3;94;87;1782
controller 3;94;89;1823
controller 3;94;89;1823
controller 3;94;81;1659
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;86;1761
controller 3;94;86;1761
controller 3;94;80;1638
controller 3;94;75;1536
controller 3;94;75;1536
controller 3;94;81;1659
controller 3;94;78;1597
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;88;1802
controller 3;94;85;1741
controller 3;94;85;1741
controller 3;94;85;1741
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;87;1782
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;86;1761
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;83;1700
controller 3;94;82;1679
controller 3;94;75;1536
controller 3;94;75;1536
controller 3;94;78;1597
controller 3;94;82;1679
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;72;1475
controller 3;94;76;1556
controller 3;94;81;1659
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;67;1372
controller 3;94;67;1372
controller 3;94;68;1393
controller 3;94;66;1352
controller 3;94;64;1311
controller 3;94;65;1331
controller 3;94;65;1331
controller 3;94;60;1229
controller 3;94;65;1331
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;61;1249
controller 3;94;61;1249
controller 3;94;62;1270
controller 3;94;62;1270
controller 3;94;62;1270
controller 3;94;62;1270
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;64;1311
controller 3;94;64;1311
controller 3;94;64;1311
controller 3;94;64;1311
controller 3;94;67;1372
controller 3;94;67;1372
controller 3;94;69;1413
controller 3;94;74;1516
controller 3;94;73;1495
controller 3;94;70;1434
controller 3;94;68;1393
controller 3;94;68;1393
controller 3;94;71;1454
controller 3;94;69;1413
controller 3;94;69;1413
controller 3;94;70;1434
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;78;1597
controller 3;94;75;1536
controller 3;94;76;1556
controller 3;94;66;1352
controller 3;94;69;1413
controller 3;94;69;1413
controller 3;94;71;1454
controller 3;94;71;1454
controller 3;94;76;1556
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;81;1659
controller 3;94;83;1700
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;77;1577
controller 3;94;75;1536
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;67;1372
controller 3;94;68;1393
controller 3;94;68;1393
controller 3;94;67;1372
controller 3;94;66;1352
controller 3;94;60;1229
controller 3;94;57;1167
controller 3;94;56;1147
controller 3;94;56;1147
controller 3;94;57;1167
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;62;1270
controller 3;94;69;1413
controller 3;94;70;1434
controller 3;94;70;1434
controller 3;94;76;1556
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;85;1741
controller 3;94;84;1720
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;86;1761
controller 3;94;86;1761
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;73;1495
controller 3;94;74;1516
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;92;1884
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;87;1782
controller 3;94;94;1925
controller 3;94;94;1925
controller 3;94;94;1925
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;81;1659
controller 3;94;77;1577
controller 3;94;73;1495
controller 3;94;70;1434
controller 3;94;65;1331
controller 3;94;66;1352
controller 3;94;58;1188
controller 3;94;58;1188
controller 3;94;57;1167
controller 3;94;57;1167
controller 3;94;57;1167
controller 3;94;57;1167
controller 3;94;71;1454
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;89;1823
controller 3;94;89;1823
controller 3;94;89;1823
controller 3;94;89;1823
controller 3;94;90;1843
controller 3;94;90;1843
controller 3;94;90;1843
controller 3;94;85;1741
controller 3;94;89;1823
controller 3;94;88;1802
controller 3;94;88;1802
controller 3;94;85;1741
controller 3;94;79;1618
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;85;1741
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;87;1782
controller 3;94;87;1782
controller 3;94;87;1782
controller 3;94;95;1946
controller 3;94;96;1966
controller 3;94;93;1905
controller 3;94;90;1843
controller 3;94;90;1843
controller 3;94;85;1741
controller 3;94;81;1659
controller 3;94;83;1700
controller 3;94;84;1720
controller 3;94;85;1741
controller 3;94;85;1741
controller 3;94;90;1843
controller 3;94;90;1843
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;91;1864
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;78;1597
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;86;1761
controller 3;94;87;1782
controller 3;94;88;1802
controller 3;94;86;1761
controller 3;94;96;1966
controller 3;94;96;1966
controller 3;94;95;1946
controller 3;94;95;1946
controller 3;94;98;2007
controller 3;94;83;1700
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;71;1454
controller 3;94;71;1454
controller 3;94;71;1454
controller 3;94;70;1434
controller 3;94;70;1434
controller 3;94;69;1413
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;64;1311
controller 3;94;65;1331
controller 3;94;65;1331
controller 3;94;74;1516
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;76;1556
controller 3;94;73;1495
controller 3;94;73;1495
controller 3;94;72;1475
controller 3;94;72;1475
controller 3;94;73;1495
controller 3;94;74;1516
controller 3;94;74;1516
controller 3;94;74;1516
controller 3;94;61;1249
controller 3;94;61;1249
controller 3;94;61;1249
controller 3;94;62;1270
controller 3;94;62;1270
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;63;1290
controller 3;94;65;1331
controller 3;94;65;1331
controller 3;94;76;1556
controller 3;94;76;1556
controller 3;94;76;1556
controller 3;94;66;1352
controller 3;94;66;1352
controller 3;94;66;1352
controller 3;94;66;1352
controller 3;94;64;1311
controller 3;94;54;1106
controller 3;94;54;1106
controller 3;94;54;1106
controller 3;94;61;1249
controller 3;94;61;1249
controller 3;94;62;1270
controller 3;94;65;1331
controller 3;94;64;1311
controller 3;94;66;1352
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;78;1597
controller 3;94;64;1311
controller 3;94;65;1331
controller 3;94;66;1352
controller 3;94;61;1249
controller 3;94;44;901
controller 3;94;47;963
controller 3;94;50;1024
controller 3;94;53;1085
controller 3;94;53;1085
controller 3;94;53;1085
controller 3;94;60;1229
controller 3;94;71;1454
controller 3;94;71;1454
controller 3;94;82;1679
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;79;1618
controller 3;94;78;1597
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;94;1925
controller 3;94;96;1966
controller 3;94;96;1966
controller 3;94;96;1966
controller 3;94;96;1966
controller 3;94;96;1966
controller 3;94;96;1966
controller 3;94;90;1843
controller 3;94;88;1802
controller 3;94;88;1802
controller 3;94;88;1802
controller 3;94;88;1802
controller 3;94;88;1802
controller 3;94;88;1802
controller 3;94;88;1802
controller 3;94;90;1843
controller 3;94;87;1782
controller 3;94;95;1946
controller 3;94;95;1946
controller 3;94;95;1946
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;87;1782
controller 3;94;87;1782
controller 3;94;92;1884
controller 3;94;93;1905
controller 3;94;90;1843
controller 3;94;90;1843
controller 3;94;89;1823
controller 3;94;89;1823
controller 3;94;87;1782
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;89;1823
controller 3;94;89;1823
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;74;1516
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;76;1556
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;79;1618
controller 3;94;83;1700
controller 3;94;83;1700
controller 3;94;88;1802
controller 3;94;84;1720
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;82;1679
controller 3;94;82;1679
controller 3;94;67;1372
controller 3;94;67;1372
controller 3;94;68;1393
controller 3;94;72;1475
controller 3;94;78;1597
controller 3;94;71;1454
controller 3;94;71;1454
controller 3;94;73;1495
controller 3;94;77;1577
controller 3;94;79;1618
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;81;1659
controller 3;94;75;1536
controller 3;94;75;1536
controller 3;94;75;1536
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;76;1556
controller 3;94;75;1536
controller 3;94;75;1536
controller 3;94;75;1536
controller 3;94;100;2048
controller 3;94;100;2048
controller 3;94;100;2048
controller 3;94;100;2048
controller 3;94;100;2048
controller 3;94;100;2048
controller 3;94;100;2048
controller 3;94;97;1987
controller 3;94;97;1987
controller 3;94;90;1843
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;90;1843
controller 3;94;90;1843
controller 3;94;90;1843
controller 3;94;85;1741
controller 3;94;85;1741
controller 3;94;83;1700
controller 3;94;79;1618
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;81;1659
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;78;1597
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;79;1618
controller 3;94;77;1577
controller 3;94;76;1556
controller 3;94;76;1556
controller 3;94;75;1536
controller 3;94;73;1495
controller 3;94;68;1393
controller 3;94;68;1393
controller 3;94;73;1495
controller 3;94;73;1495
controller 3;94;73;1495
controller 3;94;69;1413
controller 3;94;66;1352
controller 3;94;60;1229
controller 3;94;60;1229
controller 3;94;60;1229
controller 3;94;60;1229
controller 3;94;60;1229
controller 3;94;63;1290
controller 3;94;77;1577
controller 3;94;77;1577
controller 3;94;88;1802
controller 3;94;88;1802
controller 3;94;82;1679
controller 3;94;84;1720
controller 3;94;84;1720
controller 3;94;83;1700
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;80;1638
controller 3;94;77;1577
controller 3;94;79;1618
controller 3;94;79;1618
controller 3;94;84;1720
controller 98;93;98;1004
controller 98;93;98;1004
controller 98;93;98;1004
controller 98;93;89;911
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;96;983
controller 98;93;92;942
controller 98;93;92;942
controller 98;93;90;922
controller 98;93;90;922
controller 98;93;90;922
controller 98;93;87;891
controller 98;93;90;922
controller 98;93;91;932
controller 98;93;91;932
controller 98;93;91;932
controller 98;93;81;829
controller 98;93;84;860
controller 98;93;84;860
controller 98;93;84;860
controller 98;93;81;829
controller 98;93;81;829
controller 98;93;76;778
controller 98;93;75;768
controller 98;93;75;768
controller 98;93;76;778
controller 98;93;76;778
controller 98;93;74;758
controller 98;93;79;809
controller 98;93;79;809
controller 98;93;79;809
controller 98;93;79;809
controller 98;93;79;809
controller 98;93;79;809
controller 98;93;79;809
controller 98;93;82;840
controller 98;93;82;840
controller 98;93;82;840
controller 98;93;89;911
controller 98;93;83;850
controller 98;93;83;850
controller 98;93;82;840
controller 98;93;82;840
controller 98;93;72;737
controller 98;93;70;717
controller 98;93;72;737
controller 98;93;72;737
controller 98;93;67;686
controller 98;93;65;666
controller 98;93;65;666
