controller;battery;memory_avaliable;total_memory_avaliable
controller 91;96;93;1905
controller 91;96;93;1905
controller 91;96;93;1905
controller 91;96;92;1884
controller 91;96;92;1884
controller 91;96;92;1884
controller 91;96;92;1884
controller 91;96;93;1905
controller 91;96;93;1905
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;98;2007
controller 91;96;89;1823
controller 91;96;89;1823
controller 91;96;89;1823
controller 91;96;83;1700
controller 91;96;74;1516
controller 91;96;73;1495
controller 91;96;76;1556
controller 91;96;76;1556
controller 91;96;78;1597
controller 91;96;78;1597
controller 91;96;80;1638
controller 91;96;80;1638
controller 91;96;80;1638
controller 91;96;80;1638
controller 91;96;80;1638
controller 91;96;72;1475
controller 91;96;72;1475
controller 91;96;72;1475
controller 91;96;72;1475
controller 91;96;72;1475
controller 91;96;72;1475
controller 91;96;72;1475
controller 91;96;71;1454
controller 91;96;80;1638
controller 91;96;84;1720
controller 91;96;84;1720
