controller;battery;memory_avaliable;total_memory_avaliable
controller 55;86;81;829
controller 55;86;66;676
controller 71;68;83;1700
controller 71;68;83;1700
controller 71;68;85;1741
controller 71;67;81;1659
controller 71;67;81;1659
controller 71;67;81;1659
controller 71;67;81;1659
controller 71;67;81;1659
controller 71;66;76;1556
controller 71;66;76;1556
controller 71;66;76;1556
controller 71;66;74;1516
controller 71;66;71;1454
controller 71;66;71;1454
controller 71;66;71;1454
controller 71;65;71;1454
controller 71;65;71;1454
controller 71;65;75;1536
controller 71;65;76;1556
controller 71;65;78;1597
controller 71;65;98;2007
controller 71;65;98;2007
controller 71;65;98;2007
controller 71;65;98;2007
controller 71;65;85;1741
controller 71;65;85;1741
controller 71;65;83;1700
controller 71;65;75;1536
controller 71;65;75;1536
controller 28;60;78;1597
controller 28;60;78;1597
controller 28;60;87;1782
controller 28;60;87;1782
controller 28;60;87;1782
controller 28;60;87;1782
controller 66;76;27;553
controller 66;76;27;553
controller 66;76;27;553
controller 66;75;19;389
controller 71;64;76;1556
controller 71;64;76;1556
controller 71;63;76;1556
controller 30;81;71;1454
controller 30;81;71;1454
controller 30;81;71;1454
controller 30;81;71;1454
controller 30;81;79;1618
controller 30;81;79;1618
controller 30;81;79;1618
controller 30;81;79;1618
controller 30;81;79;1618
controller 30;80;79;1618
controller 30;80;79;1618
controller 30;80;79;1618
controller 30;80;89;1823
controller 55;83;80;819
controller 55;83;78;799
controller 55;83;81;829
controller 55;83;87;891
controller 55;83;83;850
controller 55;83;83;850
controller 55;83;83;850
controller 55;83;83;850
controller 55;83;83;850
controller 55;83;81;829
controller 55;83;81;829
controller 55;83;81;829
controller 55;83;81;829
controller 55;83;81;829
controller 55;83;79;809
controller 55;83;79;809
controller 55;82;79;809
controller 55;82;79;809
controller 55;82;79;809
controller 55;82;89;911
controller 55;82;84;860
controller 55;82;81;829
controller 55;82;81;829
controller 55;82;81;829
controller 55;82;81;829
controller 55;82;81;829
controller 55;82;85;870
controller 55;82;83;850
controller 55;82;83;850
controller 55;82;86;881
controller 55;82;84;860
controller 55;81;83;850
controller 55;81;83;850
controller 93;83;81;415
controller 93;83;81;415
controller 93;83;81;415
controller 66;74;20;410
controller 66;74;20;410
controller 66;74;16;328
controller 66;74;20;410
controller 55;80;81;829
controller 55;80;81;829
controller 55;80;81;829
controller 55;80;79;809
controller 55;80;80;819
controller 55;79;80;819
controller 55;79;80;819
controller 55;79;85;870
controller 55;79;82;840
controller 55;79;73;748
controller 73;56;81;1659
controller 73;56;81;1659
controller 73;56;79;1618
controller 73;56;82;1679
controller 73;56;85;1741
controller 73;56;85;1741
controller 73;56;85;1741
controller 73;56;85;1741
controller 73;56;85;1741
controller 73;56;85;1741
controller 73;56;87;1782
controller 73;56;73;1495
controller 73;56;73;1495
controller 73;56;73;1495
controller 73;56;68;1393
controller 32;58;81;829
controller 32;58;78;799
controller 32;58;78;799
controller 32;58;78;799
controller 32;58;71;727
controller 32;58;80;819
controller 32;58;80;819
controller 93;82;81;415
controller 93;82;88;451
controller 93;82;88;451
controller 93;82;81;415
controller 93;82;86;440
controller 93;81;86;440
controller 93;81;86;440
controller 93;81;89;456
controller 93;81;88;451
controller 93;81;88;451
controller 93;81;88;451
controller 93;81;86;440
controller 93;81;86;440
controller 93;81;83;425
controller 93;81;83;425
controller 93;81;75;384
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;88;1802
controller 71;58;84;1720
controller 71;58;85;1741
controller 71;58;85;1741
controller 71;58;85;1741
controller 71;58;85;1741
controller 71;58;85;1741
controller 71;58;82;1679
controller 71;58;82;1679
controller 71;57;74;1516
controller 71;57;74;1516
controller 71;57;74;1516
controller 71;57;74;1516
controller 71;57;74;1516
controller 71;57;79;1618
controller 71;57;80;1638
controller 73;54;79;1618
controller 73;54;76;1556
controller 73;54;77;1577
controller 71;57;81;1659
controller 71;57;81;1659
controller 71;57;81;1659
controller 71;57;78;1597
controller 71;57;78;1597
controller 71;56;78;1597
controller 71;56;86;1761
controller 71;56;82;1679
controller 71;56;82;1679
controller 71;56;82;1679
controller 71;56;81;1659
controller 55;74;80;819
controller 55;74;80;819
controller 55;74;82;840
controller 55;74;84;860
controller 55;74;84;860
controller 55;74;82;840
controller 55;74;82;840
controller 55;74;82;840
controller 55;74;81;829
controller 55;74;81;829
controller 55;74;78;799
controller 16;36;87;891
controller 16;36;87;891
controller 16;35;87;891
controller 68;25;79;1618
controller 68;24;79;1618
controller 68;24;79;1618
controller 68;24;79;1618
controller 68;24;83;1700
controller 68;24;83;1700
controller 68;24;81;1659
controller 68;24;77;1577
controller 68;24;77;1577
controller 68;24;77;1577
controller 71;54;79;1618
controller 71;53;76;1556
controller 71;53;76;1556
controller 32;51;80;819
controller 32;51;88;901
controller 32;51;88;901
controller 32;51;88;901
controller 90;65;65;666
controller 90;65;61;625
controller 90;65;61;625
controller 90;65;61;625
controller 90;65;62;635
controller 90;65;59;604
controller 90;65;59;604
controller 90;64;59;604
controller 90;64;59;604
controller 90;64;59;604
controller 90;64;57;584
controller 90;64;57;584
controller 90;64;53;543
controller 90;64;52;532
controller 90;64;55;563
controller 90;64;55;563
controller 90;64;55;563
controller 90;64;55;563
controller 90;64;55;563
controller 90;63;58;594
controller 90;63;61;625
controller 32;47;80;819
controller 32;47;80;819
controller 32;47;94;963
controller 30;72;80;1638
controller 30;72;80;1638
controller 30;71;80;1638
controller 30;71;80;1638
controller 30;71;81;1659
controller 30;70;80;1638
controller 30;70;84;1720
controller 30;70;83;1700
controller 30;70;83;1700
controller 30;70;80;1638
controller 30;70;70;1434
controller 30;70;74;1516
controller 30;70;77;1577
controller 30;70;77;1577
controller 30;70;77;1577
controller 30;70;78;1597
controller 30;70;78;1597
controller 30;70;79;1618
controller 30;69;79;1618
controller 30;69;79;1618
controller 30;69;77;1577
controller 30;69;77;1577
controller 30;69;72;1475
controller 30;69;73;1495
controller 30;69;73;1495
controller 30;69;73;1495
controller 30;69;79;1618
controller 30;69;79;1618
controller 30;69;79;1618
controller 30;69;82;1679
controller 30;68;82;1679
controller 30;68;83;1700
controller 30;68;83;1700
controller 30;68;83;1700
controller 30;68;83;1700
controller 30;68;83;1700
controller 30;68;83;1700
controller 30;68;83;1700
controller 9;17;79;1618
controller 9;17;79;1618
controller 9;17;74;1516
controller 73;44;76;1556
controller 73;44;81;1659
controller 73;44;77;1577
controller 73;44;80;1638
controller 5;63;76;778
controller 5;63;89;911
controller 5;63;89;911
controller 5;63;88;901
controller 5;63;88;901
controller 5;63;78;799
controller 5;63;73;748
controller 5;63;76;778
controller 5;63;78;799
controller 5;63;78;799
controller 5;63;78;799
controller 9;16;88;1802
controller 9;16;85;1741
controller 9;16;83;1700
controller 93;74;88;451
controller 93;74;80;410
controller 93;73;81;415
controller 93;73;81;415
controller 93;72;82;420
controller 93;72;83;425
controller 93;72;83;425
controller 93;72;83;425
controller 93;72;83;425
controller 93;72;83;425
controller 9;16;62;1270
controller 9;16;60;1229
controller 9;16;56;1147
controller 9;16;56;1147
controller 9;16;53;1085
controller 55;65;62;635
controller 55;65;67;686
controller 55;65;67;686
controller 55;65;67;686
controller 55;65;68;696
controller 55;65;68;696
controller 55;65;70;717
controller 55;65;72;737
controller 55;65;72;737
controller 55;65;72;737
controller 55;65;74;758
controller 55;65;74;758
controller 55;65;74;758
controller 55;65;78;799
controller 55;65;81;829
controller 73;42;52;1065
controller 73;42;52;1065
controller 73;42;57;1167
controller 73;42;57;1167
controller 73;42;57;1167
controller 73;42;66;1352
controller 73;42;68;1393
controller 73;42;68;1393
controller 73;42;68;1393
controller 73;42;68;1393
controller 73;42;68;1393
controller 73;42;68;1393
controller 73;42;69;1413
controller 73;42;73;1495
controller 73;42;73;1495
controller 73;41;73;1495
controller 73;40;73;1495
controller 73;40;74;1516
controller 73;40;75;1536
controller 73;40;77;1577
controller 73;40;77;1577
controller 93;67;100;512
controller 93;67;100;512
controller 93;67;100;512
controller 93;67;100;512
controller 93;67;100;512
controller 93;67;95;486
controller 93;67;95;486
controller 93;67;95;486
controller 93;67;95;486
controller 93;67;94;481
controller 55;64;82;840
controller 55;64;77;788
controller 55;64;77;788
controller 55;64;77;788
controller 55;64;79;809
controller 55;64;79;809
controller 55;64;79;809
controller 55;64;79;809
controller 55;64;83;850
controller 55;64;82;840
controller 55;64;82;840
controller 55;64;82;840
controller 55;64;82;840
controller 55;64;82;840
controller 55;64;82;840
controller 55;64;82;840
controller 55;64;82;840
controller 55;64;82;840
controller 55;64;76;778
controller 55;64;76;778
controller 55;64;76;778
controller 55;64;76;778
controller 55;64;73;748
controller 55;64;77;788
controller 55;64;78;799
controller 55;64;73;748
controller 55;64;73;748
controller 55;64;74;758
controller 55;64;74;758
controller 55;64;74;758
controller 55;64;74;758
controller 55;64;77;788
controller 55;64;78;799
controller 55;64;78;799
controller 55;64;78;799
controller 55;64;79;809
controller 55;64;79;809
controller 55;64;79;809
controller 55;64;75;768
controller 55;64;75;768
controller 71;47;81;1659
controller 71;47;81;1659
controller 71;47;80;1638
controller 71;47;83;1700
controller 71;47;83;1700
controller 71;47;83;1700
controller 71;47;83;1700
controller 71;47;81;1659
controller 71;47;81;1659
controller 71;47;81;1659
controller 71;47;81;1659
controller 71;47;83;1700
controller 71;47;83;1700
controller 71;47;77;1577
controller 71;47;78;1597
controller 71;47;85;1741
controller 71;47;87;1782
controller 71;47;86;1761
controller 71;47;86;1761
controller 71;47;87;1782
controller 71;47;87;1782
controller 71;47;87;1782
controller 71;47;87;1782
controller 71;47;87;1782
controller 71;47;80;1638
controller 71;47;80;1638
controller 71;47;80;1638
controller 71;47;81;1659
controller 71;47;81;1659
controller 71;47;87;1782
controller 71;47;87;1782
controller 93;66;80;410
controller 93;66;84;430
controller 93;66;84;430
controller 93;66;84;430
controller 93;65;84;430
controller 93;65;79;404
controller 30;51;80;1638
controller 30;51;80;1638
controller 30;51;80;1638
controller 30;51;81;1659
controller 30;51;80;1638
controller 30;51;80;1638
controller 30;50;83;1700
controller 30;50;83;1700
controller 30;50;83;1700
controller 30;50;91;1864
controller 30;50;90;1843
controller 30;50;81;1659
controller 30;50;81;1659
controller 30;50;81;1659
controller 30;50;81;1659
controller 30;50;81;1659
controller 30;50;79;1618
controller 30;50;80;1638
controller 30;50;77;1577
controller 30;50;77;1577
controller 30;49;81;1659
controller 30;49;76;1556
controller 30;49;85;1741
controller 30;49;85;1741
controller 30;49;83;1700
controller 30;49;83;1700
controller 30;49;83;1700
controller 30;49;83;1700
controller 30;49;83;1700
controller 30;49;83;1700
controller 30;49;83;1700
controller 30;49;76;1556
controller 30;49;76;1556
controller 30;48;76;1556
controller 66;55;21;430
controller 66;55;21;430
controller 66;55;22;451
controller 66;55;22;451
controller 55;60;83;850
controller 55;60;92;942
controller 55;60;96;983
controller 55;60;91;932
controller 55;60;87;891
controller 55;60;87;891
controller 30;48;83;1700
controller 30;48;83;1700
controller 30;48;83;1700
controller 30;48;80;1638
controller 30;48;80;1638
controller 30;48;80;1638
controller 30;48;91;1864
controller 30;48;88;1802
controller 30;48;88;1802
controller 30;48;88;1802
controller 30;48;88;1802
controller 30;48;87;1782
controller 30;48;87;1782
controller 30;48;92;1884
controller 30;48;90;1843
controller 71;40;76;1556
controller 71;40;80;1638
controller 71;40;80;1638
controller 71;39;80;1638
controller 71;39;80;1638
controller 71;39;80;1638
controller 71;38;80;1638
controller 71;38;80;1638
controller 71;38;87;1782
controller 71;38;87;1782
controller 71;38;87;1782
controller 71;37;87;1782
controller 71;37;87;1782
controller 71;37;87;1782
controller 71;37;86;1761
controller 71;37;84;1720
controller 71;37;80;1638
controller 71;37;85;1741
controller 71;36;86;1761
controller 71;36;85;1741
controller 71;36;85;1741
controller 71;36;84;1720
controller 71;36;83;1700
controller 71;36;83;1700
controller 71;36;83;1700
controller 71;36;69;1413
controller 71;36;69;1413
controller 71;36;69;1413
controller 71;36;69;1413
controller 55;57;79;809
controller 55;57;79;809
controller 55;57;79;809
controller 55;57;80;819
controller 55;57;80;819
controller 71;35;71;1454
controller 71;35;72;1475
controller 71;35;72;1475
controller 71;35;72;1475
controller 71;34;72;1475
controller 71;34;69;1413
controller 71;33;69;1413
controller 71;33;90;1843
controller 5;52;80;819
controller 5;52;81;829
controller 5;52;81;829
controller 5;52;81;829
controller 5;52;81;829
controller 5;52;81;829
controller 5;52;81;829
controller 5;52;79;809
controller 5;52;79;809
controller 5;52;79;809
controller 5;52;80;819
controller 5;52;81;829
controller 5;52;81;829
controller 71;33;84;1720
controller 71;32;84;1720
controller 71;32;85;1741
controller 71;32;85;1741
controller 71;32;82;1679
controller 71;32;82;1679
controller 71;32;81;1659
controller 71;32;81;1659
controller 71;32;81;1659
controller 71;32;81;1659
controller 71;32;81;1659
controller 71;32;78;1597
controller 71;32;77;1577
controller 71;32;77;1577
controller 71;32;77;1577
controller 71;32;77;1577
controller 71;32;77;1577
controller 71;32;81;1659
controller 71;31;81;1659
controller 71;31;81;1659
controller 71;31;79;1618
controller 71;31;80;1638
controller 71;31;80;1638
controller 71;31;79;1618
controller 71;31;83;1700
controller 71;31;83;1700
controller 71;31;83;1700
controller 71;31;83;1700
controller 71;31;83;1700
controller 71;31;92;1884
controller 71;31;92;1884
controller 71;31;92;1884
controller 71;30;90;1843
controller 71;30;85;1741
controller 71;30;85;1741
controller 71;30;83;1700
controller 71;30;83;1700
controller 71;30;83;1700
controller 71;30;83;1700
controller 71;30;82;1679
controller 71;30;81;1659
controller 71;30;81;1659
controller 71;30;80;1638
controller 71;30;81;1659
controller 93;61;87;445
controller 93;61;87;445
controller 93;61;84;430
controller 66;52;23;471
controller 66;52;8;164
controller 66;52;0;0
controller 66;52;0;0
controller 66;52;1;20
controller 55;54;88;901
controller 55;53;87;891
controller 55;53;85;870
controller 55;53;85;870
controller 55;52;80;819
controller 55;52;79;809
controller 55;52;79;809
controller 55;52;84;860
controller 55;52;81;829
controller 55;52;79;809
controller 55;52;79;809
controller 55;51;79;809
controller 55;51;79;809
controller 55;51;83;850
controller 55;51;78;799
controller 71;28;81;1659
controller 71;28;81;1659
controller 71;28;72;1475
controller 71;28;82;1679
controller 71;28;82;1679
controller 28;20;87;1782
