controller;battery;memory_avaliable;total_memory_avaliable
controller 51;59;15;77
controller 51;59;10;51
controller 51;59;10;51
controller 51;59;10;51
controller 51;59;10;51
controller 51;59;10;51
controller 51;59;11;56
controller 51;59;11;56
controller 51;59;11;56
controller 51;59;12;61
controller 51;59;14;72
controller 51;59;12;61
controller 51;59;11;56
controller 51;59;10;51
controller 51;59;10;51
controller 51;59;16;82
controller 51;59;21;108
controller 51;59;21;108
controller 51;59;25;128
controller 51;59;26;133
controller 51;59;30;154
controller 23;61;95;1946
controller 23;61;95;1946
controller 23;61;97;1987
controller 51;57;31;159
controller 51;57;31;159
controller 51;57;22;113
controller 51;56;28;143
controller 23;60;100;2048
controller 23;60;100;2048
controller 23;60;99;2028
controller 51;55;28;143
controller 51;54;28;143
controller 51;53;28;143
controller 23;58;74;1516
controller 23;58;72;1475
controller 23;58;72;1475
controller 23;58;72;1475
controller 51;53;13;67
controller 51;52;13;67
controller 51;51;13;67
controller 23;58;73;1495
controller 23;58;73;1495
controller 23;57;69;1413
controller 51;50;11;56
controller 51;50;11;56
controller 51;50;11;56
controller 51;49;7;36
controller 23;56;83;1700
controller 23;56;84;1720
controller 23;56;84;1720
controller 51;49;10;51
controller 51;49;8;41
controller 51;48;8;41
controller 51;48;8;41
controller 23;56;84;1720
controller 23;56;84;1720
controller 23;56;85;1741
controller 51;48;8;41
controller 51;47;8;41
controller 51;47;8;41
controller 23;56;91;1864
controller 23;56;91;1864
controller 23;56;91;1864
controller 23;56;91;1864
controller 51;47;0;0
controller 51;47;0;0
controller 51;47;1;5
controller 23;56;90;1843
controller 23;56;93;1905
controller 23;56;99;2028
controller 51;47;6;31
controller 51;47;6;31
controller 51;47;6;31
controller 51;46;6;31
controller 23;56;88;1802
controller 23;56;87;1782
controller 23;56;84;1720
controller 51;46;1;5
controller 51;46;1;5
controller 51;46;1;5
controller 23;56;85;1741
controller 23;56;85;1741
controller 23;56;85;1741
controller 23;56;85;1741
controller 51;45;1;5
controller 51;44;4;20
controller 51;44;7;36
controller 23;55;88;1802
controller 25;58;89;1823
controller 25;57;85;1741
controller 51;44;7;36
controller 51;44;10;51
controller 51;44;10;51
controller 25;57;83;1700
controller 25;57;83;1700
controller 25;57;82;1679
controller 51;43;10;51
controller 51;43;10;51
controller 51;43;10;51
controller 51;43;6;31
controller 25;57;81;1659
controller 25;57;79;1618
controller 25;57;69;1413
controller 51;41;9;46
controller 25;57;66;1352
controller 25;57;68;1393
controller 25;57;68;1393
controller 25;57;77;1577
controller 25;57;77;1577
controller 25;57;79;1618
controller 77;68;88;901
controller 77;68;88;901
controller 77;68;88;901
controller 77;68;88;901
controller 25;56;80;1638
controller 25;56;80;1638
controller 25;56;80;1638
controller 77;67;71;727
controller 77;67;71;727
controller 77;67;74;758
controller 25;56;79;1618
controller 25;56;89;1823
controller 25;55;89;1823
controller 25;55;89;1823
controller 77;64;83;850
controller 77;64;79;809
controller 77;64;76;778
controller 25;55;84;1720
controller 25;55;84;1720
controller 25;55;92;1884
controller 77;64;80;819
controller 77;64;80;819
controller 77;64;84;860
controller 77;64;84;860
controller 25;55;78;1597
controller 25;55;78;1597
controller 25;55;81;1659
controller 25;55;60;1229
controller 25;54;67;1372
controller 25;54;67;1372
controller 25;54;66;1352
controller 25;54;66;1352
controller 25;54;67;1372
controller 25;54;70;1434
controller 25;54;73;1495
controller 25;54;75;1536
controller 25;54;77;1577
controller 25;54;76;1556
controller 25;54;77;1577
controller 25;53;79;1618
controller 25;53;79;1618
controller 25;53;80;1638
controller 25;53;84;1720
controller 25;53;84;1720
controller 25;53;84;1720
controller 25;53;84;1720
controller 25;53;81;1659
controller 74;65;82;420
controller 74;65;82;420
controller 74;65;90;461
controller 77;61;80;819
controller 77;61;80;819
controller 77;61;80;819
controller 74;63;92;471
controller 74;62;91;466
controller 74;62;91;466
controller 74;62;75;384
controller 77;61;79;809
controller 77;61;79;809
controller 77;61;80;819
controller 74;62;77;394
controller 74;62;79;404
controller 74;62;84;430
controller 77;60;80;819
controller 77;60;84;860
controller 77;60;84;860
controller 77;60;84;860
controller 74;62;83;425
controller 74;62;76;389
controller 74;62;76;389
controller 27;60;33;42
controller 27;60;32;41
controller 27;60;32;41
controller 74;62;76;389
controller 74;61;77;394
controller 74;61;77;394
controller 74;60;77;394
controller 27;60;43;55
controller 3;51;62;317
controller 3;51;64;328
controller 3;51;68;348
controller 3;50;68;348
controller 74;59;73;374
controller 74;58;75;384
controller 74;58;77;394
controller 77;58;89;911
controller 77;58;89;911
controller 77;58;89;911
controller 74;58;75;384
controller 74;58;75;384
controller 74;58;76;389
controller 74;57;81;415
controller 77;57;81;829
controller 77;57;77;788
controller 77;57;77;788
controller 74;56;80;410
controller 74;55;80;410
controller 74;55;80;410
controller 3;48;86;440
controller 3;48;86;440
controller 3;48;86;440
controller 3;48;86;440
controller 74;53;86;440
controller 74;53;87;445
controller 74;53;77;394
controller 3;48;89;456
controller 3;48;95;486
controller 3;47;95;486
controller 74;53;81;415
controller 74;53;80;410
controller 74;52;80;410
controller 74;52;82;420
controller 3;46;97;497
controller 3;46;97;497
controller 3;46;98;502
controller 77;55;78;799
controller 77;55;78;799
controller 77;54;79;809
controller 74;52;64;328
controller 74;51;67;343
controller 74;51;64;328
controller 77;54;77;788
controller 77;54;82;840
controller 77;54;82;840
controller 77;53;82;840
controller 74;50;68;348
controller 74;50;72;369
controller 74;50;72;369
controller 77;53;78;799
controller 77;53;79;809
controller 77;53;81;829
controller 74;49;76;389
controller 74;48;76;389
controller 74;48;76;389
controller 74;48;76;389
controller 77;53;88;901
controller 77;53;88;901
controller 77;53;88;901
controller 74;48;82;420
controller 74;48;84;430
controller 74;48;83;425
controller 77;53;93;952
controller 77;53;93;952
controller 77;53;93;952
controller 77;53;93;952
controller 74;47;92;471
controller 74;47;89;456
controller 74;47;85;435
controller 77;52;94;963
controller 77;52;94;963
controller 77;52;94;963
controller 74;47;74;379
controller 74;46;74;379
controller 74;46;74;379
controller 77;52;92;942
controller 77;52;90;922
controller 77;51;90;922
controller 77;51;88;901
controller 74;45;74;379
controller 74;45;74;379
controller 74;45;74;379
controller 77;51;79;809
controller 77;51;79;809
controller 77;51;82;840
controller 74;45;81;415
controller 74;44;81;415
controller 74;44;81;415
controller 74;44;78;399
controller 77;50;76;778
controller 77;50;76;778
controller 77;50;76;778
controller 74;43;93;476
controller 74;43;89;456
controller 74;43;89;456
controller 77;50;82;840
controller 77;50;82;840
controller 77;50;82;840
controller 77;50;82;840
controller 74;42;81;415
controller 74;42;78;399
controller 74;42;74;379
controller 77;50;80;819
controller 77;50;71;727
controller 77;50;72;737
controller 74;42;72;369
controller 74;41;72;369
controller 74;41;72;369
controller 77;50;74;758
controller 77;50;74;758
controller 77;50;74;758
controller 77;50;74;758
controller 25;41;81;1659
controller 25;41;81;1659
controller 25;41;81;1659
controller 77;50;80;819
controller 77;50;84;860
controller 77;50;80;819
controller 25;41;70;1434
controller 25;41;70;1434
controller 25;40;70;1434
controller 25;40;67;1372
controller 77;50;84;860
controller 77;50;84;860
controller 77;50;84;860
controller 25;40;69;1413
controller 25;39;69;1413
controller 25;39;69;1413
controller 77;50;80;819
controller 77;50;80;819
controller 77;50;77;788
controller 77;50;78;799
controller 74;39;72;369
controller 74;39;74;379
controller 74;39;85;435
controller 77;50;84;860
controller 77;50;81;829
controller 77;50;75;768
controller 74;39;68;348
controller 74;38;70;358
controller 74;38;70;358
controller 77;50;83;850
controller 77;50;83;850
controller 77;50;81;829
controller 61;52;90;461
controller 61;52;87;445
controller 61;52;87;445
controller 74;37;82;420
controller 74;37;82;420
controller 74;37;86;440
controller 61;51;85;435
controller 61;51;89;456
controller 61;50;89;456
controller 61;50;89;456
controller 74;37;82;420
controller 74;36;80;410
controller 74;35;80;410
controller 61;50;85;435
controller 61;50;85;435
controller 61;50;84;430
controller 77;47;78;799
controller 77;47;78;799
controller 77;47;82;840
controller 61;49;86;440
controller 61;49;86;440
controller 61;49;86;440
controller 61;49;84;430
controller 77;47;74;758
controller 25;36;95;1946
controller 61;49;78;399
controller 61;49;91;466
controller 61;49;91;466
controller 25;35;95;1946
controller 25;35;95;1946
controller 25;35;93;1905
controller 25;35;93;1905
controller 61;49;83;425
controller 61;49;76;389
controller 61;49;74;379
controller 25;35;89;1823
controller 25;35;88;1802
controller 25;35;84;1720
controller 61;49;78;399
controller 61;49;78;399
controller 61;49;80;410
controller 61;49;85;435
controller 25;35;84;1720
controller 25;35;84;1720
controller 25;35;78;1597
controller 61;48;82;420
controller 61;48;80;410
controller 61;48;89;456
controller 74;34;79;404
controller 74;34;79;404
controller 74;34;79;404
controller 61;47;89;456
controller 61;47;89;456
controller 61;47;89;456
controller 61;47;89;456
controller 74;34;73;374
controller 74;34;73;374
controller 74;34;84;430
controller 61;47;89;456
controller 61;47;89;456
controller 61;47;87;445
controller 74;33;82;420
controller 74;33;78;399
controller 74;33;78;399
controller 61;47;79;404
controller 61;47;79;404
controller 61;47;89;456
controller 61;47;82;420
controller 74;32;82;420
controller 74;32;67;343
controller 74;32;67;343
controller 61;46;72;369
controller 61;46;72;369
controller 61;45;72;369
controller 74;32;72;369
controller 74;32;72;369
controller 74;32;72;369
controller 61;45;61;312
controller 61;44;61;312
controller 61;44;61;312
controller 61;44;61;312
controller 74;29;80;410
controller 74;28;84;430
controller 74;28;84;430
controller 61;44;61;312
controller 61;43;61;312
controller 61;43;61;312
controller 74;28;79;404
controller 74;28;82;420
controller 74;28;67;343
controller 74;28;67;343
controller 61;42;69;353
controller 61;42;71;364
controller 61;42;71;364
controller 74;27;77;394
controller 74;26;96;492
controller 74;26;96;492
controller 61;42;83;425
controller 61;42;80;410
controller 61;42;80;410
controller 74;26;91;466
controller 74;26;86;440
controller 74;26;86;440
controller 74;26;86;440
controller 61;41;78;399
controller 61;41;78;399
controller 61;40;78;399
controller 74;26;85;435
controller 74;26;85;435
controller 74;26;85;435
controller 61;39;77;394
controller 61;38;77;394
controller 61;37;77;394
controller 74;26;83;425
controller 74;25;77;394
controller 74;25;77;394
controller 74;25;80;410
controller 61;36;81;415
controller 61;36;82;420
controller 61;36;82;420
controller 74;25;83;425
controller 74;25;83;425
controller 74;25;83;425
controller 61;36;81;415
controller 61;36;78;399
controller 61;36;78;399
controller 25;33;83;1700
controller 25;33;81;1659
controller 25;33;81;1659
controller 25;33;70;1434
controller 61;36;65;333
controller 61;36;66;338
controller 61;35;72;369
controller 25;33;79;1618
controller 25;33;80;1638
controller 25;32;80;1638
controller 61;34;78;399
controller 61;34;83;425
controller 61;34;83;425
controller 25;32;79;1618
controller 25;32;78;1597
controller 25;32;78;1597
controller 25;32;81;1659
controller 61;33;80;410
controller 61;33;82;420
controller 61;33;82;420
controller 25;32;82;1679
controller 25;32;78;1597
controller 25;32;78;1597
controller 61;33;77;394
controller 61;33;75;384
controller 61;33;78;399
controller 25;32;87;1782
controller 25;31;87;1782
controller 25;31;87;1782
controller 25;31;87;1782
controller 61;33;79;404
controller 61;33;80;410
controller 61;33;80;410
controller 25;31;84;1720
controller 25;30;84;1720
controller 25;30;84;1720
controller 61;32;70;358
controller 61;32;70;358
controller 61;32;72;369
controller 25;29;76;1556
controller 25;29;48;983
controller 25;29;48;983
controller 25;29;48;983
controller 61;31;70;358
controller 61;31;70;358
controller 61;31;71;364
controller 25;29;51;1044
controller 25;29;54;1106
controller 25;29;54;1106
controller 0;35;71;1454
controller 0;34;71;1454
controller 0;33;73;1495
controller 61;30;92;471
controller 61;30;90;461
controller 61;30;90;461
controller 61;30;90;461
controller 0;32;75;1536
controller 0;32;75;1536
controller 0;32;75;1536
controller 61;30;74;379
controller 61;30;70;358
controller 61;29;63;323
controller 0;32;78;1597
controller 0;32;78;1597
controller 0;32;78;1597
controller 61;29;69;353
controller 61;28;85;435
controller 61;28;83;425
controller 61;28;82;420
controller 0;32;82;1679
controller 25;29;74;1516
controller 25;28;74;1516
controller 61;28;80;410
controller 61;28;83;425
controller 61;28;80;410
controller 25;28;77;1577
controller 25;28;77;1577
controller 25;28;80;1638
controller 61;26;80;410
controller 61;26;80;410
controller 61;25;80;410
controller 61;25;81;415
controller 25;28;90;1843
controller 25;28;89;1823
controller 25;28;89;1823
controller 61;25;81;415
controller 61;24;77;394
controller 61;24;77;394
controller 25;28;85;1741
controller 25;28;86;1761
controller 25;28;83;1700
controller 61;24;81;415
controller 61;24;78;399
controller 61;24;85;435
controller 61;24;81;415
controller 25;28;81;1659
controller 25;28;80;1638
controller 25;28;85;1741
controller 61;24;81;415
controller 61;24;77;394
controller 61;24;77;394
controller 25;28;85;1741
controller 25;28;84;1720
controller 25;28;83;1700
controller 98;24;86;881
controller 98;24;86;881
controller 98;24;87;891
controller 61;24;81;415
controller 61;24;81;415
controller 61;24;81;415
controller 61;23;70;358
controller 25;25;88;1802
controller 25;25;85;1741
controller 25;25;85;1741
controller 61;23;71;364
controller 61;23;71;364
controller 61;23;71;364
controller 25;25;83;1700
controller 98;23;95;973
controller 61;23;72;369
controller 61;23;77;394
controller 61;22;79;404
controller 98;23;95;973
controller 98;23;95;973
controller 98;23;98;1004
controller 98;22;100;1024
controller 61;22;71;364
controller 61;22;71;364
controller 61;22;73;374
controller 98;22;96;983
controller 98;22;96;983
controller 98;22;85;870
controller 61;21;73;374
controller 61;20;73;374
controller 61;20;80;410
controller 98;22;79;809
controller 98;22;79;809
controller 98;22;79;809
controller 98;22;80;819
controller 61;20;67;343
controller 61;20;67;343
controller 61;20;67;343
controller 98;22;82;840
controller 98;22;82;840
controller 98;22;82;840
controller 61;20;70;358
controller 61;19;70;358
controller 61;19;71;364
controller 98;22;83;850
controller 98;22;86;881
controller 98;22;88;901
controller 61;19;81;415
controller 61;19;81;415
controller 61;19;81;415
controller 61;19;79;404
controller 98;22;89;911
controller 98;22;89;911
controller 98;22;91;932
controller 61;19;79;404
controller 61;19;84;430
controller 61;18;84;430
controller 98;22;87;891
controller 98;22;78;799
controller 98;22;80;819
controller 83;13;1;1
controller 83;13;2;3
controller 83;13;2;3
controller 61;18;80;410
controller 61;18;80;410
controller 61;18;80;410
controller 61;18;80;410
controller 98;22;83;850
controller 98;22;83;850
controller 98;22;81;829
controller 61;17;80;410
controller 61;17;80;410
controller 61;17;83;425
controller 98;21;77;788
controller 98;21;77;788
controller 98;21;77;788
controller 61;17;78;399
controller 61;17;78;399
controller 61;17;78;399
controller 98;21;79;809
controller 98;21;79;809
controller 98;21;79;809
controller 98;21;77;788
controller 61;17;73;374
controller 61;17;76;389
controller 61;17;76;389
controller 98;21;75;768
controller 98;21;76;778
controller 98;21;75;768
controller 61;17;76;389
controller 61;17;78;399
controller 61;17;78;399
controller 98;21;92;942
controller 98;21;91;932
controller 98;21;91;932
controller 61;16;80;410
controller 61;16;78;399
controller 61;16;78;399
controller 61;16;78;399
controller 98;21;86;881
controller 98;21;86;881
controller 98;21;86;881
controller 61;16;81;415
controller 61;16;81;415
controller 61;16;81;415
controller 98;20;86;881
controller 98;20;86;881
controller 98;20;76;778
controller 61;16;86;440
controller 61;16;86;440
controller 61;16;86;440
controller 98;20;81;829
controller 98;20;83;850
controller 98;20;83;850
controller 98;20;83;850
controller 61;16;93;476
controller 61;16;93;476
controller 61;15;93;476
controller 98;20;85;870
controller 98;20;85;870
controller 98;20;86;881
controller 61;14;91;466
controller 61;14;91;466
controller 61;14;92;471
controller 98;20;92;942
controller 98;19;92;942
controller 98;19;92;942
controller 61;14;84;430
controller 61;14;81;415
controller 61;14;81;415
controller 61;14;84;430
controller 98;19;85;870
controller 98;19;85;870
controller 98;19;85;870
controller 98;19;85;870
controller 98;19;84;860
controller 98;19;83;850
controller 98;19;83;850
controller 98;19;83;850
controller 98;19;85;870
