node 1;node 2;node 3;node 4;node 5
215;41;1782;573;1884
200;45;1782;563;1884
220;45;1782;543;1884
174;45;1618;543;1884
174;50;1741;543;1741
174;50;1741;584;1741
174;51;1741;584;1741
164;51;1741;584;1659
184;51;1782;584;1659
138;51;1782;584;1577
138;56;1782;655;1577
138;56;1843;604;1700
138;65;1843;604;1700
118;67;1843;604;1700
118;72;1843;553;1700
118;64;1761;563;1679
123;64;1741;563;1679
189;64;1618;584;1679
189;64;1720;584;1659
189;64;1905;563;1659
189;64;1905;553;1659
184;64;1905;553;1802
184;67;1905;553;1802
184;67;1905;553;1802
205;67;1905;553;1802
210;70;1966;553;1802
179;70;1987;676;1802
184;70;1987;676;1946
164;70;2007;676;1946
164;70;1925;676;1946
195;70;1925;625;1946
195;74;1925;625;1946
205;74;1925;625;1946
205;76;1946;625;1946
205;76;1946;666;1946
205;76;1823;727;1966
205;88;1823;676;1966
205;109;1823;676;1946
210;105;1823;676;1946
195;105;1761;676;1946
195;105;1659;666;1864
195;105;1659;676;1720
195;109;1700;666;1720
195;106;1700;666;1720
195;106;1700;666;1720
195;106;1454;676;1720
200;106;1454;676;1720
200;105;1372;676;1556
210;105;1372;676;1475
215;100;1372;676;1475
215;100;1372;676;1475
215;100;1372;676;1475
210;106;1372;614;1413
210;106;1393;614;1352
292;106;1434;614;1352
292;106;1434;625;1352
292;106;1536;625;1290
287;88;1577;625;1331
292;88;1577;625;1331
302;90;1597;625;1331
323;90;1618;625;1270
323;90;1618;604;1270
430;90;1843;522;1249
430;91;1720;737;1249
410;99;1720;737;1352
394;100;1720;737;1352
384;102;1720;737;1249
384;101;1720;748;1249
384;101;1720;748;1249
384;105;1720;737;1249
435;105;1802;737;1249
430;105;1802;645;1249
440;109;1802;645;1249
440;88;1802;645;1249
420;88;1700;625;1249
389;95;1720;625;1004
389;95;1618;625;1004
394;95;1638;625;1208
394;101;1618;625;1167
379;101;1618;625;1167
399;102;1618;481;1167
399;104;1577;481;1106
410;104;1577;481;1044
410;95;1577;461;1085
410;115;1495;461;1085
410;111;1495;451;1085
389;114;1434;461;1085
389;114;1434;461;1331
389;114;1434;420;1393
404;114;1434;420;1413
404;114;1495;420;1352
394;114;1495;420;1454
364;105;1495;451;1454
389;105;1516;451;1495
440;105;1516;451;1475
451;105;1516;440;1475
451;99;1516;502;1475
445;99;1516;502;1475
445;105;1536;573;1413
445;105;1536;573;1434
374;105;1679;604;1434
404;105;1741;584;1434
404;105;1741;584;1434
374;105;1741;604;1311
394;96;1741;604;1311
420;97;1720;573;1290
420;100;1556;543;1229
420;100;1556;543;1229
420;97;1556;543;1065
420;110;1577;461;1065
420;102;1638;430;1065
420;108;1597;645;1065
420;101;1659;645;1065
420;105;1679;635;1044
440;105;1679;696;963
440;104;1679;655;963
471;104;1679;707;942
471;104;1556;707;1024
471;100;1536;635;1004
471;100;1659;573;1004
471;100;1659;573;1004
471;97;1597;573;1004
471;97;1638;573;1004
471;100;1638;573;1004
471;101;1638;563;1004
471;101;1638;563;942
466;101;1475;563;901
476;104;1475;573;901
476;104;1454;573;901
476;104;1495;573;901
461;104;1495;451;901
476;100;1495;451;594
476;100;1495;451;594
486;100;1516;451;594
486;116;1536;440;492
435;116;1536;440;492
440;119;1495;440;492
440;119;1495;440;430
440;119;1495;399;430
440;113;1229;399;492
440;111;1229;399;492
440;113;1229;399;492
440;110;1229;420;492
425;104;1229;420;492
358;102;1229;420;492
364;110;1229;420;512
364;114;1229;420;492
369;113;1229;420;492
369;113;1331;532;492
358;115;1352;532;635
353;113;1372;522;635
348;110;1393;573;635
348;110;1393;573;573
348;110;1393;604;573
374;110;1393;604;573
374;114;1393;604;573
379;114;1393;594;573
379;97;1270;532;594
379;104;1270;594;594
374;109;1270;635;594
364;109;1270;635;594
364;108;1352;645;594
364;108;1352;625;532
287;101;1352;604;430
302;109;1352;563;430
302;104;1352;563;307
302;91;1352;553;307
312;91;1454;553;307
312;92;1556;553;143
307;96;1556;492;143
307;96;1638;492;143
317;93;1638;492;143
317;93;1700;553;143
317;93;1720;553;143
317;97;1720;553;184
312;97;1720;553;164
333;99;1720;594;164
333;99;1720;594;164
343;99;1495;461;266
369;104;1495;461;266
369;104;1536;451;348
317;104;1536;461;266
297;81;1597;481;266
302;82;1597;512;266
307;82;1597;512;266
328;82;1659;451;266
323;82;1597;451;225
323;82;1679;451;225
323;82;1679;451;328
323;82;1679;451;328
302;88;1679;451;328
302;88;1741;451;328
302;88;1475;420;328
302;88;1475;440;266
302;88;1475;430;246
282;82;1475;410;246
282;82;1249;410;246
282;92;1249;410;1249
266;92;1249;358;1311
266;92;1270;369;1311
266;92;1331;369;1454
302;88;1331;338;1454
307;88;1331;348;1454
307;88;1331;317;1454
302;92;1331;205;1454
302;99;1331;205;1454
302;99;1331;205;1454
323;100;1331;205;1413
333;96;1434;225;1393
389;96;1434;225;1393
389;96;1434;225;1393
379;96;1434;225;1393
374;97;1434;174;1393
379;97;1434;154;1413
379;101;1434;154;1352
379;100;1434;123;1352
379;100;1761;72;1044
420;100;1761;41;1044
430;100;1761;41;1454
415;100;1638;20;1413
415;100;1638;20;1413
415;100;1618;20;1413
399;100;1536;20;1413
404;100;1536;31;1413
420;100;1536;72;1413
415;100;1679;72;1372
415;100;1679;72;1372
410;100;1987;82;1352
410;102;2028;20;1331
410;102;2028;72;1331
410;102;1987;72;1331
410;102;1987;72;1270
410;104;1987;20;1208
415;104;1966;133;1208
440;97;1966;133;1270
440;97;2048;133;1270
420;97;2048;133;1249
420;99;2048;123;1372
420;102;2048;123;1290
420;102;2048;133;1290
420;102;1966;123;1290
410;104;1966;123;1290
410;96;1966;82;1290
430;99;1987;92;1065
430;108;1925;92;1065
445;108;1905;92;1065
502;115;1925;92;1085
507;115;1843;123;1085
507;115;1843;123;1085
507;115;1802;143;1065
502;114;1802;154;1106
502;115;1823;143;1126
502;115;1761;276;1106
497;114;1761;276;1249
497;114;1761;276;1311
497;120;1761;256;1372
497;116;1638;297;1372
497;116;1659;297;1372
466;116;1659;287;1372
410;114;1659;287;1393
399;114;1679;287;1495
451;119;1659;287;1495
451;119;1659;225;1495
486;109;1720;225;1495
486;109;1638;72;1577
476;109;1638;72;1577
476;109;1638;72;1679
338;108;1659;72;1679
338;106;1659;72;1720
328;106;1597;72;1720
328;106;1597;102;1659
358;109;1556;102;1659
358;109;1618;102;1659
364;108;1679;102;1802
389;99;1679;92;1823
389;101;1556;92;1946
389;100;1577;72;1946
415;106;1454;123;1946
364;106;1454;143;1946
364;106;1454;143;1946
369;106;1454;143;1987
369;106;1516;184;1987
389;93;1516;184;1987
389;93;1536;184;1843
384;93;1536;174;1843
374;93;1536;164;1843
374;93;1536;174;1741
374;105;1556;174;1761
374;105;1597;174;1761
374;114;1270;174;1761
358;114;1188;174;1761
358;110;1352;133;1884
333;110;1372;102;1884
333;110;1372;102;1925
343;110;1372;102;1946
343;110;1372;102;1864
343;110;1372;102;1864
374;110;1372;82;2007
374;110;1434;102;2007
384;105;1372;92;2007
394;105;1372;72;2007
399;104;1393;20;2007
399;104;1393;20;2007
399;104;1720;20;2007
399;104;1700;20;2007
399;77;1700;20;2007
415;77;1700;20;2007
364;77;1700;20;2007
353;68;1802;20;2007
353;68;1802;20;2007
353;68;1475;20;2007
374;68;1475;20;2007
404;68;1413;20;2007
379;65;1413;20;1966
379;61;1413;20;1966
415;68;1454;20;1966
415;70;1413;20;1966
420;67;1413;20;1925
415;67;1659;51;1925
415;67;1659;61;1925
415;67;1659;82;1925
410;87;1659;92;1946
410;87;1659;92;1946
410;87;1659;92;1864
410;87;1536;102;1864
384;87;1454;102;1864
384;87;1536;102;1864
384;87;901;51;1864
384;87;901;51;1864
379;87;901;51;1864
384;90;942;72;1864
384;91;942;72;1843
384;91;942;72;1864
384;95;942;72;1864
379;95;942;102;1884
394;97;942;102;1884
440;96;1044;102;1966
430;96;1106;102;1884
430;96;1106;92;1802
430;99;1106;133;1741
445;99;1106;133;1761
466;99;1167;123;1782
456;101;1167;123;1782
430;108;1167;123;1782
430;108;1188;143;1802
430;108;1167;143;1802
430;104;1126;102;1802
430;104;1126;82;1864
430;104;1126;41;1966
430;104;1126;61;1966
430;108;1085;51;1966
430;97;1126;51;1987
466;97;1126;164;2007
466;97;1126;143;2007
466;93;1126;164;2007
492;93;1126;102;2028
492;93;1065;92;2028
492;93;1004;72;1946
486;93;1004;72;1946
486;93;1004;72;1987
486;93;1004;72;1987
502;97;1106;41;1987
497;99;1106;41;1864
486;99;1106;41;1925
486;95;1126;51;1925
471;95;1147;51;1925
466;95;1249;154;1700
471;96;1249;154;1720
466;96;1352;215;1679
471;96;1352;215;1905
497;97;1393;215;1905
466;97;1434;215;1905
466;97;1372;215;1905
466;97;1475;215;1905
466;97;1311;328;1536
466;97;1311;328;1536
466;99;1413;328;1659
466;106;1556;328;1638
445;102;1597;328;1638
466;106;1741;328;1638
425;105;1741;328;1454
425;102;1741;287;1434
425;106;1700;287;1413
425;106;1618;287;1413
420;106;1618;276;1413
384;101;1577;256;1434
384;101;1577;317;1495
384;105;1577;297;1516
384;105;1700;297;1516
374;105;1741;297;1229
369;99;1679;297;1229
404;100;1679;297;1229
394;100;1597;297;1249
394;100;1597;297;1106
394;102;1597;266;1106
394;102;1638;276;1106
394;102;1638;205;1167
394;104;1638;205;1167
394;104;1577;205;1167
394;99;1597;205;1024
415;99;1597;205;983
415;109;1638;205;922
420;100;1516;205;881
379;104;1372;205;840
430;102;1147;205;778
430;102;1147;195;778
425;110;1147;195;778
425;110;1147;164;778
425;104;1147;164;778
