node 1;node 2;node 3;node 4;node 5
128;100;374;1597;96
164;100;374;1597;97
187;100;374;1597;101
184;100;374;1597;100
177;108;374;1618;100
184;108;364;1536;100
184;104;364;1536;100
184;104;353;1536;100
184;122;353;1536;102
184;120;348;1536;102
192;120;348;1536;105
192;120;348;1536;105
225;120;348;1536;105
225;122;348;1597;82
218;122;348;1597;83
182;122;348;1864;79
212;122;348;1864;79
230;115;348;1884;79
230;115;348;1884;79
230;114;307;1823;84
230;114;307;1741;84
218;114;307;2007;84
218;106;307;1925;84
218;106;307;1905;84
218;110;323;1905;96
218;111;333;1905;96
218;111;333;1905;96
220;111;333;1905;106
202;111;333;1925;106
200;87;338;1925;100
192;87;338;1925;102
159;93;338;1925;102
182;93;333;1987;102
182;92;333;1987;102
179;92;333;1987;102
179;92;333;2007;104
172;92;358;2007;104
172;92;358;2007;104
172;92;358;2028;104
172;92;358;2028;104
151;92;384;1946;104
151;92;384;1946;104
151;92;389;1966;104
151;95;420;1966;104
159;95;420;1987;104
192;97;420;1987;101
192;97;420;1987;101
197;105;410;1987;106
197;109;410;1987;106
197;109;410;2007;106
197;111;415;1987;106
253;111;415;1987;106
253;99;415;1987;106
236;99;369;1987;106
243;99;369;1987;106
243;99;369;1987;106
243;99;369;1987;101
243;99;353;1987;105
243;100;353;1987;105
243;100;353;2007;82
243;104;364;2007;82
243;104;358;2007;82
243;99;358;2007;82
238;108;358;1987;82
238;108;358;2028;82
238;108;343;2028;82
238;108;348;2028;82
212;108;343;2028;81
212;108;328;2028;81
212;108;328;2007;81
212;108;317;2007;82
212;108;317;2007;82
212;108;333;2007;81
248;105;333;2028;81
248;105;328;1987;81
243;101;328;1987;81
246;104;328;1987;90
246;99;333;1987;108
246;99;333;2028;108
246;99;333;2048;108
246;99;297;2048;104
246;99;292;2048;104
241;111;292;2048;104
241;110;317;2048;104
246;104;287;2048;104
246;104;297;2048;110
246;102;297;2048;110
236;101;302;2048;110
236;104;302;2048;110
236;102;287;2048;110
207;102;287;2048;110
210;101;282;2048;110
212;101;282;2048;113
212;102;282;1884;113
212;104;276;1884;113
220;102;276;1884;113
220;104;287;1802;113
220;102;287;1802;114
220;104;297;1802;114
220;104;302;1802;113
218;104;276;1802;113
225;104;276;1802;108
225;108;241;1823;99
225;108;261;1905;105
225;108;261;1905;105
225;108;292;2048;104
238;108;323;2048;104
248;108;328;2048;104
248;108;358;2048;104
248;106;369;2048;104
248;106;369;2048;104
248;106;384;2048;104
248;109;384;2048;104
248;105;384;2048;104
248;105;384;2048;104
248;105;389;2048;104
248;102;389;2048;104
248;108;399;2048;101
248;104;399;2048;101
210;97;394;2048;100
210;105;394;2048;100
205;105;399;2048;100
200;105;466;2048;100
202;104;466;1966;100
192;104;466;1802;100
192;101;456;1802;100
177;93;425;1802;100
143;95;384;1843;105
143;95;420;1823;105
143;95;415;1823;102
143;105;415;1823;102
143;100;420;1823;90
143;113;404;1823;88
164;113;404;1782;79
164;115;404;1782;79
166;115;404;1741;79
166;115;404;1741;79
166;115;404;1741;79
166;108;404;1761;79
159;104;404;1761;82
159;96;420;1761;82
159;100;420;1761;82
159;100;394;1782;93
159;100;394;1823;102
159;100;394;1823;102
161;100;374;1823;101
148;100;374;1843;101
148;102;358;1843;106
148;102;358;1843;106
148;108;389;1843;102
146;106;384;1843;105
146;100;384;1843;104
143;101;389;1843;92
143;109;410;1843;92
108;109;369;1843;92
108;109;369;1884;92
110;109;379;1884;93
110;109;379;1884;93
110;109;384;1884;87
118;105;384;1802;87
115;105;389;1352;91
115;111;404;1331;91
115;109;394;1331;91
136;109;394;1331;93
131;105;394;1270;93
131;104;404;1270;86
131;105;404;1352;86
131;106;404;1331;86
118;105;404;1331;86
113;105;404;1413;86
125;105;404;1393;86
125;105;420;1229;86
125;105;420;1024;86
125;100;445;1024;86
125;100;445;1065;95
125;100;461;1065;99
148;100;461;1126;100
169;100;456;1126;100
169;100;456;1126;105
148;100;456;1188;105
138;100;456;1249;105
154;105;476;1249;105
146;105;476;1249;96
148;99;507;1393;96
148;102;502;1311;96
133;102;502;1311;92
136;102;502;1311;92
136;113;481;1311;92
136;111;481;1290;92
125;110;481;1290;92
105;110;471;1290;97
105;118;471;1290;97
100;118;492;1290;104
113;118;507;1290;104
113;118;507;1290;104
113;118;507;1290;104
113;118;507;819;100
118;118;512;860;100
118;110;512;881;101
118;106;507;881;101
105;99;507;758;101
105;99;486;758;101
105;100;456;942;101
105;100;456;963;101
105;123;461;963;101
105;123;430;963;106
105;123;430;942;106
105;123;430;963;106
105;122;430;901;106
108;122;430;901;106
95;116;430;901;102
105;114;410;696;106
102;105;425;696;106
115;105;425;696;106
115;102;410;614;105
123;106;410;594;105
123;106;410;573;102
128;106;410;573;97
