controller;round;mobility;battery;memory_avaliable;signal_strentch;processing
controller 56;1;100;92;96;18.0;100
controller 15;67;100;90;87;20.0;100
controller 56;69;100;92;81;17.0;100
controller 70;232;100;88;82;19.0;75
controller 57;262;100;99;95;18.0;90
controller 56;270;100;92;71;12.0;100
